"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","surplus"
1,10,1,3,0.196521471446955,0.628316800120917,1.03068277017889,0.716398888158243,0.853486022014208,0.964932376056496,1.26512391101628,0.606174565737576,0.741206201463416,0.571767406075527,0.508677064699008,0.630939370952614
2,10,1,3,0.206608211599925,0.771024467784667,1.18560335052434,0.70133594241951,1.12717546337867,0.591624604455689,1.01423890401294,0.543233337250504,1.14431671051374,0.761155657535617,0.48862953170791,0.61457513983808
3,10,1,3,0.239683142997852,0.726416532620005,0.69022384791094,0.823923993223706,0.98782589434037,0.741044497421935,1.27862878641693,0.604750776037195,0.777796697497744,0.589337967484441,0.513246554451578,0.815094857109703
4,10,1,3,0.162247449972527,0.769130213371426,0.733708699004411,1.12058036387304,0.727458200906894,0.943952943027672,0.547436455917064,0.783266436626758,0.807943577654278,0.514649823517915,0.621273166390037,0.423436643638215
5,10,1,3,0.371405212915445,0.763010781328877,0.928924724487107,0.872615213127863,0.791101775384089,0.951329340672066,0.773097481863528,0.578053264218994,0.786488281226566,0.529912934225273,0.664211166354321,1.3579418233302
6,10,1,3,0.180401871580115,0.96506903575493,0.69034864289726,0.690769651672395,0.912099332579716,1.03273720214466,1.17744522691249,0.68994617966143,0.537257597976132,0.640241043832866,0.48281695272491,0.52763995158492
7,10,1,3,0.225671130025828,1.03689798696911,1.16294594293088,0.711535937095572,1.05944827148861,0.968339523110566,0.591067598817881,0.951970885630928,0.788288811800789,0.508317952677188,0.645965592428604,0.654217549152394
8,10,1,3,0.179485854051545,0.952868735137085,0.868527291950372,0.879579654282841,0.70667048461201,0.610110841801066,0.58908597906595,0.923718827674202,0.61282889648398,0.499363736709131,0.63283904849711,0.481080424422304
9,10,1,3,0.195709864530107,0.7036550610324,1.00038878420976,0.556415792044294,0.492768635052742,0.842369458113623,0.768873525255566,0.976399219476966,0.496645904784112,0.431125400829012,0.637357047303294,0.723659913785906
10,10,1,3,0.185920210656453,0.809933030839046,0.756909869277156,1.19582574801762,0.511506489197877,0.847839123508146,0.650246947418295,1.12738510403551,0.839208461131866,0.586732000690208,0.515286763878265,0.566290031342714
11,10,1,3,0.181399867104164,0.687774864344087,0.641790415296221,1.1117228431389,0.65075095198274,1.06075199852576,0.966242200015814,0.710363771891199,0.570807613578301,0.707443149108176,0.530929777270109,0.487690587879909
12,10,1,3,0.276788637024404,0.86346180903504,0.832486974590353,0.800646574794308,0.702899324480028,0.541779060540914,1.16181788085985,0.801411399609917,0.632296710299538,0.587614315263172,0.526286457149383,0.991728660730127
13,10,1,3,0.2115780322327,0.803098224065845,0.573835074377918,1.00654055121776,1.12873704925238,0.73511760749185,0.557878671907907,1.33027554743685,0.995134516402408,0.537630542226879,0.63804094450822,0.598138911829859
