"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","p_11","p_12","p_13","p_14","p_15","p_16","p_17","p_18","p_19","p_20","surplus"
1,20,5,3,0.65694353939344,1.25453217508873,1.37188101102246,1.17116369702004,1.11431064647318,1.18163816849948,1.38536589640738,1.10904736448607,1.31407073617639,1.55643540202951,1.71529521976259,1.19742087273203,1.08899112808992,1.62235264725183,1.04463199846546,1.11338655678441,1.58727965803943,1.25639774530551,1.00759985859551,1.26902796011436,1.09280516887866,1.13091251190028
2,20,5,3,0.549973618292479,0.818312539281169,0.953952825258963,0.94700658883862,0.795193317380919,1.09296133469365,1.26318154331989,0.939951877397007,1.01093247910533,0.946719902129239,0.909837374375892,0.722071564219982,1.39630150095024,1.51465497608854,1.10215337497036,0.871377164878356,0.932265053506108,0.648520750958123,0.844401486473415,0.755453768123534,0.735738273453612,2.18084742545577
3,20,5,3,0.296149533965192,0.822291969079953,1.00341639482047,0.944489933160472,0.879889304964951,0.845762451702283,0.758688979222301,0.711766526947051,1.02541175924098,1.18171222496232,0.698002592078958,0.711467952760587,0.902080860855781,0.671150972260882,0.872788563122668,0.924472469497954,1.15497695643916,0.613936873971759,0.757043415797444,0.711893456918359,0.69118798227085,0.75255425759214
4,20,5,3,0.519284969103595,0.842512602094458,0.797842729695134,0.801298924265102,1.08892871552236,1.21285066889247,0.876966082235161,0.788020404995536,0.93700098373797,0.713012803017423,1.20595256818682,1.262866988666,1.03217506648274,0.914347971070365,0.646254427827788,1.03513012330762,0.882065820917,0.652921832012645,0.800599203310377,0.852612969807791,0.762442816255296,2.0060048408228
5,20,5,3,0.298084405374795,0.874021759352898,0.813119977278925,0.745325519516739,1.00474367333123,1.19921235887288,1.18119144402685,1.04931997765857,1.16724003311744,0.69884405003384,0.993909368964415,1.4202796924369,1.10185826611273,0.739052963169021,0.884457258754559,0.964040620835276,0.900323170675338,0.712193540599339,0.764833441699229,0.678155704630977,0.664730540987071,0.686782164901334
6,20,5,3,0.290117322590793,0.859590066140175,0.866661446829737,1.02987945679798,1.10548498716892,1.00147494543906,0.791303109280671,0.973450094593649,0.790872992464437,0.940102811127364,1.05922999993547,0.776133497284773,0.658900279820597,0.728602914979924,1.24271837643572,1.00683833104458,0.57669844897216,0.726360090679653,0.689912824845418,0.884170632695464,0.650378105972565,0.749687989784547
7,20,5,3,0.343303308380269,0.96387321672189,0.923914809725464,1.12286770822155,1.21871015434236,1.1213999641586,0.810530066609068,0.773636195815624,1.13175792024365,0.676430840183123,1.20060740107293,1.106732634237,1.0792184342885,0.806511498221558,0.888936265560534,1.09185559181501,0.765798747641601,0.731251037691531,1.07001007164229,0.69155457746587,0.648722767264564,0.849034455541576
8,20,5,3,0.499254034568274,1.16600398363139,1.01256790355789,0.971489540114608,0.882962041125364,0.845471225129453,0.94345310360139,1.19801410374667,0.777791837627823,1.41473938805988,0.816350493932241,1.15118246616068,0.763023023153746,1.42946809647974,1.00712955644434,1.48093175193628,1.34557884053668,0.907791981199696,0.725781460765036,0.777174654259323,0.895287041959357,1.32500025864333
9,20,5,3,0.677803903784446,1.28103363874581,1.31225493388151,1.03573205908269,1.28849876393546,1.56141570779205,1.24431577985065,1.21440318128725,1.51892111557619,1.14922083775202,1.34177257504377,1.43670431642944,1.03369383503129,0.966197128371918,1.11965567023903,1.07205034413308,0.96066752249055,1.27114799343732,0.946643313241443,0.911202462303649,1.06183920344923,1.59660242780836
10,20,5,3,0.273607661267964,0.813377216463943,0.761339862283521,0.815160730611083,0.954283201585127,0.684081748000986,0.810859889468899,0.865670896886248,1.10763999386137,0.651260156043127,0.59845041158784,0.632704783374216,0.933477551421066,0.55472629894203,0.618189033035328,1.25678636579088,0.879985588122062,0.571562612463443,0.837613279603037,0.532507916403819,0.600443554316237,0.844007189529778
