Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,5,3,0.1223739694967862,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9135222979435658
1,20,5,3,0.3569085958001771,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.0388668942380943
2,20,5,3,0.20209627611970463,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9546953487851388
3,20,5,3,0.2690738119396173,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3420991265079658
4,20,5,3,0.18201772414093914,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0348467620915676
5,20,5,3,0.17333625199260883,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8974537413619372
6,20,5,3,0.1983231238670991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9963045374339612
7,20,5,3,0.051943825326273466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6482601267445859
8,20,5,3,0.22371825250154004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.1165421563123847
9,20,5,3,0.24977728185674689,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.4529279347632789
10,20,5,3,0.17621766119627208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0867016216826455
11,20,5,3,0.353123927205537,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.767226017470915
12,20,5,3,0.23798276645025582,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.4104635810373765
13,20,5,3,0.024299268999803864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6164135612344671
14,20,5,3,0.17923168845747478,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0594772944502506
15,20,5,3,0.1254701630718385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7984844777143615
16,20,5,3,0.2890878627533184,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.302003807098827
17,20,5,3,0.3871319984868611,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.552848371753238
18,20,5,3,0.24696993354717922,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3926555962612328
19,20,5,3,0.22031133035508338,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1284116163262596
20,20,5,3,0.19232453385497886,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0667586846191224
21,20,5,3,0.14851075176944098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8682152849539275
22,20,5,3,0.11831512916161971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8422386916605359
23,20,5,3,0.28904688180932797,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.6070678405258074
24,20,5,3,0.22364114131365728,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1115011758521975
25,20,5,3,0.3552677616709706,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.9391800459504043
26,20,5,3,0.3281198075334336,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.2875714036405816
27,20,5,3,0.2975768908240111,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3491084808690526
28,20,5,3,0.011428935239763835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5873428055382994
29,20,5,3,0.23345603925269787,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.188183325041357
30,20,5,3,0.25284696514053895,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.1778592797609464
31,20,5,3,0.1482176078503438,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9590307712694082
32,20,5,3,0.1375960620297888,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8030635001371547
33,20,5,3,0.3043035866773224,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.3182005175264682
