"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","surplus"
1,10,5,3,0.735416047062855,1.14725910380278,1.1381340844419,1.04727304113454,1.31071363705159,1.03633584025933,0.966517626640684,1.0491117859566,1.35347755367547,0.971993458537825,0.909301065354646,2.17193786980729
2,10,5,3,0.98664824153144,1.23712167730982,1.23093822349892,1.5370018539615,1.5473611652185,1.33300251713656,1.34823956875373,1.08273170572175,1.19100839780143,1.30868885456397,1.10721127137047,3.4204474076138
3,10,5,3,1.52939961710696,1.91893339988531,1.83171009115907,1.90593355936874,1.77728218523032,1.74522843816503,1.96518224193937,2.3454940238136,1.77592708161847,1.59872351661727,1.71712814578354,4.97864757295666
4,10,5,3,1.05975750207654,1.42125738514101,1.6335731009018,1.55975585472149,1.37355827437357,1.3075954488646,1.4083007128924,1.34568139602654,1.30894868200066,1.24772231050161,1.15721026151621,2.7780194003203
5,10,5,3,0.738239568530124,1.41304659278332,1.35780983914325,1.322728796728,1.03138324922514,1.14716951842839,1.38266847185241,1.3651884582544,1.07306970526321,0.931134554327854,1.07802941002423,1.71627834070979
6,10,5,3,0.648708324921562,1.19188298706107,1.03046396793327,1.193560282448,1.55270041462424,1.08816470030497,1.21076507318165,1.55623140000994,1.0642353311209,1.00553558944677,0.910200217255743,1.33624233076136
7,10,5,3,0.993853278358024,1.60511807071828,1.41803492007478,1.58382462912868,1.47678143681999,1.43836244187392,1.29783882719845,1.43030222651806,1.24696362557456,1.1625181264645,1.12204194714039,2.42805760005699
8,10,5,3,0.917045281814348,1.32007699131595,1.52041585797496,1.27390212057477,1.46424158706921,1.09857376061737,1.70065669652862,1.33825896857107,1.06000812497684,1.33155421399843,1.03416382810794,2.48946038408803
9,10,5,3,1.12127736723886,1.37794428381716,1.92086038497168,1.60987234236674,1.35371854503354,1.27447603493736,1.97848701856861,1.48537335034392,1.92911695624994,1.8349989243901,1.30882924336006,2.51429190895158
10,10,5,3,1.25122608767397,1.52804302623161,1.60565878498699,2.03350022211503,1.94934120611979,1.56194269286348,1.39328920573694,1.73767642145594,1.35490698987256,1.56376760213487,1.37559783627008,3.28292395701426
11,10,5,3,0.537994476423553,1.04730628457559,0.880601406143729,1.09197208303825,0.91448438369417,0.65014552212971,0.76563494050665,0.932171583962166,1.17743087692772,0.703916164617492,0.610309802129423,3.23664329022741
12,10,5,3,0.646301074903792,1.14781188532753,0.88138471467436,1.04047672182234,0.948264988340016,1.31169930744775,1.01273538604018,0.794720704998365,0.735032624937106,1.03980899783794,0.96235608823995,2.5676873505593
13,10,5,3,0.504726300392602,0.994891112832498,1.09092180953087,1.4049901574586,0.855915553833347,0.670831774143885,1.07179936537971,0.785428698915283,1.20742450858797,0.635973897745912,1.04777947472694,1.75689533553573
14,10,5,3,0.660785969255208,0.877867170424564,1.28974594416226,1.41255509400127,1.2163223922753,0.890971642660328,0.805515782854818,0.908758421630333,1.2394643738682,1.35191172448927,0.772082115448452,2.2344967471995
15,10,5,3,0.867387599257597,1.0549513646207,1.52983847791943,1.63528653184964,1.07451197529333,1.52915673565819,1.04792576732955,0.985861341142921,1.41874443370064,1.52626287074634,0.970646879238376,2.86142182252639
16,10,5,3,1.18195404304263,1.61485016911489,1.49019234448541,1.78743441814783,1.79657805193424,1.50538326752474,1.70222992447546,1.49999925481999,1.62127723953178,1.32754095433953,1.45712132892749,2.47984083335959
17,10,5,3,0.474451656972183,1.02201688919169,0.848613153417427,1.02050567059681,0.841081001369197,0.869455580976929,0.779994442413602,1.09640635211198,0.770068135093735,0.623923140158436,0.730894450911571,1.63043354015396
18,10,5,3,0.539071960294292,0.964152543203895,1.01040114852002,0.755489832215045,1.07926717761685,1.303311821148,0.806652576489061,0.707022585076195,0.632742266086772,0.737993116891392,1.13986818709746,2.28723616436501
19,10,5,3,0.650264496222045,1.10496265207231,1.27328959915789,0.937434457975917,1.04863387849948,0.918603331734075,1.2462625379382,1.39053596672133,0.98078449858863,0.809866161483868,0.926465490800322,1.93524547407671
20,10,5,3,1.43458884081531,1.83437186674991,1.67942399540285,1.8981004426871,1.58038421104809,1.57256857649215,2.05000455716935,1.63199681825707,1.97018518155071,1.60116710284527,1.5262716513111,4.54422696602467
21,10,5,3,1.23946049139293,1.47484267965328,1.93651344530176,1.74602973555436,2.15609003530976,1.77123922679747,1.97922579043248,1.39758037867386,1.61831751936565,1.57117218204193,1.37783482539656,2.92160945757155
22,10,5,3,1.28511074450588,1.72089429902146,1.65017380475994,1.88002045316613,1.59658641763822,1.54933691292578,1.43566396430355,1.3558091475238,1.86862146788683,1.59003291380529,1.33120056933201,5.57535745615144
23,10,5,3,0.451880445389736,1.10596708498744,0.948513951804825,0.865985124569699,0.690016464355549,0.853335017187131,0.619692730959885,1.12802542069901,0.732134135828893,1.34741995809973,0.648403052956544,1.64469918173135
24,10,5,3,1.50969520186673,1.81964792595388,1.75559457109602,1.85266967571515,2.2933397020503,1.79918029147879,1.95010802527278,1.68209519469041,1.83924227541914,1.57876888280323,1.6998408491685,4.3221657950226
25,10,5,3,0.587028092132355,0.867450162353728,0.937714524691552,1.08506830648862,0.931451339119808,0.839768636814301,0.771259781471459,0.888960845473015,1.49164233296987,0.735375375643283,0.6605930154565,3.83414356919798
26,10,5,3,0.55990693436044,0.933471170833984,0.938067548540104,1.07486116634002,0.81466477055451,1.23872169801954,1.08960825306226,1.05682402793567,0.781474503613186,0.716482626110541,0.934491896040914,1.8059516530235
27,10,5,3,1.38425537522666,1.70145350363178,1.71071606705535,2.03274368553227,1.54265266031612,1.67789105837837,2.20950475388507,1.89602511447272,1.61536471198728,1.55202702122767,1.46622378638519,3.68201224875038
28,10,5,3,1.12539384205272,1.42243402450218,1.58938489120474,1.50367682781853,1.33692545642658,1.7539601340373,1.5550536804435,1.568765527477,1.20790953721141,1.32031446826977,1.42779468274748,3.51214364251751
