"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","surplus"
1,10,1,3,0.49174062777969,1.24644658273434,1.15652594349318,1.13035949151269,0.96869513076606,0.947984226466416,0.862040639903838,1.31556079292703,0.824440890947915,1.23813554453197,0.785160996256976,1.17958083364746
2,10,1,3,0.462841151163816,0.822783972029021,1.26989679922866,1.08318710109016,1.38426929570495,1.1945494237572,0.784929895283063,1.05067609375274,0.683838337379413,0.806552799278179,1.00727612951258,1.24501464760419
3,10,1,3,0.232927347321279,0.646303392644739,0.939646619840266,0.876988105017599,0.540865438083171,0.607863403527059,0.829221721313556,0.474877964932118,0.977058646184903,0.601153802067712,0.408219785500593,1.0951384493375
4,10,1,3,0.43722802782154,1.11020245682949,1.09055726299779,1.19060559016756,0.890938704067961,0.857671590655374,1.21099847013601,1.19125014793034,0.897504416065777,0.727482234566624,0.863314710294001,0.979793704887441
5,10,1,3,0.19448554445263,0.88898801677452,0.804861204169646,0.859246017817712,0.760713352161228,0.627310866270769,0.538160601281872,0.767964292386432,0.468346054157948,1.09297519312227,0.477759416618892,0.69051242101303
6,10,1,3,0.277008636759075,0.817621280873079,0.73339686789603,0.637167750464596,0.629785925294577,1.13914963941832,1.3236680404876,1.13426587904546,0.551150439082705,0.672038263442255,0.537162827102808,0.890087256847553
7,10,1,3,0.399905918592445,0.918599683641094,0.943386243607644,0.888445963492392,0.745297587100854,0.749424691469762,1.3974557906956,1.02201181513704,0.843357397522771,0.757733008491625,0.663459859083287,1.09814199223704
8,10,1,3,0.341613489683733,0.828105095078441,0.854355194360065,0.663165559628033,1.08719759888197,0.915601351091941,0.659351978757036,0.794303647253642,0.652227269041465,0.642292005281933,0.555162490124916,1.14956978481315
9,10,1,3,0.272063616544847,0.900387082325438,0.688079757287208,0.810022480921128,0.61363198430164,0.988015819754041,0.630601327636642,0.579209003702534,1.28675453914336,0.462498297215854,0.584700596423927,1.04347237144089
10,10,1,3,0.285197336108109,0.784424350010503,0.987802918151546,0.722988630418478,1.26433898886936,0.674257532087033,0.649658888816164,0.949878031516956,1.17448169608017,0.548098086444325,0.694914138673157,0.795083378320083
11,10,1,3,0.541169064459578,0.975720914753178,1.07800629875248,0.817693045549772,1.09946504180403,1.45235692332074,1.36718750118403,1.08327030296822,0.814650055631747,0.923908077794225,0.732624232488181,1.58883589639788
12,10,1,3,0.231824189828852,0.507585115192106,0.848883265333113,0.681600924751521,0.482456734911679,1.1193351385599,0.444532878755988,1.04841114399588,1.28479156069771,0.907483511483544,0.432048264655604,0.90243960211146
13,10,1,3,0.328592306135036,0.798599352785263,0.846805088574062,0.708749041766433,0.776776900994062,1.01382824250935,0.78798829459514,0.803190392239166,0.647393455092863,0.764066557058873,0.578499075903266,0.999423135532951
14,10,1,3,0.310979908648688,0.759327640460237,0.832555429776914,0.848880113349107,1.29252746990903,1.09478250578224,0.819008507516481,0.76439218786471,0.713650198290123,0.674033189462183,0.589375635562683,0.972754785566268
15,10,1,3,0.304587358314626,0.84746921667619,0.719872348286286,0.905277761217811,1.15719408002052,0.695499184932981,0.827286626445359,0.714006797291918,1.01848134012441,0.634759552951195,0.596505770178864,0.909389883450967
16,10,1,3,0.381224715452001,0.838504554109004,0.692395495971019,0.941677601548053,1.06078761391222,0.697388464540629,1.35140162385026,1.26180314099979,0.677926909377769,0.900043079645774,0.637274990415376,1.18135012533941
17,10,1,3,0.585218360386389,1.26083444415068,0.95785651238747,1.07155936733586,1.3287595449398,0.941000332974199,1.38706583686247,0.913588302433805,0.861589193987642,1.19922797404145,0.810945111907556,1.38741478541411
18,10,1,3,0.555673652519044,1.0266777971752,1.07880771934372,0.793466468724268,1.05618377138391,0.972928786039593,1.29204293928232,1.21674259038262,0.832066562387686,0.751828777541825,0.757362608738269,1.63641932952883
19,10,1,3,0.256321992172075,0.608063263389961,0.835390387507377,0.546392682800753,1.05332825598873,0.586722830064669,0.531364266577054,1.03933756202039,0.471296384731935,0.587738595468509,0.431253182578579,1.07071275749154
20,10,1,3,0.460544004007428,1.10034608257433,0.871037391335483,1.04123253660708,1.18768575860616,0.900981883838659,1.06458765860829,0.808581938958038,0.927275411291969,1.02922787106684,0.73612928228569,1.10098032506936
21,10,1,3,0.393943636548213,0.791021140009314,0.881987990953531,1.23757756558295,0.753474370015242,1.15703121412072,0.680447383605176,1.42093186086715,0.930776460066228,0.625000660097025,0.731490866262497,1.17483217017338
