"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","p_11","p_12","p_13","p_14","p_15","p_16","p_17","p_18","p_19","p_20","surplus"
1,20,5,3,1.38875704127237,1.89341342405455,1.87030175791317,1.92130619511151,1.69018623908535,1.86939514521294,1.775681415233,1.88010878750138,1.5078021986596,2.21402220540547,1.66529366608611,2.08044020400584,1.56624941492429,1.76437095061708,1.50091065450067,1.89070501856197,1.87271543174811,1.7523727267772,1.63540279093543,1.54392685769289,1.50328648820937,3.81661812051727
2,20,5,3,0.817924184020078,1.14122444338136,1.10257033482095,1.04764780337404,1.25676814972645,1.04854822702473,1.227023566465,1.33486736979518,1.53155655581544,1.06110622863938,1.1279042297407,1.3420889264661,1.20850373987984,0.980865447228113,1.09709641191726,1.05574561292652,1.63329048385298,0.966103471648059,1.02462652851889,0.9788420723267,0.935585330588685,2.81579255530277
3,20,5,3,0.949500210786964,1.21916091630118,1.29418403463878,1.19975450900039,1.13004975669274,1.28558398071226,1.09851764490914,1.12969371827075,1.31996413962609,1.62745229014511,1.61597094078391,1.80928104882812,1.53712851821331,1.11320967586648,1.16234991413659,1.35636407734882,1.79296716043983,1.12345999049423,1.07378162255262,1.14187757240182,1.058265638094,3.19640817364609
4,20,5,3,0.830182498034191,1.20411149265957,1.0575576173813,1.04670095189298,1.34525282098744,1.30368377960844,1.16589921948693,1.56939100051513,1.10869295780226,1.0141739926328,1.54080822805545,1.72885540932862,1.45531669014624,0.997005170235221,1.15676505351624,1.26866736618661,1.41746847543729,0.94814211098757,0.902463643583173,1.01928995752551,1.11735842680424,3.08418664813436
5,20,5,3,1.35525107825323,1.65963939078816,1.75387228341699,1.64049661917902,1.63083047261264,1.59773419348084,1.66980247670329,1.83260118142264,2.07767298932062,1.6172731076119,2.0687737502828,1.69681795203488,1.56088456412187,1.75382325273283,1.51703326550124,1.82829373915744,1.50613186003412,1.66372688220754,1.46706649030411,1.53779440408435,1.44641225310878,3.68891048346518
6,20,5,3,1.28812836496478,1.58822337088201,1.75472057292903,1.6463438360256,1.79056841227779,1.88767029009911,1.51569694507726,1.66459201917354,1.62806558324269,1.78489997843135,1.53878724853561,1.52383754864264,1.44919927417177,1.641714403103,1.9069903570827,1.46237501366034,1.42795638632762,1.81670861657356,1.58097179131931,1.6319551793268,1.44932875369102,2.81741342451784
7,20,5,3,0.824572113740664,1.1206677163088,1.13510901915242,1.39705721903914,1.16503231615329,1.52170327049772,1.1032671628656,1.04234673514826,1.37842672450555,0.962570840723313,1.49364928839986,1.23281404143933,1.70789238966637,1.21357667823414,1.0380492389365,1.14679624315933,0.965550097575178,1.40698505445506,1.07543648956315,0.986510220432325,0.947838520475795,2.95236706037917
8,20,5,3,1.1957663886515,1.43484254163349,1.67540581951958,1.39290128879752,1.44489278077881,1.66860267391036,1.6121394901986,1.43772571112324,1.82500037863871,2.03047523966008,1.99134603872206,1.76489853630148,1.3071743882713,1.2693824572839,1.474862159068,1.41501134783825,1.29562955917889,1.49069225208136,1.68208908682315,1.65027037804634,1.29234341870082,3.91886556949383
9,20,5,3,0.673831145348532,1.02596040820497,1.07936624769436,1.08630926770366,1.33349967508507,1.22894112205795,0.935966879769105,0.845697421810594,1.29023386993102,1.25957501565108,1.12964659032367,0.87934044986875,1.21700257260237,0.860706644431053,1.06694512370953,0.975811024195446,0.800709263187891,0.768216937477373,1.33666392385692,0.863092185099349,1.15534073469199,2.41444030750543
10,20,5,3,0.740078586856364,1.08118994504573,1.11379826923524,1.41154374019262,0.96070206236811,1.35188736620562,1.12454572833483,1.31028063806314,0.99696194992162,1.3861590873972,0.961763944890546,1.26392034428286,1.34426697790517,1.53574199238002,0.924971811279037,1.16671557664504,0.982483685236154,1.23132960041318,0.855043918521088,0.955133171385961,0.878356850332348,2.76158291363478
