"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
1,5,1,3,0.352516034576838,1.03106398991801,0.711013769935185,0.68427627200143,1.16001051503714,0.600961164621549,0.992882722113411
2,5,1,3,0.176577277736556,0.88916964197832,0.667927766442329,0.534086850232313,0.800076514130391,0.410822083974406,0.624885063135659
3,5,1,3,0.149970930478444,0.633922035559215,0.693445071009517,0.531266513510103,1.23294416830409,0.437268926876884,0.538858084019598
4,5,1,3,0.370203583924801,0.904637633075222,1.15079965062007,0.894750804443833,0.788435191843712,0.677291877794743,0.88582151018188
5,5,1,3,0.246869306796049,1.11052787914346,1.3492556006598,0.941724723654225,0.737530398588867,0.605176226814863,0.643878401260206
6,5,1,3,0.215001493346466,0.945272030821126,0.635170083818582,1.04948148792615,0.64359862292166,0.434052524775898,0.834234829445448
7,5,1,3,0.0948680583345391,0.731439157590555,0.843309789494582,0.469302041361197,0.732441252672105,0.311558145584056,0.432882316780111
8,5,1,3,0.190910574884424,1.01312111782721,0.588302895000971,0.382333312591446,0.978520087153805,0.378717202294121,1.01161451487822
9,5,1,3,0.182001325926961,0.662669434829718,0.583365686042198,0.912363446599898,0.475440025187104,0.425435630000028,0.733977067533735
10,5,1,3,0.292268764063824,0.907989625673948,0.732849678575539,1.21843866412127,0.641857673285934,0.548014730930608,1.00886357719827
11,5,1,3,0.202004206403822,0.707943154008208,1.0100357083295,0.495262772242198,0.799075895775564,0.448346584724929,0.703218761102863
12,5,1,3,0.133960635549143,0.882367098947665,0.680459308835001,0.563081471405926,0.481179000324278,0.446357841503769,0.465394868359174
13,5,1,3,0.241777987918126,0.749271451115111,0.694450732562351,0.576084303558532,0.637640739522952,0.479888714975611,0.857224679279599
14,5,1,3,0.24220390334121,1.11607059751216,0.828925584949693,0.606369872077422,1.1793965025947,0.549111974287772,0.681799174015978
15,5,1,3,0.260315090239243,1.01015014717036,1.04410004620815,0.940448529389635,0.770224977471789,0.615833553722033,0.657905492322619
16,5,1,3,0.232354935952507,1.01361708806853,0.869400601618026,0.58321378549624,0.837662732574775,0.43914137821949,0.836369622320424
17,5,1,3,0.237721281393671,0.86606250291585,1.01683546920273,0.838852800495096,0.724584592124164,0.578428665809456,0.595169143763291
18,5,1,3,0.279258444683263,1.11568141559174,0.772973133708245,0.998444595472812,0.567700413857433,0.473445206584083,1.04821839244879
19,5,1,3,0.1540530610444,0.516173688355047,1.0020922078274,0.491534676155543,0.968006296311907,0.385423569545764,0.558485473724894
20,5,1,3,0.21304910329504,0.775001976814433,1.12607107667022,0.74524272381829,0.65923577752733,0.465321706172904,0.733202717334404
21,5,1,3,0.33597683508,0.908363447723144,0.720932073566782,1.23174611013533,0.58301952801495,0.552240045215903,1.11460043106057
22,5,1,3,0.163833597719394,0.502067711798035,1.23277565554499,1.00956809841317,0.862914236614689,0.451088134942841,0.494427469053524
23,5,1,3,0.232188224595883,0.652998011857453,1.06753376736179,0.576686349113362,0.84578442058785,0.465607317518047,0.868621580303927
24,5,1,3,0.384349705768937,1.08725985858731,0.942319603847401,0.844572048063901,0.658477117873387,0.64923293468064,1.1594417299202
25,5,1,3,0.293383494979718,0.702161700753427,0.656808046532779,1.19367976062469,0.58620038689532,0.557135796523517,0.978751950990351
26,5,1,3,0.362325033443556,1.07613067530071,1.00166340844798,0.895985458663008,0.729378639471396,0.701304294381125,0.855946386282156
27,5,1,3,0.226967512972094,1.07524311635237,0.872937848706553,0.852928490538237,0.733389948796459,0.571561075907618,0.622127841734535
28,5,1,3,0.401484270879895,1.21428841085768,0.807889780982152,1.12851926217286,0.830155834309034,0.640587734235143,1.07344447934895
29,5,1,3,0.181408343142101,0.680810058575481,0.476282757699306,0.982981603014878,0.821334200732019,0.478767028726558,0.625768193244225
30,5,1,3,0.228129608772293,0.710217219060693,0.621377283604287,0.6259893251402,0.612466325588527,0.480379995380226,0.812862862422427
31,5,1,3,0.331518302577536,1.08374945933934,0.912303777226072,1.2803698379696,0.904060160314734,0.747921689007332,0.682807691147485
32,5,1,3,0.136060010829314,0.956323045078439,0.750699769730213,0.371969103283388,0.622509926248501,0.345566553550433,0.633318077221977
33,5,1,3,0.200681308414607,0.994271983313281,1.23497126020949,0.844511292359397,0.74900421023396,0.61238149798966,0.475851057203535
34,5,1,3,0.301805317014867,0.890629330890552,1.15466015997273,1.4532901092719,0.81734434227127,0.678591571163332,0.699183083409551
35,5,1,3,0.227465296221617,0.635824629687502,0.873166651357174,0.618901302783222,0.527043535574805,0.486500427302294,0.752873960140946
36,5,1,3,0.193671194587329,0.618592609607199,1.12513675009097,0.552705100669095,1.08862538170853,0.492720022206507,0.639357662177234
37,5,1,3,0.404390065120705,0.898314403922661,0.864105311992495,0.682749866639751,1.24763513899182,0.597630849635856,1.2805843251845
38,5,1,3,0.153511800730995,0.699004697733907,1.08064838150534,0.499691880211714,0.776225235485832,0.334933900901546,0.75364276433444
39,5,1,3,0.227758531913485,0.633627126637779,0.512427525432374,1.1741116334529,0.540794592921546,0.435925205906102,1.05193481926732
40,5,1,3,0.31003500391331,1.01365966402035,0.62943758444369,1.02911896964698,0.669990956347419,0.533697386847231,1.00164302531052
41,5,1,3,0.200202921417023,0.67479946235014,1.14364497281966,0.805578448183728,0.640357420829952,0.443263425347008,0.670016388604428
42,5,1,3,0.204203500174841,0.77495859567436,0.665665741094648,0.697748878928216,0.55227193632715,0.466387835851279,0.665918878116157
43,5,1,3,0.174932348555405,0.464346529206388,0.951415194090874,0.819375558233639,0.536168775098873,0.389201812869759,0.830796522748554
44,5,1,3,0.167193561538,0.663830696398614,0.391406485609032,1.08396722595885,0.720964950679861,0.374565683964595,0.814889756394521
45,5,1,3,0.333419011589182,1.05876043929704,0.985356953356842,0.88089070551359,0.633377795098946,0.867729267864802,0.811251561301564
46,5,1,3,0.136820662852949,0.733818569772435,0.532197274127945,1.23937816421678,0.428704116373465,0.669080265287093,0.4463720686267
47,5,1,3,0.349562795606422,0.7909338007359,0.753908989881817,1.20725513869708,0.598203961017898,0.852327061065023,0.978749491532011
48,5,1,3,0.127133300705693,1.05840581997806,0.676677038198154,1.03249217793376,0.648770356836188,0.459230093601448,0.394499682225888
49,5,1,3,0.243706659106804,1.00937600242599,0.676873168538162,0.980828519228156,0.740823584091084,0.549725673552311,0.687882122912103
50,5,1,3,0.191342940272044,0.737459984382555,1.02184649117996,0.834261619260932,0.639376139018226,0.502337585226351,0.570700049924748
51,5,1,3,0.158957087322408,0.696757771259371,0.905420954794296,0.494837824487912,0.803325646945831,0.45434062225189,0.49053326833674
52,5,1,3,0.118210673321315,0.71341431173987,1.04721135862245,0.617100656325606,0.650949833529462,0.463136971331007,0.361119507203876
53,5,1,3,0.109406485758358,0.76488339691579,1.07626256984099,0.691749844593181,0.499069823728038,0.407878282240727,0.38828913574909
54,5,1,3,0.29169613220546,1.2903878571604,0.94230531254806,0.736793815036727,1.19856207919668,0.716672353410045,0.60839289426438
55,5,1,3,0.168686655804518,0.841262617891695,1.20029404762956,0.806246628678114,0.668063356424527,0.476848741738575,0.53006088733044
56,5,1,3,0.102870891249266,0.632103820329434,1.13953487895377,0.699311722897084,0.494084220002387,0.395870990392249,0.403229984870754
57,5,1,3,0.314406593464765,0.763943175668196,0.608078487974177,1.1714140645698,0.990714281015235,0.582881192930431,0.958372677605881
58,5,1,3,0.383125327801146,0.818686724675127,0.771902452810199,0.646225981309133,0.955938308929139,0.634483975724094,1.19267521342537
59,5,1,3,0.19290895423798,0.877577193908786,0.937821871642383,0.804896881067037,0.60602772264305,0.558779716538518,0.475221782472419
60,5,1,3,0.16911788721366,0.723215470291347,0.639371850176608,0.717564756071312,0.515971297538018,0.445343392113236,0.588871982553119
61,5,1,3,0.183681580620359,0.593147835344338,0.440675701178729,0.896961373351463,1.15364392187897,0.412464992846753,0.77705054080723
62,5,1,3,0.226781358575404,0.73178644793265,1.01629461912265,0.810450399627616,0.607929050876376,0.542389336601626,0.621420368080266
63,5,1,3,0.133771190426365,0.640351793362222,0.989869533883887,0.692895231134659,0.498492770672649,0.350364274957208,0.590417264455326
64,5,1,3,0.133883290063274,0.776412333515618,0.602352108794824,0.415269648656028,0.749940181523389,0.411073186549734,0.520382713584443
65,5,1,3,0.120771340828567,0.883583003014088,0.439356375793276,1.20955453394012,0.804416067085497,0.39632771233703,0.473867789649231
66,5,1,3,0.339560201162608,0.820793884807704,1.24609700004792,0.847318449728709,1.5746314336802,0.745880876238786,0.691854490451614
67,5,1,3,0.182263129940548,0.980294772633076,0.791994075657743,1.02628207210249,0.703237926654972,0.525338142707223,0.477575993836313
68,5,1,3,0.179493865465098,0.914712733807053,0.585535844156658,0.866907356820704,0.592959016627204,0.446151068084729,0.663818609307045
69,5,1,3,0.180103407623407,0.962392253440494,0.812709832924258,0.630831259229845,0.582769237333235,0.439988837915756,0.667023332285439
70,5,1,3,0.159896087421994,0.642741235558317,0.640261005555888,0.562215884826704,0.801815452761376,0.433913885740614,0.527615738411178
71,5,1,3,0.2119193706892,0.894149813678424,0.742699903256941,1.11019622387252,0.504551102190291,0.740568106622783,0.636638187848601
72,5,1,3,0.174260423804557,1.15048316113667,1.0153683062243,0.684038251323264,0.912565102414067,0.59018764621246,0.389647599871615
73,5,1,3,0.272922945669767,1.03752286389176,1.09234767468422,0.869606524079475,0.598482358504996,0.835716017872548,0.651644813485866
74,5,1,3,0.189060312498333,0.760104384885086,1.26219220206184,0.600864530271502,1.09825379863485,0.539267360122045,0.51459268363318
75,5,1,3,0.193979758958776,0.998915457487546,0.986315888876469,0.617246697069107,0.928103972620855,0.529816505533217,0.517723522714953
76,5,1,3,0.417088514798143,0.9362541097516,1.01636775949005,0.860350530249709,0.816409779917884,0.660671576686524,1.26982108580235
77,5,1,3,0.11877657457251,1.0396521296666,0.903593380679636,0.490699709227364,0.793057023829354,0.398486168621371,0.483129786440399
78,5,1,3,0.444625215483911,0.792804497065445,1.03987492953616,0.721092953294683,0.813135042632898,0.646828056558308,1.51432883326312
79,5,1,3,0.189735612720095,0.580838004639074,1.04978396813488,0.496814383607142,0.786165023296235,0.444812495502193,0.748751583207446
80,5,1,3,0.263723968519111,0.864488055633394,0.642186872223176,0.649819488509008,1.12990050422333,0.561998173345943,0.797230588544415
81,5,1,3,0.383090622899615,1.0056712901738,1.08549626547179,0.892337968032381,1.20939409326079,0.80327715828798,0.729168282300023
82,5,1,3,0.176613078547908,0.875315027883502,0.920008584588118,0.536190585196172,0.792501266565972,0.361944872595276,0.802774275050476
83,5,1,3,0.29524526169878,1.07972676462136,0.987300014321827,0.809097567793321,0.861719783096444,0.652668111513714,0.729757521829261
84,5,1,3,0.374979343123555,0.906043500293034,1.19770703573992,0.659342368995347,0.969653655281823,0.604702840666067,1.10746930609265
85,5,1,3,0.114829901280995,0.488704602803019,1.05809470286604,0.955628139658629,0.529041610696211,0.393028521192322,0.444481610858662
86,5,1,3,0.168495671422239,0.681109388523259,0.815610833120543,0.592623782760656,0.357251342559262,0.587606919996991,0.747706799782133
87,5,1,3,0.187834956725865,1.13012385113792,0.99847300171127,0.624060943551346,0.907054651918584,0.468268666915279,0.556690920148795
88,5,1,3,0.147514351407261,0.867795840982044,0.794068334193744,0.760967773520381,0.581601303261196,0.361798197687766,0.592421122378102
89,5,1,3,0.2531590659514,0.98730881873597,1.01291781283038,0.885681312975186,0.782070593425781,0.557671429771959,0.64943391061273
90,5,1,3,0.109144288942458,0.737142878331973,0.429846261573265,0.708898578573453,1.17675490935448,0.33340182929243,0.472181386106495
91,5,1,3,0.127440629107351,0.833168126140477,0.798909465433203,0.664887374645717,0.453828508827579,0.324264730368006,0.578837628598817
92,5,1,3,0.209242231493041,0.833380638043275,0.904589519572225,0.722296362805608,0.559119145594519,0.5212062558505,0.62545626466505
93,5,1,3,0.115415129422873,0.641285938303051,0.712041026789233,0.657589972331075,0.512267306550918,0.368670598743693,0.465703877013162
94,5,1,3,0.297384236441305,0.804475420840713,1.18860211341805,0.815302129376509,1.06370018524451,0.652754416707222,0.737573016537053
95,5,1,3,0.226539825560893,0.988975678218213,0.607853603956001,0.938625832577064,1.18923127831711,0.595273002794301,0.587339090587483
96,5,1,3,0.137538410594432,0.801418831799005,0.576486730441589,1.05098898816659,0.653262187043295,0.504211217425923,0.38545186891026
97,5,1,3,0.122923014338046,0.515122307655403,0.76978650418581,1.19735322254122,0.575166919908799,0.402865542156185,0.448693554350947
98,5,1,3,0.286638120623759,1.05258737310434,0.890028627442864,0.675391392298588,0.962603604155892,0.568033201687987,0.801238432499239
99,5,1,3,0.16319892599723,0.717790734203634,1.14648512156762,0.712465957708431,0.449615040375575,0.676740533133189,0.542073431819358
