"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","p_11","p_12","p_13","p_14","p_15","p_16","p_17","p_18","p_19","p_20","surplus"
1,20,1,3,0.318915144812929,0.78134607767141,0.658179810644143,0.889454315150561,0.598020142169422,0.736888175253696,0.879537587534297,1.13817335466966,0.633937775074986,0.885661143971872,1.10034462097902,1.01242163570637,0.654046867319873,0.49522542285209,0.880079727499591,0.745310769315113,0.84149570513415,0.661941159933362,0.645169309215898,0.520512565485977,0.618900268225228,1.23340271974276
2,20,1,3,0.444988334276328,0.906837101301362,0.764326794572048,0.840326888704169,0.846297624046667,0.706384411430233,1.13442260617356,0.76563443605328,1.00872109662718,0.917855727613717,0.779246054962545,0.756906990815988,1.15458169734729,1.03594767475495,0.577654355668889,1.34173200238768,0.727798350348374,0.796799292342502,0.702128688932632,0.678871813673197,0.594829647103928,1.73756945840544
3,20,1,3,0.293305725751495,0.625092103156796,0.699767059554322,0.8346649078126,0.712953399446425,0.714699615247994,0.617559625836814,0.537760289041534,1.15296499374061,0.802508935752894,0.761730701315787,0.880180018381089,0.622196104994062,1.20828148797253,0.511753860786065,0.754627536411283,0.632286623104361,0.45133677693454,0.549449551517844,0.523160883994426,0.665877496315177,1.19847781638028
4,20,1,3,0.540854723659937,1.10930144071153,0.983388986788009,1.08981970297334,1.3298166364723,0.874608972275728,1.00134231893706,1.28667482228634,0.964659386652455,0.893162571545123,0.76438478873143,1.1892276252233,0.936350724780948,0.891187461417919,0.817457732113362,1.36838484735627,1.427183365511,0.854152871021922,0.774602714493817,0.839031492338728,0.756978750388122,1.64633976850188
5,20,1,3,0.54976830029103,0.909652380154384,1.13609649396187,1.17478594672346,0.950228932789728,1.18172814534272,1.25359071818582,1.02345910662991,0.91982606157956,1.06972750835078,0.886434834028206,0.843306782128001,0.757482658321642,1.23692398170773,1.09281416240268,0.780734228494509,0.936320133145139,1.08311305683119,0.758508770614505,0.712590063017082,0.824050381141755,1.78965532350551
6,20,1,3,0.281801464622759,0.689158794380142,0.749904337489237,0.688885815836845,0.790047390393604,0.603673164769167,0.873551866663376,0.853927126719099,0.715084766735134,0.590594345423545,0.836716915534823,1.23698253376042,0.597353165718991,0.762374171307209,0.484422500771393,0.861613341371774,0.582781097341905,0.448483820690063,0.749858596825177,0.517651496001071,0.661356909388535,1.16257703979155
7,20,1,3,0.307204290774861,0.945334208898676,0.652250413542033,0.847605821179928,0.809405255655245,0.668632277676561,0.662896155596422,0.616064618513968,0.701182419457764,0.577445176490379,0.658931768356188,1.18463850246441,0.628551759421388,1.19992493333886,0.523965831281552,1.04623105591006,1.17250070277539,0.61634225138198,0.534114273426464,0.688948521074372,0.531425141590194,1.10212469413231
8,20,1,3,0.652139722629928,1.01759538794514,1.03197665289784,1.05938435062503,1.0127592237329,1.20326513881146,1.0534351634466,0.948076512254358,1.08433917911414,0.8585646699272,1.29154042770161,1.554547577675,0.986530998947427,1.16811000022617,1.08532244891835,1.27754277166169,0.964687620762863,0.926756590267716,0.834675027266477,0.804805407320806,0.924918349715797,1.95248177179967
9,20,1,3,0.627192486006696,1.09298040821798,1.0763717891583,1.096475655917,0.977126705870254,1.31167064548445,0.908298120112057,0.90574375650455,1.1633793659672,1.33462942602353,1.01075502773965,0.885927553385487,1.55614261027256,1.13202656004847,1.33347122839227,0.819864477160291,0.895563868983569,1.05298695489509,0.788526135580841,0.836685518166752,0.989340033903237,1.74441761656382
10,20,1,3,0.270849066389864,0.681156128548857,0.676946207782339,1.00141693311966,0.653053498196152,0.857753814117291,1.07792930517087,0.991020032310879,0.901940024598233,0.67835840794131,0.728288692050558,0.824380976565004,0.49936587690583,0.879605554914243,0.599043083001727,0.651684257607447,0.506655139830853,0.626707596898142,0.513820304084559,0.458406617544861,0.538835611587158,1.03529594079796
