"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
1,5,5,3,0.473040785258024,0.929000273886142,1.0553035142782,1.06316620413368,0.877289938527166,0.674026261426583,1.61829725482323
2,5,5,3,0.549346900343383,1.30515044005993,1.70266362186486,1.11136196483857,1.35909067843065,1.02131041121026,0.863366019830818
3,5,5,3,0.454607101780929,0.831081352521558,0.956053539820463,0.873632943835281,0.699869886801647,0.573828192418077,2.39925243250356
4,5,5,3,0.645222591144566,1.0295441473627,1.15415034021177,0.951007919865908,0.966261161351142,0.812678519782999,1.89032375573358
5,5,5,3,0.328198362901274,1.22824555088635,0.796892782581715,1.13711094105558,0.876214020053071,0.674772921401671,0.812535430201629
6,5,5,3,0.607681755450244,1.33676377812975,1.23020255226549,1.09532451904311,0.929462641951446,0.735661143331471,2.24101635575257
7,5,5,3,0.350541071456793,1.4012822780678,1.28867088940496,1.10791718860432,1.21051495136634,0.986127673474202,0.466674829396239
8,5,5,3,1.09653940074405,2.12907325605532,1.83923036086423,2.53120712265914,2.11603776714237,1.72770142883235,1.04651298317146
9,5,5,3,1.2157508401588,1.74401955564227,1.59181739131134,1.43996117151665,1.72741401964638,1.40335927984373,2.45455254515608
10,5,5,3,1.13655755534138,1.79078710703775,1.60202035069661,1.61071312454399,2.28721015845242,1.53526398280664,1.53170308180196
11,5,5,3,0.49959005544377,1.09194208335388,0.710241456916745,0.93731299037508,1.49341240217826,0.6489070279546,1.70925874987901
12,5,5,3,0.667668157076145,1.14156291106504,1.13748140480635,1.2769202943958,1.05928860487145,0.839792803928852,1.86529556933256
13,5,5,3,0.204289994448332,0.887598922122235,0.698604737249295,0.603956847000551,0.93151167612073,0.499987727486008,0.624172467503508
14,5,5,3,0.35470572888447,1.02915573471626,0.971024799440234,0.794067409305082,0.846232876378933,0.630718045269127,0.945620684230575
15,5,5,3,0.842868470472635,1.49120795929826,1.29218437191847,1.015147552167,1.33436387763817,0.928638768523517,3.46779670885355
16,5,5,3,0.351247614608025,1.03197862398026,0.876641404939203,1.10936895293803,0.683285236669277,0.642660037978574,0.904695566418262
17,5,5,3,0.607777510159408,0.896694653735923,1.40259952114277,0.917748520673137,1.39086322840191,0.81449089898147,1.66268054526302
18,5,5,3,0.467703964000197,1.06092967832614,0.797309150090367,1.08737713121388,0.659557334397941,0.568793356290877,2.14097921038859
19,5,5,3,0.742972982214595,1.20166808024834,1.53094609241672,1.81118623938901,1.14287459876718,1.06270568861571,1.27773773126972
20,5,5,3,0.897871560775957,1.62061542371382,1.6172963795477,1.41610206691661,1.25239847935313,1.0685877611216,1.99024484177145
