Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,3,3,0.5295027799593274,1,1,0,0,0,0,0,0,0,0,2,3.319537490011297
1,10,3,3,0.3301752527686263,1,1,0,0,0,0,0,0,1,0,3,3.1740063316604
2,10,3,3,0.42873070382405476,1,1,1,0,0,1,0,0,0,0,4,3.3628465921995403
3,10,3,3,0.5129480092492641,1,0,0,0,0,0,0,1,0,0,2,1.7867824767267428
4,10,3,3,0.38358043185876056,1,1,1,0,0,0,0,0,0,0,3,1.9264297949315345
5,10,3,3,0.5045841642524842,1,0,0,0,0,0,0,0,1,0,2,2.039709967298092
6,10,3,3,0.3741127781868852,1,0,0,0,0,0,1,0,0,0,2,3.1854039392780003
7,10,3,3,0.3032052503084919,1,1,1,0,0,0,0,0,0,0,3,1.0094913089872262
8,10,3,3,0.3435748509156836,1,1,1,0,1,0,0,0,0,0,4,2.1343279788152163
9,10,3,3,0.3319278581632249,1,1,0,0,0,0,1,0,1,0,4,3.319726117840972
10,10,3,3,0.3106864606655753,1,0,1,1,0,0,0,1,0,0,4,1.4891176532089507
11,10,3,3,0.3606940787604731,1,1,0,0,0,0,0,1,0,0,3,1.453246188873731
12,10,3,3,0.2872842288211542,1,0,0,1,0,0,0,0,0,0,2,3.176312132335811
13,10,3,3,0.3651559915917994,1,1,0,0,0,0,0,0,1,0,3,2.2704382050940426
14,10,3,3,0.6552382606958892,1,0,1,0,0,0,0,0,0,0,2,2.0951659048378235
15,10,3,3,0.47322592002262404,1,0,1,0,0,1,0,0,0,0,3,3.1933880828889065
16,10,3,3,0.2957891591048624,1,1,1,1,0,1,0,0,0,0,5,3.333793983562336
17,10,3,3,0.5923427678723338,1,1,0,1,0,0,0,0,0,0,3,2.7520734144653156
18,10,3,3,0.4881645650611783,1,1,0,1,1,0,0,0,0,0,4,2.0066813023557097
19,10,3,3,0.5335173385352154,1,1,0,0,0,0,0,0,1,0,3,2.315767821336297
20,10,3,3,0.31574015703436276,1,1,0,0,0,0,0,0,1,0,3,2.4516066442069757
21,10,3,3,0.4348383256909123,1,1,0,0,1,0,0,0,0,0,3,2.937792864210924
22,10,3,3,0.279694660556668,1,1,1,1,0,1,0,0,0,0,5,2.0440230503482995
23,10,3,3,0.49732465565067,1,1,0,0,1,0,0,0,0,0,3,1.9761046332584185
24,10,3,3,0.28961671602156536,1,1,1,0,0,0,0,0,0,0,3,1.517952977988491
25,10,3,3,0.4861573161850631,1,1,0,0,0,1,0,0,0,0,3,1.471619572084591
26,10,3,3,0.49623036480173444,1,0,0,0,0,1,0,0,0,0,2,2.699306845656859
27,10,3,3,0.3786456590303397,1,1,0,0,0,0,1,0,0,0,3,1.5628518021562843
28,10,3,3,0.522718321246304,1,1,0,0,0,0,0,0,0,0,2,1.6459576309247115
29,10,3,3,0.4254312224684269,1,0,0,0,1,0,0,0,0,0,2,1.1648615784786491
30,10,3,3,0.4897646593870902,1,0,0,1,0,0,0,0,0,0,2,2.2438848184576723
31,10,3,3,0.5905254848473732,1,1,0,0,0,0,1,0,0,0,3,2.3209467223510103
32,10,3,3,0.2955487765367817,1,1,1,0,1,0,1,0,0,0,5,4.7673866235574724
33,10,3,3,0.6378801694910584,1,1,0,0,0,0,0,0,0,0,2,1.9323446386710084
34,10,3,3,0.25790628588282183,1,0,0,1,0,0,0,0,0,0,2,1.9892354416400595
35,10,3,3,0.317874225216225,1,0,1,0,0,0,0,0,0,0,2,0.8819909090996774
36,10,3,3,0.4694102625149298,1,0,0,1,0,0,0,0,0,0,2,1.9622730557300163
37,10,3,3,0.38743989614433694,1,1,1,0,0,0,0,0,0,0,3,1.2479743115031372
38,10,3,3,0.34800164225602165,1,1,0,0,0,0,0,0,0,0,2,1.2727566577278242
39,10,3,3,0.5464833787033276,1,1,0,1,0,0,0,0,0,0,3,1.8538599227572339
40,10,3,3,0.2699277858041257,1,1,0,0,0,0,0,1,0,0,3,1.8607881511628115
41,10,3,3,0.4386356879977898,1,1,1,0,0,0,1,0,0,0,4,1.4297958274138245
42,10,3,3,0.4358622351014926,1,1,1,1,0,0,0,0,0,0,4,1.7500920750350175
43,10,3,3,0.3369637564815242,1,1,1,0,0,0,0,1,0,0,4,1.9194623928077503
44,10,3,3,0.37048180376358986,1,1,0,0,0,0,0,0,1,0,3,2.091535699133073
45,10,3,3,0.4688132230293609,1,1,0,0,0,1,0,0,0,0,3,2.580989976236816
46,10,3,3,0.2406632623713953,1,1,1,1,1,0,0,0,0,0,5,1.6521109020214586
47,10,3,3,0.257346954660325,1,1,1,1,0,0,1,0,0,0,5,1.64520385341669
48,10,3,3,0.5688323129633968,1,0,1,0,0,0,0,0,0,0,2,1.4671227357186718
49,10,3,3,0.4232416284271242,1,1,0,0,0,0,0,0,0,0,2,1.7666860083356801
50,10,3,3,0.4011697360562599,1,1,0,0,0,0,0,0,1,0,3,1.5875848872805511
51,10,3,3,0.4887167424254363,1,1,1,0,0,0,0,1,0,0,4,2.597814646792431
52,10,3,3,0.2774597010896495,1,1,1,0,0,0,0,0,1,0,4,2.066478077082145
53,10,3,3,0.4279514893639411,1,1,0,0,0,0,1,0,0,0,3,1.4675467338212311
54,10,3,3,0.29270372139758216,1,1,1,1,0,1,0,1,0,0,6,2.868613837843777
55,10,3,3,0.4705334155026937,1,0,0,0,0,1,0,0,0,0,2,2.957713142114125
56,10,3,3,0.2795983791714166,1,1,1,1,0,0,0,0,0,0,4,1.0026008583399768
57,10,3,3,0.253248080081096,1,1,0,0,0,1,0,0,0,0,3,1.2338570490029634
58,10,3,3,0.5350261435572667,1,1,1,0,0,0,0,0,0,0,3,2.1410592872209526
59,10,3,3,0.5360486732508103,1,1,1,0,0,0,1,0,0,0,4,2.3507160595282106
60,10,3,3,0.4570813865298316,1,0,0,0,1,0,0,1,0,0,3,3.492598254268235
61,10,3,3,0.5305928884265934,1,0,0,1,0,0,0,0,0,0,2,1.9877500072519858
62,10,3,3,0.34754910924341864,1,1,0,0,0,0,0,0,0,0,2,1.5325674202995838
63,10,3,3,0.3604300750318948,1,1,0,1,0,0,0,0,0,0,3,1.2800375635023773
64,10,3,3,0.4406184184428624,1,0,1,0,0,0,1,0,0,0,3,2.5449094219406865
65,10,3,3,0.16552522151155186,1,1,1,0,0,0,0,0,0,0,3,1.1538888610262379
66,10,3,3,0.3359498197285862,1,0,0,0,1,0,0,0,0,0,2,3.8294903172794035
67,10,3,3,0.5167593311093134,1,0,0,0,0,0,1,0,0,0,2,2.9969212491652883
68,10,3,3,0.4197495269102686,1,1,0,0,0,0,0,1,0,0,3,2.611098257394669
69,10,3,3,0.46250509498129005,1,0,0,0,0,0,0,0,1,0,2,2.843624062266243
70,10,3,3,0.391434575611355,1,1,1,0,0,0,0,0,1,0,4,2.562043520538958
71,10,3,3,0.3805820359436263,1,0,0,0,1,0,0,0,0,0,2,3.2091888894033658
72,10,3,3,0.5115631944340727,1,1,0,0,0,0,0,1,0,0,3,2.338865452203572
73,10,3,3,0.3859007471352995,1,1,1,0,0,0,0,0,1,0,4,2.19223284735144
74,10,3,3,0.5032733867854307,1,0,0,1,0,0,0,0,0,0,2,1.6149165622858326
75,10,3,3,0.2632455231169283,1,1,0,1,0,0,0,0,0,0,3,1.5843222448746912
76,10,3,3,0.34790277733756797,1,1,0,0,0,0,0,0,1,0,3,4.083456907845114
77,10,3,3,0.5899766328850603,1,1,0,0,0,0,0,0,0,0,2,2.376291389398035
78,10,3,3,0.42366297074715525,1,1,1,1,0,0,0,0,0,0,4,2.527978337105982
79,10,3,3,0.5878390681646785,1,1,0,0,0,0,1,0,0,0,3,2.414495555427473
80,10,3,3,0.36807092732752955,1,0,0,1,0,0,0,0,0,0,2,1.548990610255866
81,10,3,3,0.3864311829047703,1,1,1,0,0,0,0,0,1,0,4,2.2790173450017983
82,10,3,3,0.4177644857909125,1,1,0,0,0,0,0,0,1,0,3,2.644346884542338
83,10,3,3,0.4382181064566697,1,1,1,0,0,0,0,1,0,0,4,2.301193576430981
84,10,3,3,0.3687276614315123,1,0,0,0,0,1,0,0,0,0,2,0.9110342105085553
85,10,3,3,0.519823990854546,1,1,0,0,0,1,0,0,0,0,3,1.5443112218153299
86,10,3,3,0.3148447541663748,1,1,0,1,1,0,0,0,0,0,4,2.6076675731529106
87,10,3,3,0.31994713072597014,1,1,1,0,0,0,1,0,0,0,4,3.48201885784752
88,10,3,3,0.45817749629381915,1,1,0,0,1,0,0,0,0,0,3,2.2982951441384
89,10,3,3,0.2794008239785618,1,1,1,0,0,0,0,0,0,0,3,1.5586182115927976
90,10,3,3,0.5404263184399105,1,0,1,0,0,0,0,0,0,0,2,1.3711067445665224
91,10,3,3,0.47893656402943496,1,1,1,1,1,0,0,0,0,0,5,2.6509232726592296
92,10,3,3,0.1967916017395721,1,1,1,1,1,0,0,0,1,0,6,3.1266256399466235
93,10,3,3,0.4648325386312214,1,1,0,0,0,0,1,0,0,0,3,2.0438569948586465
94,10,3,3,0.42111212538166454,1,1,1,1,1,0,0,0,0,0,5,2.7499500473755716
95,10,3,3,0.5180457905408316,1,0,0,1,0,0,0,0,0,0,2,2.9123375727013188
