Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
0,5,3,3,0.2187699686016368,1,1,1,0,0,3,1.0593862139933337
1,5,3,3,0.25776771386051667,1,1,1,1,0,4,1.5997366364836063
2,5,3,3,0.21760462368232333,1,1,1,1,0,4,1.775026836781924
3,5,3,3,0.2181231960326119,1,1,1,0,0,3,1.1066346349169203
4,5,3,3,0.2604259891231784,1,1,1,0,0,3,1.04019710334011
5,5,3,3,0.23476182892259476,1,1,1,0,0,3,1.8059713594254665
6,5,3,3,0.27801371496015825,1,1,1,1,0,4,2.4925850866200543
7,5,3,3,0.09673354252748091,1,1,1,1,0,4,1.9803843154440826
8,5,3,3,0.19889078176642375,1,1,1,0,0,3,1.4478817890679267
9,5,3,3,0.10661827749996416,1,1,1,1,0,4,1.6443002481555586
10,5,3,3,0.12738462561100727,1,1,1,1,0,4,1.5535786228866637
11,5,3,3,0.29933823262531345,1,1,1,1,0,4,3.0376277719347553
12,5,3,3,0.18887892216093,1,1,1,1,0,4,1.6277400350681872
13,5,3,3,0.22694462145686956,1,1,1,1,0,4,2.3460567765444926
14,5,3,3,0.27172402612857455,1,1,1,0,0,3,1.2501433843879528
15,5,3,3,0.34914827636734463,1,0,1,0,0,2,1.7091896455856512
16,5,3,3,0.38539790699002124,1,1,1,0,0,3,1.8692679462077857
17,5,3,3,0.3866335350161821,1,1,0,1,0,3,2.0664493951846006
18,5,3,3,0.1992776867544532,1,1,1,0,0,3,1.1643107576632636
19,5,3,3,0.27389555211889643,1,1,1,0,0,3,1.336865328043386
20,5,3,3,0.26368266954005787,1,1,1,0,0,3,1.6786078312528918
21,5,3,3,0.24203263331749117,1,1,1,1,0,4,1.5086265318085197
22,5,3,3,0.14410835622424165,1,1,1,0,0,3,0.7702258731304114
23,5,3,3,0.17289977120025912,1,1,1,1,0,4,2.395222306117495
24,5,3,3,0.18169373319493504,1,1,1,1,0,4,2.0057947827610865
25,5,3,3,0.2025359000832388,1,1,1,1,0,4,2.925633285055189
26,5,3,3,0.2804086870774142,1,1,1,1,0,4,2.031953911502447
27,5,3,3,0.46506045911560434,1,1,0,1,0,3,2.2978657700341483
28,5,3,3,0.09976595897183804,1,1,1,0,0,3,1.344817497467448
29,5,3,3,0.3285302418293457,1,1,1,1,0,4,1.911893141415611
30,5,3,3,0.4762973335344345,1,1,0,1,0,3,3.456100824234092
31,5,3,3,0.38764458775949884,1,1,0,1,0,3,1.9364078151005348
32,5,3,3,0.09145003565708479,1,1,1,1,0,4,1.7188367221946448
33,5,3,3,0.23772139662845998,1,1,1,1,0,4,1.8045675263347496
34,5,3,3,0.261631690405514,1,1,1,0,0,3,1.577656262652818
35,5,3,3,0.22911593893387153,1,1,0,1,0,3,1.1213231703397628
36,5,3,3,0.08918788493088046,1,1,1,1,0,4,1.8700177605579293
37,5,3,3,0.2592026898650195,1,1,1,0,0,3,1.7381475255927503
38,5,3,3,0.269049219444896,1,1,0,1,0,3,3.7515190205242277
39,5,3,3,0.3565366342985039,1,1,0,0,0,2,1.6010494947162643
40,5,3,3,0.3488791030474114,1,1,0,1,0,3,1.3099187041419895
41,5,3,3,0.2818064159401027,1,1,1,1,0,4,2.2975985973166857
42,5,3,3,0.25408374724454097,1,1,0,0,0,2,1.7888149924843388
43,5,3,3,0.2624447129504014,1,1,1,1,0,4,1.6811352762068648
44,5,3,3,0.2526449904340156,1,1,1,0,0,3,1.368172606255029
45,5,3,3,0.1057013945370846,1,1,1,0,0,3,1.5934529059106164
46,5,3,3,0.2641721594649258,1,1,1,0,0,3,3.360745291273229
47,5,3,3,0.25123451475329184,1,1,1,1,0,4,2.1195365503531964
48,5,3,3,0.15609235650815023,1,1,0,0,0,2,1.3404532269619704
49,5,3,3,0.3742859197064906,1,0,0,1,0,2,1.6095277050565808
50,5,3,3,0.3113866758367319,1,1,1,0,0,3,1.322886343120191
51,5,3,3,0.19898118357732314,1,1,1,1,0,4,2.295829083334043
52,5,3,3,0.16453875939523488,1,1,0,1,0,3,1.3130987715987228
53,5,3,3,0.5618991777040766,1,0,1,0,0,2,1.6087807380349177
54,5,3,3,0.24064080111744157,1,1,1,1,0,4,1.6034905233068493
55,5,3,3,0.2965269548588528,1,1,1,0,0,3,1.640915413929091
56,5,3,3,0.30496207597526326,1,1,0,1,0,3,4.413650239650786
57,5,3,3,0.3892608366892383,1,1,0,1,0,3,1.8454891849453552
58,5,3,3,0.2910434506731783,1,1,1,1,0,4,2.096302035395494
59,5,3,3,0.6380175062741856,1,0,0,1,0,2,2.3172470287511047
60,5,3,3,0.5828275174915475,1,0,0,1,0,2,1.7402631378702715
61,5,3,3,0.2546465929270907,1,1,1,1,0,4,1.397043493852167
62,5,3,3,0.3291633932787215,1,1,0,1,0,3,1.5352295036868933
63,5,3,3,0.12718071205584466,1,1,1,1,0,4,1.8738979954218604
64,5,3,3,0.2408875137096475,1,1,1,1,0,4,2.5744516854028
65,5,3,3,0.10120364105251337,1,1,1,1,0,4,2.009030570474938
66,5,3,3,0.13396201315407252,1,1,0,0,0,2,1.2183160019184123
67,5,3,3,0.3804161277971791,1,1,1,0,0,3,1.397962921098076
68,5,3,3,0.5858657950187823,1,1,0,1,0,3,2.4207868266476233
69,5,3,3,0.2002093847182778,1,1,1,0,0,3,1.083579959434992
70,5,3,3,0.4125524309625558,1,1,0,0,0,2,1.6774621500572826
71,5,3,3,0.28390943548354897,1,1,0,1,0,3,2.5867276608897516
72,5,3,3,0.14866926073763131,1,1,1,0,0,3,1.4394491418531357
73,5,3,3,0.3388484684811824,1,1,1,0,0,3,2.313848539317127
74,5,3,3,0.42082241173282464,1,1,0,1,0,3,1.7501599350622057
75,5,3,3,0.3320523180342356,1,1,1,0,0,3,1.8514266044782295
76,5,3,3,0.25526679373415334,1,1,1,1,0,4,1.6426739822751757
77,5,3,3,0.24555053817617903,1,1,1,1,0,4,2.5232857413182486
78,5,3,3,0.28138481356507744,1,0,0,1,0,2,1.22448467583295
79,5,3,3,0.4558911601590256,1,1,0,0,0,2,2.1885538254633947
80,5,3,3,0.16208126923937455,1,1,1,0,0,3,0.816028757340006
81,5,3,3,0.32616572872539834,1,0,1,0,0,2,1.5950558289378496
82,5,3,3,0.2659965297930438,1,1,1,1,0,4,2.105447028191414
83,5,3,3,0.23891650944150422,1,1,1,0,0,3,1.3442816733701513
84,5,3,3,0.2461008401421735,1,1,1,1,0,4,2.528015258012595
85,5,3,3,0.2086750499611803,1,1,1,0,0,3,1.570823440355061
86,5,3,3,0.42913667159029606,1,0,0,1,0,2,2.0177467607759474
87,5,3,3,0.21080857324989027,1,1,1,1,0,4,1.3700679034636933
88,5,3,3,0.11155955003742218,1,1,1,0,0,3,1.0032567883269334
89,5,3,3,0.3140938861928293,1,1,1,0,0,3,1.0378977655797834
90,5,3,3,0.20893936852369877,1,1,1,0,0,3,1.137181502686397
91,5,3,3,0.32710367749441277,1,1,0,1,0,3,2.599553155999512
92,5,3,3,0.17745047267193165,1,1,0,0,0,2,0.4822850480763774
93,5,3,3,0.2518367949187021,1,1,1,0,0,3,2.6337165794029813
94,5,3,3,0.21015383657312658,1,1,1,0,0,3,1.6847381500010017
95,5,3,3,0.2576678681607131,1,1,1,0,0,3,1.344085869180124
96,5,3,3,0.2144003574465506,1,1,1,0,0,3,2.410904912909171
97,5,3,3,0.12832921187236365,1,1,0,1,0,3,2.015106534739779
98,5,3,3,0.17932560424509317,1,0,0,1,0,2,0.6407476068190012
99,5,3,3,0.1624221007888334,1,1,0,1,0,3,0.853564573366124
