Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,1,3,0.24630052280492545,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.0695354501291794
1,20,1,3,0.3027347082223458,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1.5333506999293085
2,20,1,3,0.2536620246926018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.0960743499366101
3,20,1,3,0.3447644451641385,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.3667110946778602
4,20,1,3,0.3656286323481369,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.4649287854429942
5,20,1,3,0.2828371253274778,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.9473410491396892
6,20,1,3,0.2319388516542602,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.7575308469844702
7,20,1,3,0.46640351580464845,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1.4104548903126384
8,20,1,3,0.28530428569448474,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5588357636404084
9,20,1,3,0.2822766226929109,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4307584730934568
10,20,1,3,0.3218177985417757,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0767079991248334
11,20,1,3,0.30483139770305123,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3156879470018217
12,20,1,3,0.19881961206851678,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.963761556945708
13,20,1,3,0.27662986089975705,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,1.4964153438095225
14,20,1,3,0.2955392006761708,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.3151786790931153
15,20,1,3,0.23768337142117624,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.7565959479468711
16,20,1,3,0.2854867825685797,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.499371450304703
17,20,1,3,0.2677065635090241,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,10,1.3692421447806369
18,20,1,3,0.2694840197230914,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.1578126481876543
19,20,1,3,0.2829033189026596,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.4617510206363993
20,20,1,3,0.25300152372945023,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.6354995689110277
21,20,1,3,0.3233451425471062,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.326939321451284
22,20,1,3,0.2644841833017902,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.9860194684020424
23,20,1,3,0.2508929045453986,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1.9336224310528571
24,20,1,3,0.21146019058822327,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.359502149635266
25,20,1,3,0.29880734487996774,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5764884230088263
26,20,1,3,0.3186122966221752,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.2346616966376496
27,20,1,3,0.2700492641668504,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1.5391184040565504
28,20,1,3,0.28472738835227007,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5657795059247577
29,20,1,3,0.28368538357679096,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.587419604940384
30,20,1,3,0.3296666328592681,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1.6308796218021344
31,20,1,3,0.3012519869270971,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5783948103818992
32,20,1,3,0.29585263074137236,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.192430287278266
33,20,1,3,0.29180668354352446,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.3611308066656156
34,20,1,3,0.31461482240895344,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5221918793253952
35,20,1,3,0.32796880659865485,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,2.112288144066778
36,20,1,3,0.31883388070792,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.596267790672382
37,20,1,3,0.2861620106729241,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9302583592386034
38,20,1,3,0.272848619897623,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0206669664753765
39,20,1,3,0.35818939252694676,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1.7061133661036145
40,20,1,3,0.3478949625685708,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5917112861805476
41,20,1,3,0.2591918647673126,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.399174660775925
42,20,1,3,0.29784160249062636,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,2.0022238055482644
43,20,1,3,0.26915496299786845,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5147333287688112
44,20,1,3,0.2902913746292603,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1.569946898052095
45,20,1,3,0.3174940667050575,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.8731900890239146
46,20,1,3,0.23878576723374112,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.2175439727240946
47,20,1,3,0.36341171891205776,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.2740179048967717
48,20,1,3,0.32188638625878246,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.334154864868684
49,20,1,3,0.27543309143165084,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.5291135929667525
50,20,1,3,0.34524500396497537,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1.7181811426432794
51,20,1,3,0.2863924754418397,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.335392237938133
52,20,1,3,0.3614657711512382,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.2283848586939285
53,20,1,3,0.2745705253562128,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.4547969267017884
54,20,1,3,0.29220978920208734,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0218129372544198
55,20,1,3,0.2655627525712383,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.4708219553696027
56,20,1,3,0.2866488274552706,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.80724941110736
57,20,1,3,0.26545409239822004,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.4186796095377303
58,20,1,3,0.3435372399712274,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1.307267031638475
59,20,1,3,0.3188233201531463,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.714863509663973
60,20,1,3,0.34595462679030087,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1.7827674681794017
61,20,1,3,0.2886010031558748,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2.073068170413963
62,20,1,3,0.2713168817515785,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.475142810689251
63,20,1,3,0.24447210483123663,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,10,1.8027815118692152
64,20,1,3,0.2620917366445241,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.702978820552824
65,20,1,3,0.3173929472620981,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1.5798023127717582
66,20,1,3,0.28882665557193005,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.466430940146258
67,20,1,3,0.32539560790290056,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1.3851426586117468
68,20,1,3,0.26517213223383007,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3068472148460122
69,20,1,3,0.2834627789194921,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.853592913139964
70,20,1,3,0.22600777168257313,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.8411657270949908
71,20,1,3,0.29211887660058933,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1.5231699747906438
72,20,1,3,0.35270175456361563,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1.816155032453809
73,20,1,3,0.2246482829861189,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9521646642018393
74,20,1,3,0.3405374730737522,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1.3909790813144898
75,20,1,3,0.370757702266742,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.6537951916960247
