Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,3,3,0.4838092684205988,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.6407577421150705
1,20,3,3,0.447311501119434,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.9690092368837044
2,20,3,3,0.5315267997552954,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3.142656265656101
3,20,3,3,0.4140363018279427,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.853663739673033
4,20,3,3,0.3331154381155327,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2.6280059843502586
5,20,3,3,0.3110264480420741,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.9550041202532134
6,20,3,3,0.42462786504982275,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2.3432291226606425
7,20,3,3,0.6774345965680892,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.516422397048722
8,20,3,3,0.4211104195741318,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,4.516187033713639
9,20,3,3,0.40320063760748054,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,4.053102778210563
10,20,3,3,0.6098650498209089,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3.722674254484838
11,20,3,3,0.45027208925508977,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2.6827210545157216
12,20,3,3,0.3290164386261304,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,3.001267098515296
13,20,3,3,0.3593424164337217,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3.9574884292482926
14,20,3,3,0.4701113877572348,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3.537742982558233
15,20,3,3,0.560713021842341,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3.5462406445939387
16,20,3,3,0.510240350591959,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.2710418036902005
17,20,3,3,0.3981990708579731,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.266227236652622
18,20,3,3,0.5378950176137519,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,3.5712479499890604
19,20,3,3,0.406389780395919,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.2497959412659245
20,20,3,3,0.43753053442058454,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3.365816848870634
21,20,3,3,0.5210512996817633,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4.116884276226596
22,20,3,3,0.6848786679682174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.872093275360091
23,20,3,3,0.3721020616694294,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,3.7010462902571417
24,20,3,3,0.36536731545225476,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.398713805364507
25,20,3,3,0.4322841542697555,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4.9809524163668035
26,20,3,3,0.5344985131639448,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2.485323212020049
27,20,3,3,0.7056673667380606,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.1883384187714623
28,20,3,3,0.42923200302903763,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.3927687105370365
29,20,3,3,0.5971354500431731,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.484067622181382
30,20,3,3,0.35825150127440053,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2.83040514326409
31,20,3,3,0.7302489121727385,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.811199342673574
32,20,3,3,0.3589949710243888,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2.4852675466399807
33,20,3,3,0.4911734999195267,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.9746765689387542
34,20,3,3,0.3250234836141758,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.3621719337553135
35,20,3,3,0.5869934248056797,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.112312281026427
36,20,3,3,0.39978938489746885,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3.5565678139534582
37,20,3,3,0.4362650807770043,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2.244817838028938
38,20,3,3,0.5603187861472997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2.6682601868662204
39,20,3,3,0.49334155553874365,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3.3318199006208684
40,20,3,3,0.3831884269402778,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.3356621071043966
41,20,3,3,0.30662448737871395,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.4521480679068866
42,20,3,3,0.36886399082110055,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3.0420096478067395
43,20,3,3,0.4684042273543658,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3.449466830967269
44,20,3,3,0.45128169822389447,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2.0206564344974742
45,20,3,3,0.3608984116615661,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.444102603203915
46,20,3,3,0.36702211981028887,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.424826567727269
47,20,3,3,0.3788788666693624,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,2.951429185018191
48,20,3,3,0.3624769456510291,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4.018157609204213
49,20,3,3,0.3876592752589273,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2.9546336432485956
50,20,3,3,0.3409345000590059,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.4104103080691806
51,20,3,3,0.403058100096503,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2.5958086286679976
52,20,3,3,0.5449783786827104,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3.216580957316736
53,20,3,3,0.4495762370514332,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2.9753533285755394
54,20,3,3,0.577379189246949,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.1346593074734908
55,20,3,3,0.5711033813702115,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3.088971150134341
56,20,3,3,0.33498376710836986,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.87806506195012
57,20,3,3,0.4327466670071144,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.584728649447456
58,20,3,3,0.384563476879778,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2.540198891934411
59,20,3,3,0.4366923636250019,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.689878549359957
60,20,3,3,0.32813877536004016,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2.1984982677444767
61,20,3,3,0.4428988318248369,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.6800049044142336
62,20,3,3,0.4315882333250558,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3.0041453656637764
63,20,3,3,0.36498675867393454,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.97942037819769
64,20,3,3,0.38554479086544136,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3.262660358134097
65,20,3,3,0.4919239351111938,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3.939543265277545
66,20,3,3,0.3613228087754305,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.3961270706670064
67,20,3,3,0.6390425711213682,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4.009176926850834
68,20,3,3,0.4100165596199705,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9,3.3227628034608943
69,20,3,3,0.4786005146704194,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.2079729390848737
70,20,3,3,0.3555294105401954,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.6437631678990536
71,20,3,3,0.4444668322442029,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3.1064493426821045
72,20,3,3,0.37529689824057144,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.380933887819156
73,20,3,3,0.5165193950152294,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2.7833679594231215
74,20,3,3,0.43835808126692144,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.670855820423985
75,20,3,3,0.40744663819408444,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2.8451474037753828
