Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,3,3,0.4912596795207298,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2.2659589913065794
1,20,3,3,0.4457525861969532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3.596535164814411
2,20,3,3,0.5505344122501423,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2.39083708635957
3,20,3,3,0.43897018017604944,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6210315033463827
4,20,3,3,0.3364986844689213,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2.1899648022947256
5,20,3,3,0.34210028079335014,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.8346518168810613
6,20,3,3,0.4289838526779378,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1.9637537178660558
7,20,3,3,0.6895592462336747,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2054284770774846
8,20,3,3,0.4696640756614222,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,2.9963442563327654
9,20,3,3,0.4321870032209646,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.7745511183947573
10,20,3,3,0.6057987821806784,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3.4827066052010083
11,20,3,3,0.4604132885002151,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2.141091570232475
12,20,3,3,0.40809788415933557,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.23667102577828
13,20,3,3,0.36647703162276796,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.1419646663089185
14,20,3,3,0.513692449928099,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.262646480654108
15,20,3,3,0.5589595439237152,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3.2660058320973895
16,20,3,3,0.5080255621463627,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.826739126579772
17,20,3,3,0.4265136966197367,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.6382850088111625
18,20,3,3,0.5818030773820712,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.146964323487202
19,20,3,3,0.4250609135252949,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.5678186724777565
20,20,3,3,0.463958708673542,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.8452437768039593
21,20,3,3,0.5545365911983918,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2.4543677947330758
22,20,3,3,0.6728193059059254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.702196102623929
23,20,3,3,0.4190562761076179,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.6240980298320333
24,20,3,3,0.36475553906515007,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.053002690823077
25,20,3,3,0.4517910996547571,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3.8765046814058537
26,20,3,3,0.5295170865618802,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1.955648370212701
27,20,3,3,0.6948568217927542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.9651846710379024
28,20,3,3,0.453975288358014,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1.4544177094950663
29,20,3,3,0.6007998650636354,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.151747818257273
30,20,3,3,0.3628463709189532,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2.102900587677564
31,20,3,3,0.7280624913714536,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.7062100178151565
32,20,3,3,0.36509230030685386,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2.2414973016549427
33,20,3,3,0.547578891206294,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.563428321465745
34,20,3,3,0.3257728308438917,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3.060074878359631
35,20,3,3,0.6016530005859432,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.512787570308169
36,20,3,3,0.42527997900112885,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.7180400776934595
37,20,3,3,0.46166791427796644,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.062966486946098
38,20,3,3,0.5917044354369494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2.489029487041586
39,20,3,3,0.48741643534493695,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3.081176620762572
40,20,3,3,0.398312120791752,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2.806648101156361
41,20,3,3,0.3917163984858723,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.5389752593013526
42,20,3,3,0.36836386879753164,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.7498972566685467
43,20,3,3,0.46555535319060604,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3.3371760531299506
44,20,3,3,0.4888334727993975,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.0664064810984613
45,20,3,3,0.3698801734959861,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2.7434559531159572
46,20,3,3,0.38759871976373006,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.5951486248636668
47,20,3,3,0.4056237672111203,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1.8920186285539442
48,20,3,3,0.3795435311445595,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.8408535267706294
49,20,3,3,0.402051988940889,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.014256298753156
50,20,3,3,0.33904434897191965,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2.252836489694669
51,20,3,3,0.39843619133276115,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2.472747337230783
52,20,3,3,0.5860512019618637,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.645896084963104
53,20,3,3,0.48418909211773714,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.1561241398971274
54,20,3,3,0.5746270840023632,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0483100797318747
55,20,3,3,0.5888277673461612,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2.480040607853755
56,20,3,3,0.3461137358694751,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.951589843172981
57,20,3,3,0.4647664098760449,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.4305091902295155
58,20,3,3,0.39132278061532644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1.9006978695050667
59,20,3,3,0.4350823057203204,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4.363633719894979
60,20,3,3,0.32274482243554503,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2.125413629256722
61,20,3,3,0.44784080035082513,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.251422746195985
62,20,3,3,0.4388872675418591,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.4961972005394806
63,20,3,3,0.3625900037371106,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.880077738918023
64,20,3,3,0.4062375068487387,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1.9258404539609992
65,20,3,3,0.5130243920261666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3.6199323034839748
66,20,3,3,0.3627134365029434,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.6954964380172317
