Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
0,5,5,3,0.517366663739427,1,0,0,1,0,2,4.786213830941024
1,5,5,3,0.47498192206227147,1,1,0,0,0,2,3.1451899524776366
2,5,5,3,0.705954667838284,1,0,0,1,0,2,3.5172242096477997
3,5,5,3,0.27027548788684125,1,0,1,0,0,2,4.615483319371222
4,5,5,3,0.3085009439173939,1,1,0,0,0,2,1.147183515491872
5,5,5,3,0.22590045058020147,1,1,1,0,0,3,2.358952631714848
6,5,5,3,0.2583435314964132,1,1,0,0,0,2,2.7107562103742087
7,5,5,3,0.48112099492220095,1,0,0,1,0,2,3.9627047689859918
8,5,5,3,0.24696696558287282,1,1,1,0,0,3,3.62564986835533
9,5,5,3,0.23573800712184267,1,1,1,0,0,3,3.9997718578602575
10,5,5,3,0.21134517361643895,1,0,0,1,0,2,3.4012196150256426
11,5,5,3,0.08101374873975634,1,1,0,1,0,3,3.562689233164222
12,5,5,3,0.24902993657202732,1,1,1,0,0,3,5.689133080125757
13,5,5,3,0.603679478334342,1,0,0,1,0,2,2.1978097744650746
14,5,5,3,0.2997470809487206,1,1,0,1,0,3,7.106065964806935
15,5,5,3,0.5748084151737328,1,0,0,1,0,2,2.036209356675036
16,5,5,3,0.2928439481092806,1,1,0,1,0,3,1.3798616697511228
17,5,5,3,0.4885032922513746,1,0,0,0,1,2,7.0149307789233575
18,5,5,3,0.5211902406546626,1,1,0,1,0,3,6.71694282813334
19,5,5,3,0.2568654252457281,1,1,1,1,0,4,2.8633121026853527
20,5,5,3,0.323586455505766,1,1,0,1,0,3,6.879213659941651
21,5,5,3,0.19587420926678614,1,1,1,0,0,3,1.0921960419707917
22,5,5,3,0.4724826904160021,1,1,0,1,0,3,3.5565420116357713
23,5,5,3,0.46746041469349664,1,1,0,1,0,3,2.883897250358289
24,5,5,3,0.2630496826849756,1,1,0,0,0,2,2.0605327191941356
25,5,5,3,0.3367275380744058,1,1,0,1,0,3,1.699547803643458
26,5,5,3,0.29778758411421347,1,1,1,0,0,3,4.200758665271438
27,5,5,3,0.7467381152115188,1,1,0,0,0,2,5.509003747452727
28,5,5,3,0.25651621310968936,1,1,0,0,0,2,2.6368951654696513
29,5,5,3,0.28812847180744083,1,1,1,0,0,3,3.6750020037942317
30,5,5,3,0.19956008995602934,1,1,0,0,0,2,1.5255421824958513
31,5,5,3,0.3282252082228106,1,0,0,0,1,2,4.812545038463134
32,5,5,3,0.14982794545545908,1,0,0,1,0,2,0.9883742811993628
33,5,5,3,0.2382645270314812,1,1,0,0,0,2,2.9972614953721455
34,5,5,3,0.44350005667806264,1,0,0,1,0,2,1.5486229346417137
35,5,5,3,0.4996302449317521,1,1,0,0,0,2,7.195609948840873
36,5,5,3,0.36669628665746545,1,0,0,1,0,2,1.4774282816271025
37,5,5,3,0.47982518575861993,1,0,1,1,0,3,2.9703121304708064
38,5,5,3,0.2819442775168028,1,1,1,0,0,3,2.3323652759320956
39,5,5,3,0.29112362497228844,1,0,0,1,0,2,4.079500437860041
40,5,5,3,0.4202600339484881,1,1,1,0,0,3,2.7269675386275223
41,5,5,3,0.708416096132002,1,0,0,1,0,2,3.1642373093341636
42,5,5,3,0.27812383186335443,1,1,1,1,0,4,2.8014984634597018
43,5,5,3,0.21198471806640448,1,1,0,1,0,3,1.2558105587891317
44,5,5,3,0.24634179597943556,1,0,0,1,0,2,4.41164221441142
45,5,5,3,0.25366876994458515,1,0,1,0,0,2,2.463105107003761
46,5,5,3,0.6338661029452882,1,0,1,0,0,2,1.9541562675883966
47,5,5,3,0.4908177859561384,1,0,1,0,0,2,4.648065068138932
48,5,5,3,0.741286528162993,1,0,1,0,0,2,5.044234855410425
49,5,5,3,0.34721783044460347,1,1,1,0,0,3,1.7027785977564576
50,5,5,3,0.2564903050682231,1,0,0,1,0,2,3.5589829599625973
51,5,5,3,0.6841096478380047,1,1,0,0,0,2,2.5093325302084413
52,5,5,3,0.19220521956040454,1,1,1,0,0,3,2.360152444044304
53,5,5,3,0.435272402964834,0,1,0,1,0,2,2.668726888365975
54,5,5,3,0.46961355458409443,1,1,1,0,0,3,3.8077396360094675
55,5,5,3,0.48218296521596576,1,1,1,0,0,3,3.193971275069308
56,5,5,3,0.5141083246345153,1,0,0,1,0,2,4.580599777310852
57,5,5,3,0.2950428637495915,1,1,0,1,0,3,3.684295384920765
58,5,5,3,0.5183220525350724,1,0,1,1,0,3,6.6082562553224955
59,5,5,3,0.2792125467513998,1,1,1,0,0,3,3.680594951182942
60,5,5,3,0.2223633282955381,1,1,0,1,0,3,1.953159326786052
61,5,5,3,0.4627136310578364,1,0,1,0,0,2,2.7191572583705166
62,5,5,3,0.49964546576243496,1,0,1,0,0,2,7.880349435311537
63,5,5,3,0.4336564872986282,1,0,0,1,0,2,2.448677472181935
64,5,5,3,0.3031649359759149,1,1,1,0,0,3,1.327393884094853
65,5,5,3,0.278630595910922,1,0,0,1,0,2,4.124069638742275
66,5,5,3,0.23295576020887035,1,1,0,0,0,2,2.6470417412233607
67,5,5,3,0.30475543489897833,1,0,1,0,0,2,4.06220529581066
68,5,5,3,0.4948303852744688,1,0,1,0,0,2,5.081079562591121
69,5,5,3,0.5104097718283493,1,1,1,0,0,3,3.108862890868811
70,5,5,3,0.3924315126256269,1,0,1,0,0,2,1.571783419178593
71,5,5,3,0.2689265606986623,0,1,0,1,0,2,4.292713354984105
72,5,5,3,0.4953149829127868,1,0,0,1,0,2,5.2678736240514485
73,5,5,3,0.2867980641396109,1,1,0,1,0,3,4.28328616055366
74,5,5,3,0.26579752192960615,0,1,0,1,0,2,3.983212562542252
75,5,5,3,0.4372164614452821,1,0,0,1,0,2,2.2793854156892626
76,5,5,3,0.4961159433940181,1,1,0,0,0,2,4.984707106990424
77,5,5,3,0.2626042595775279,1,1,1,0,0,3,1.5513685657014762
78,5,5,3,0.2890225456306992,1,1,1,0,0,3,3.2478570790882486
79,5,5,3,0.3600768955277127,1,1,0,0,0,2,1.2186643477438142
80,5,5,3,0.308655396332539,1,0,1,0,0,2,1.0867729781155107
81,5,5,3,0.3066386351384819,1,1,0,0,0,2,2.9182931632140887
82,5,5,3,0.24147512389814071,1,1,1,0,0,3,4.393599779453006
83,5,5,3,0.40403266829247647,1,1,0,1,0,3,3.7259180577438005
84,5,5,3,0.2708619840067014,1,1,0,1,0,3,4.2712277958664595
85,5,5,3,0.48864561456440475,1,0,0,1,0,2,4.343470867111211
86,5,5,3,0.5006539293088813,1,0,0,1,0,2,4.80536821306555
87,5,5,3,0.7485959590564695,1,0,0,1,0,2,6.896450178695976
88,5,5,3,0.4957752026444555,1,0,0,1,0,2,3.4983614207664147
89,5,5,3,0.1896127128275859,1,1,0,0,0,2,0.8393961659142469
90,5,5,3,0.5112511344562312,1,0,0,1,0,2,4.228276050717602
91,5,5,3,0.34686944986481166,1,0,1,0,0,2,1.3326975147518598
92,5,5,3,0.6044781381057,1,0,0,1,0,2,2.394145723344924
93,5,5,3,0.2698832973756153,1,1,1,0,0,3,2.4961852128126854
94,5,5,3,0.4971342405607689,1,1,1,0,0,3,5.34936002999196
95,5,5,3,0.4562460830567586,1,0,0,1,0,2,2.960003095050931
96,5,5,3,0.29610157206103127,1,1,1,1,0,4,2.136704281901964
97,5,5,3,0.6419546178837464,1,0,0,1,0,2,2.547080097288333
98,5,5,3,0.2554303109878264,1,1,0,1,0,3,2.2237148462801453
99,5,5,3,0.6885365613576233,1,1,1,0,0,3,3.2337147668549306
