Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,3,3,0.5257632947045614,1,1,0,0,0,0,0,0,0,0,2,3.1519585273800654
1,10,3,3,0.3269975159280375,1,1,0,0,0,0,0,0,1,0,3,3.0524306090128177
2,10,3,3,0.4158361767710054,1,1,1,1,0,1,0,0,0,0,5,3.5725842261077663
3,10,3,3,0.47045527441960516,1,1,0,0,0,0,0,1,0,0,3,2.035323069147309
4,10,3,3,0.3715184862247358,1,1,1,1,1,0,0,0,0,0,5,2.022587827375303
5,10,3,3,0.4244095920653984,1,1,1,1,1,0,0,0,0,0,5,3.012855819687418
6,10,3,3,0.29298930727636574,1,0,0,0,1,0,0,0,0,0,2,1.8353812944515566
7,10,3,3,0.27000314100198824,1,1,1,1,1,1,0,0,0,0,6,3.2603116480942655
8,10,3,3,0.3344576673506452,1,1,1,0,1,0,0,0,0,0,4,2.0564776795386486
9,10,3,3,0.2846411026192963,1,1,1,0,0,0,0,1,0,0,4,2.4066645184001283
10,10,3,3,0.2877772895014174,1,1,1,1,1,0,1,1,0,0,7,3.6392760777931534
11,10,3,3,0.31358244340391184,1,1,1,0,0,0,0,0,0,0,3,2.044052049153583
12,10,3,3,0.2751011607461911,1,1,0,0,1,0,0,0,0,0,3,3.039642301532823
13,10,3,3,0.3516256492731021,1,1,1,0,0,0,0,0,1,0,4,2.4073125769288612
14,10,3,3,0.49969544844287184,1,0,0,1,0,0,0,0,1,0,3,2.5070185028306082
15,10,3,3,0.46661816418653296,1,1,1,0,0,0,1,0,0,0,4,3.256931437631653
16,10,3,3,0.2944383474178818,1,1,1,1,0,1,0,0,0,0,5,3.147891345328609
17,10,3,3,0.5832158968713467,1,1,0,1,0,0,0,0,0,0,3,2.604213571963866
18,10,3,3,0.46024341519695455,1,1,1,1,1,0,0,0,0,0,5,2.410017060879538
19,10,3,3,0.5161845213806174,1,1,1,0,0,0,0,0,1,0,4,2.6810954993672422
20,10,3,3,0.2991007333259313,1,1,1,0,0,0,1,0,0,0,4,3.5673165388559727
21,10,3,3,0.3985982548175806,1,1,1,0,1,0,0,0,0,0,4,2.950576458848204
22,10,3,3,0.2727494604692329,1,1,1,1,1,1,0,0,0,0,6,2.0125317567507843
23,10,3,3,0.3680260564901614,1,1,1,0,1,0,0,0,0,0,4,2.5064859829354766
24,10,3,3,0.26451373194320454,1,1,1,1,1,0,0,0,0,0,5,1.9980416740300344
25,10,3,3,0.4311925575012566,1,1,1,0,0,0,0,0,1,0,4,2.8194703532612517
26,10,3,3,0.48757018099474847,1,0,0,0,0,1,0,0,0,0,2,2.5499727220644663
27,10,3,3,0.3294524128575533,1,1,1,0,1,0,0,0,0,0,4,2.6713259601968686
28,10,3,3,0.43173841447038364,1,1,0,0,0,0,1,0,0,0,3,2.171414062469219
29,10,3,3,0.3710546382808459,1,1,1,0,0,0,0,0,0,0,3,1.5126484033112346
30,10,3,3,0.48645149012700994,1,0,0,1,0,0,0,0,0,0,2,2.1903405026380836
31,10,3,3,0.5581141423942558,1,1,1,0,0,0,1,0,0,0,4,2.285813126403193
32,10,3,3,0.2817170735665969,1,1,1,0,1,0,0,0,0,0,4,3.2450840731568307
33,10,3,3,0.5294984920607494,1,1,0,0,1,0,0,0,0,0,3,2.274794380362716
34,10,3,3,0.22453222142662135,1,1,1,0,0,0,1,0,0,0,4,3.4647016678051745
35,10,3,3,0.25453109431062515,1,1,1,1,1,0,0,0,0,0,5,3.7849632162721223
36,10,3,3,0.417612129201613,1,1,1,0,0,1,0,0,0,0,4,2.697455654920247
37,10,3,3,0.34901680323851564,1,1,1,0,1,0,0,0,0,0,4,1.5184219630291478
38,10,3,3,0.2705669356409549,1,1,0,1,0,0,0,1,0,0,4,2.1113965572276654
39,10,3,3,0.4819742597592047,1,1,1,1,0,0,0,0,0,0,4,2.238414485095545
40,10,3,3,0.25107619846278484,1,1,1,1,0,0,0,1,0,0,5,3.9220471615270465
41,10,3,3,0.4285441818997453,1,1,1,0,0,0,1,0,0,0,4,1.379469496542317
42,10,3,3,0.42992583651868477,1,1,1,1,0,1,0,0,0,0,5,3.003484654582906
43,10,3,3,0.30693565023147484,1,1,1,1,0,0,0,1,0,0,5,3.074124249317695
44,10,3,3,0.2875288496547564,1,1,1,1,0,0,0,1,1,0,6,3.375133862148518
45,10,3,3,0.4107372302884354,1,1,0,1,0,0,1,0,0,0,4,2.6460339718710926
46,10,3,3,0.23767424825420927,1,1,1,1,1,0,0,0,0,0,5,1.6045469751660477
47,10,3,3,0.2504402336938243,1,1,1,1,1,0,1,0,0,0,6,1.7227385663478723
48,10,3,3,0.5279082724853947,1,1,1,1,0,0,0,0,0,0,4,3.676120644177628
49,10,3,3,0.40436629596572193,1,1,0,0,1,0,0,0,0,0,3,2.619981097937244
50,10,3,3,0.3631180944306952,1,1,1,0,0,0,0,0,1,0,4,1.8023586402656822
