Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,5,3,0.39530885141958544,1,1,0,0,0,0,1,0,0,0,3,6.025224625744553
1,10,5,3,0.247137212073603,1,1,0,1,0,1,0,0,0,0,4,5.1508325076051324
2,10,5,3,0.42798490939147216,1,1,1,0,0,1,0,0,0,0,4,3.3396763351279883
3,10,5,3,0.5832436262017677,1,1,1,0,1,0,0,0,0,0,4,3.844565259580114
4,10,5,3,0.390881437826815,1,0,0,1,0,0,0,0,1,0,3,5.883908134442526
5,10,5,3,0.7452285020723497,1,0,0,0,0,1,0,0,0,0,2,5.554112249480845
6,10,5,3,0.39322523466157855,1,1,0,0,0,1,0,0,0,0,3,4.990307977961307
7,10,5,3,0.6811557204547649,1,1,0,0,0,0,1,0,0,0,3,3.4174593553442794
8,10,5,3,0.40107837327046186,1,1,1,1,1,0,0,1,0,0,6,6.130159664356589
9,10,5,3,0.6230883580644107,1,1,0,0,0,0,0,0,1,0,3,2.8246834190514734
10,10,5,3,0.4570835162793557,1,0,1,0,0,0,0,1,0,0,3,3.1606868175798506
11,10,5,3,0.366661823540207,1,1,1,0,1,0,1,0,0,0,5,3.1623139239572655
12,10,5,3,0.519117677746366,1,1,0,0,0,0,0,0,1,0,3,4.778093102465609
13,10,5,3,0.4987736366112962,1,1,0,0,0,0,0,1,0,0,3,3.4175437042066683
14,10,5,3,0.6482637890718551,1,0,0,0,0,0,1,0,0,0,2,6.324329350313918
15,10,5,3,0.7447093139372809,1,0,0,0,0,0,1,0,0,0,2,5.58969894618527
16,10,5,3,0.6092006184346399,1,0,0,0,0,0,0,0,1,0,2,3.214735410972821
17,10,5,3,0.3098428638583865,1,1,0,0,0,1,0,0,1,0,4,5.1627542314698545
18,10,5,3,0.40976777929014874,1,1,1,1,1,0,0,0,0,0,5,2.659935391216797
19,10,5,3,0.3408452226055143,1,1,0,1,0,0,0,0,0,0,3,2.5826441728327474
20,10,5,3,0.42381785226337143,1,1,1,1,1,0,0,0,0,0,5,2.821824200984257
21,10,5,3,0.4259524591839375,1,1,0,0,0,1,0,0,0,0,3,3.7842550905964845
22,10,5,3,0.4138813670984761,1,1,1,0,1,0,0,0,0,0,4,2.2552985300334143
23,10,5,3,0.4772224472376249,1,1,0,0,0,1,0,0,0,0,3,3.0151363120507924
24,10,5,3,0.4470276619132302,1,1,0,0,0,0,1,0,0,0,3,3.325722968493227
25,10,5,3,0.26438675247465354,1,1,1,1,0,0,0,0,0,0,4,3.8522321771898964
26,10,5,3,0.4413321004050601,1,1,1,0,0,0,1,0,0,0,4,5.190753588782048
27,10,5,3,0.5378864481200382,1,0,0,0,1,0,1,0,0,0,3,4.360057600280332
28,10,5,3,0.5468514278630793,1,1,0,0,0,0,0,0,0,0,2,5.496294452008288
29,10,5,3,0.32809276094479695,1,1,0,0,0,1,0,0,1,0,4,3.093615012653989
30,10,5,3,0.35172838391733696,1,1,1,1,0,0,0,0,0,0,4,2.350421406914007
31,10,5,3,0.5298809151652842,1,1,0,1,0,0,0,0,0,0,3,2.1076562229189637
32,10,5,3,0.4027227588846054,1,1,1,0,1,0,0,0,0,0,4,5.824268547876645
33,10,5,3,0.40194837169625275,1,1,1,0,0,1,1,0,0,0,5,4.699369386514958
34,10,5,3,0.4603984799974852,1,1,1,0,0,0,0,0,0,0,3,4.284333506239615
35,10,5,3,0.4546639533211211,1,1,1,0,0,0,1,0,0,0,4,3.523293908788114
36,10,5,3,0.37056728920712956,1,1,1,0,0,1,0,0,0,0,4,6.355199114007054
37,10,5,3,0.42179955092327504,1,1,1,0,0,0,0,0,1,0,4,3.317116520790053
38,10,5,3,0.5293523419419364,1,0,0,0,1,0,0,0,0,0,2,3.858637896747726
39,10,5,3,0.46343611522091155,1,1,1,0,0,0,0,1,0,0,4,3.459294073604698
40,10,5,3,0.3079047566218642,1,1,1,1,1,0,0,0,0,0,5,7.10562234415254
41,10,5,3,0.689522969469591,1,0,0,0,0,0,1,1,0,0,3,4.272654471030735
42,10,5,3,0.5010225580545867,1,1,0,0,0,0,0,1,0,0,3,2.796382122739405
43,10,5,3,0.481783322421226,1,1,1,0,0,0,0,0,0,0,3,4.076675451207521
44,10,5,3,0.32474889078214114,1,1,1,0,1,0,0,0,0,0,4,3.0132694909608175
45,10,5,3,0.36494409854341114,1,1,0,0,0,0,0,0,0,0,2,3.978758040643972
46,10,5,3,0.5167921753849584,1,1,0,1,0,0,0,1,0,0,4,5.018580583286176
47,10,5,3,0.48304300871854133,1,1,0,0,0,1,0,0,0,0,3,4.822143266476994
48,10,5,3,0.5235912314042315,1,1,0,0,1,0,0,0,0,0,3,2.8349656351368004
