Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,5,3,0.3935055953171344,1,1,0,0,0,0,0,0,0,0,2,4.120523558943663
1,10,5,3,0.24079692250915224,1,1,0,0,0,0,0,0,1,0,3,2.7738506086107986
2,10,5,3,0.41127818662765464,1,1,0,0,0,1,0,0,0,0,3,2.6709470078928015
3,10,5,3,0.4698089298331807,1,1,1,0,1,0,0,0,0,0,4,2.436356686559737
4,10,5,3,0.38119687629475607,1,0,0,1,0,0,0,0,1,0,3,4.342896715684092
5,10,5,3,0.7370789571247647,1,0,0,0,0,1,0,0,0,0,2,4.557915323043212
6,10,5,3,0.38782311990442103,1,1,0,0,0,1,0,0,0,0,3,4.273194125851204
7,10,5,3,0.6309150246593208,1,1,0,0,0,0,1,0,0,0,3,2.667332042369849
8,10,5,3,0.396534649230402,1,1,1,1,1,0,0,1,0,0,6,4.529988144125516
9,10,5,3,0.6129720488112509,1,1,0,0,0,0,1,0,0,0,3,2.729605053729916
10,10,5,3,0.44957354529523413,1,0,1,0,0,0,0,1,0,0,3,2.753364636131746
11,10,5,3,0.3734122551939145,1,1,1,0,0,0,1,0,0,0,4,2.0228086662877645
12,10,5,3,0.5152947727261424,1,0,0,0,0,0,0,0,1,0,2,3.473529690293707
13,10,5,3,0.47387077519619475,1,1,0,0,0,0,0,1,0,0,3,2.9245196111925753
14,10,5,3,0.6390030327056404,1,0,0,0,0,0,1,0,0,0,2,4.478414927285681
15,10,5,3,0.7249623372857029,1,0,0,0,0,0,1,0,0,0,2,4.035265674346993
16,10,5,3,0.5855419937202215,1,0,0,0,0,0,0,0,1,0,2,2.757388388219495
17,10,5,3,0.30906158544852613,1,0,0,0,0,0,0,0,1,0,2,1.605592416041819
18,10,5,3,0.3993684660209731,1,1,1,1,1,0,0,0,0,0,5,2.412240877019591
19,10,5,3,0.3607372354426609,1,0,0,1,0,1,0,0,0,0,3,2.4787530476614417
20,10,5,3,0.4087301955429645,1,1,1,0,0,0,0,0,0,0,3,1.2772443194328886
21,10,5,3,0.4295036431736708,1,0,0,0,0,1,0,0,0,0,2,2.297323353834398
22,10,5,3,0.36471950396326686,1,1,1,0,1,0,0,0,0,0,4,1.6287190128157005
23,10,5,3,0.4717592520192383,1,1,0,0,0,1,0,0,0,0,3,2.9524087637137186
24,10,5,3,0.447386347562986,1,1,0,1,0,0,0,0,1,0,4,3.504557255185498
25,10,5,3,0.2594712388582245,1,1,0,1,0,0,0,0,0,0,3,2.7683729597890143
26,10,5,3,0.46188785196011206,1,1,0,0,0,0,1,0,0,0,3,2.7863475374124915
27,10,5,3,0.6210735652436064,1,0,0,0,0,0,1,0,0,0,2,3.4812587993914232
28,10,5,3,0.5426737503871091,1,1,0,0,0,0,0,0,0,0,2,4.525240241628418
29,10,5,3,0.29336136794577794,1,1,0,0,0,1,0,0,1,0,4,2.394807069887537
30,10,5,3,0.3268891127634174,1,1,1,0,0,0,0,0,0,0,3,1.192239227813728
31,10,5,3,0.5949005324171166,1,1,0,0,0,0,0,1,0,0,3,2.082461854509966
32,10,5,3,0.397560988987079,1,1,1,0,0,0,0,0,0,0,3,3.695366263054073
33,10,5,3,0.40059636513585173,1,0,0,0,0,1,0,0,0,0,2,2.5584956423362235
34,10,5,3,0.42705147092871565,1,1,1,0,0,0,0,0,0,0,3,3.0673397361085333
35,10,5,3,0.41643235673509016,1,1,1,0,0,0,1,0,0,0,4,2.629398088897833
36,10,5,3,0.3604937531819099,1,1,0,0,0,1,0,0,0,0,3,3.9313401638181014
37,10,5,3,0.4282478679483345,1,1,1,0,0,0,0,0,0,0,3,2.545932712445227
38,10,5,3,0.5075023017401962,1,0,0,0,1,0,0,0,0,0,2,2.9322320065008984
39,10,5,3,0.4206978462951402,1,1,0,0,0,0,0,1,0,0,3,2.32236390132289
40,10,5,3,0.305371591782558,1,1,1,1,1,0,0,0,0,0,5,5.085223508972123
41,10,5,3,0.6968635755464502,1,0,0,0,0,0,0,1,0,0,2,3.1769643752757832
42,10,5,3,0.46630137931973314,1,0,0,0,0,0,0,1,0,0,2,1.1747627645241452
43,10,5,3,0.4339542951313384,1,1,1,0,0,0,0,0,0,0,3,2.575229621620026
44,10,5,3,0.3156080460276366,1,1,1,0,1,0,0,0,0,0,4,2.3793306034411694
45,10,5,3,0.4015470871185813,1,0,0,0,0,0,1,0,0,0,2,2.859582581581967
46,10,5,3,0.5220251250076805,1,1,0,0,0,0,0,1,0,0,3,2.9117025663935823
47,10,5,3,0.4595994057193452,1,1,0,0,0,1,0,0,0,0,3,3.870758863145075
48,10,5,3,0.4859686174299024,1,1,0,0,1,0,0,0,0,0,3,2.3904094399306004
49,10,5,3,0.5308138976611495,1,1,0,0,0,0,1,0,0,0,3,2.2187865645536693
