Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,5,3,0.44555303484271586,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,6.096765761040223
1,20,5,3,0.4386775744762894,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.1514792922913064
2,20,5,3,0.41932528128992985,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.436065518001374
3,20,5,3,0.5769771988966979,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,4.013034836341396
4,20,5,3,0.6142800849647534,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.5002990590149556
5,20,5,3,0.46287587397612917,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,4.145784015961065
6,20,5,3,0.4141187139901014,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.8281523453299955
7,20,5,3,0.5369657371978435,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4.227548030151472
8,20,5,3,0.5632122186865117,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3.1311126654165933
9,20,5,3,0.5444205300395947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.827639225921229
10,20,5,3,0.42768042637130493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1.9423284127868354
11,20,5,3,0.5989944373435258,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.1911086683774768
12,20,5,3,0.6651831986409512,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.271979195078181
13,20,5,3,0.609343060709798,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2.238334078328971
14,20,5,3,0.4116043485992286,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2.736887519775736
15,20,5,3,0.5657893453335938,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.120430115493297
16,20,5,3,0.3555142629169197,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,3.3874994055932066
17,20,5,3,0.5460495163362906,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3.137578404811653
18,20,5,3,0.4945608912971231,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4.7991386094817985
19,20,5,3,0.632967388768677,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.5455823552350867
20,20,5,3,0.6987450949131117,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.4584437080335424
21,20,5,3,0.542248035716603,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.2961566750776616
22,20,5,3,0.4019325665037846,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5.105256972728939
23,20,5,3,0.5050954959761127,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2.6476967868786097
24,20,5,3,0.5314149563883638,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2.2627428955590743
25,20,5,3,0.4819067896408467,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.044667173123847
26,20,5,3,0.4786438702857566,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4.501126845965005
27,20,5,3,0.5911591524071591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2.6681218599006624
28,20,5,3,0.37019944742049465,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6.733728280037858
29,20,5,3,0.41505605049187805,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.185309943048789
30,20,5,3,0.6780908686390076,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.7024739209218582
31,20,5,3,0.5936610381109307,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.9306123346589965
32,20,5,3,0.49781501912732656,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.1984885706165547
33,20,5,3,0.45258881720964594,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3.65517902467147
34,20,5,3,0.5163234927901732,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.4528663177873713
35,20,5,3,0.5553680629599614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4.426319195619715
36,20,5,3,0.4510177108192508,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.2806932887186275
37,20,5,3,0.6602352937378969,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.4188072287076343
38,20,5,3,0.5093991242197815,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2.7800087957076487
39,20,5,3,0.4602712834376709,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0757966674088566
40,20,5,3,0.6923616718039897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4.540704493446929
41,20,5,3,0.6137989680231368,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3.625334872721346
42,20,5,3,0.5075218327846388,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.123761727547173
43,20,5,3,0.4029917561342557,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.2520135975318163
44,20,5,3,0.6367128399800297,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4.214371382786259
