Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,1,3,0.1824543621329138,1,1,1,1,1,1,0,1,0,0,7,2.089053556274492
1,10,1,3,0.2918937000688824,1,1,1,1,1,0,0,0,0,0,5,1.2739847088260745
2,10,1,3,0.24534828537598213,1,1,1,1,0,0,0,1,0,0,5,1.5360676053583706
3,10,1,3,0.28363124940915235,1,1,1,1,1,1,1,0,0,0,7,1.7833286075717487
4,10,1,3,0.27749026280144357,1,1,1,1,1,0,0,0,0,0,5,1.5240105696711035
5,10,1,3,0.20458178562291762,1,1,1,1,0,0,0,0,0,0,4,0.8219896137893276
6,10,1,3,0.23698508361009468,1,1,1,1,1,0,0,0,0,0,5,1.206415173970199
7,10,1,3,0.2149348579417959,1,1,1,0,1,0,0,0,0,0,4,0.7895840718441332
8,10,1,3,0.16536004327423584,1,1,1,1,1,1,0,0,0,0,6,1.0901010538403597
9,10,1,3,0.1887422149917555,1,0,1,0,0,0,0,0,0,0,2,0.3511002083402299
10,10,1,3,0.18258780093706228,1,1,1,1,0,0,0,0,0,0,4,1.095673687425583
11,10,1,3,0.26526037143427766,1,1,1,1,1,0,1,0,0,0,6,1.753236923140971
12,10,1,3,0.23741051496348142,1,1,1,1,0,1,0,0,0,0,5,1.5811147221327442
13,10,1,3,0.17556937200797687,1,1,1,1,1,0,0,1,0,0,6,1.8967520044919395
14,10,1,3,0.24884459698621733,1,1,1,0,0,0,0,0,0,0,3,0.7928247765617874
15,10,1,3,0.36393216258124594,1,1,1,1,1,0,0,0,0,0,5,1.7065126780174906
16,10,1,3,0.23808764260317325,1,1,1,1,1,1,0,0,0,0,6,1.460255156114334
17,10,1,3,0.19146784117081883,1,1,1,1,0,0,0,0,1,0,5,1.555251821701983
18,10,1,3,0.16708066440151292,1,1,1,1,1,1,0,0,0,0,6,0.6748069376956125
19,10,1,3,0.25968017311815234,1,1,1,1,1,1,0,0,0,0,6,1.7745886878462942
20,10,1,3,0.19465728415137612,1,1,1,1,1,1,0,0,0,0,6,1.6240848456223604
21,10,1,3,0.28627791690902804,1,1,1,1,1,1,1,0,0,0,7,1.7177883913609753
22,10,1,3,0.3146488474770881,1,1,1,1,1,0,0,0,0,0,5,1.4566482045222868
23,10,1,3,0.1941186499356558,1,1,1,1,1,0,1,0,0,0,6,1.8695355050798916
24,10,1,3,0.2437578604556363,1,1,1,1,1,1,0,0,0,0,6,1.256762578144563
25,10,1,3,0.20054770364227859,1,1,1,1,0,0,0,0,0,0,4,0.9666497466917726
26,10,1,3,0.1791990787045242,1,1,1,1,1,1,1,1,0,0,8,1.1823571412735838
27,10,1,3,0.3073656396812088,1,1,1,1,1,0,0,0,0,0,5,1.2095194305257062
28,10,1,3,0.2990929601913318,1,1,1,0,0,1,0,0,0,0,4,1.3367688562644722
29,10,1,3,0.3628581132881416,1,1,1,0,0,0,0,0,0,0,3,0.729094060309845
30,10,1,3,0.1581653352767852,1,1,1,1,0,0,0,0,0,0,4,0.8428633590446558
31,10,1,3,0.17362428283616704,1,1,1,0,0,0,0,0,0,0,3,0.44221682005505175
32,10,1,3,0.24999488774297113,1,1,1,1,1,0,0,0,0,0,5,1.5014896970073885
33,10,1,3,0.20899104904146418,1,1,1,1,0,0,0,0,0,0,4,0.962056048441694
34,10,1,3,0.3390532763793381,1,1,1,1,0,0,0,0,0,0,4,1.1681349102796037
35,10,1,3,0.19257202832406883,1,1,1,1,0,0,0,0,1,0,5,1.4680605697837732
36,10,1,3,0.24949082127283448,1,1,1,0,0,0,0,0,0,0,3,0.47092179830770703
37,10,1,3,0.18519337689869136,1,1,1,1,1,0,0,0,0,0,5,1.597311162477904
38,10,1,3,0.3171214729282566,1,1,1,1,0,0,0,1,0,0,5,1.351627623256544
39,10,1,3,0.2717223228547596,1,1,1,1,1,0,0,0,0,0,5,1.1074289202306125
40,10,1,3,0.21980483780387375,1,1,1,0,1,0,0,0,0,0,4,1.3651437979102865
41,10,1,3,0.19319019094911105,1,1,1,1,0,1,0,0,0,0,5,1.0765016243759429
42,10,1,3,0.2203084322414757,1,1,1,1,1,1,0,0,0,0,6,1.2045740813621408
43,10,1,3,0.23550994502943223,1,1,1,1,0,1,0,0,0,0,5,1.698193389644883
44,10,1,3,0.24721710145230189,1,1,1,1,1,1,1,0,0,0,7,1.2481632746226885
45,10,1,3,0.29766859927380507,1,1,1,1,1,0,0,1,0,0,6,1.6044513003900045
46,10,1,3,0.27642703896209947,1,1,0,0,0,0,1,0,0,0,3,1.3758187018452803
47,10,1,3,0.2736527993851199,1,1,1,1,1,0,0,0,1,0,6,1.8069203120790926
48,10,1,3,0.21569447815497464,1,1,1,0,1,0,0,0,0,0,4,0.8902668220325745
49,10,1,3,0.32343544579428496,1,1,1,0,0,0,0,1,0,0,4,1.8030722000454669
50,10,1,3,0.21544945027184192,1,1,1,1,0,0,0,1,0,0,5,1.210400716341257
51,10,1,3,0.1897868158088228,1,1,1,0,0,0,0,0,0,0,3,0.5815149621232675
52,10,1,3,0.21879521007277097,1,1,1,1,1,0,0,0,0,0,5,0.8345245557484332
53,10,1,3,0.29619586814053533,1,1,1,1,0,0,0,0,0,0,4,1.2111741684806405
54,10,1,3,0.18688776567950008,1,1,1,1,1,1,0,0,0,0,6,1.0477475454401777
55,10,1,3,0.24654599033018793,1,1,1,0,0,0,0,0,0,0,3,0.573815145367369
56,10,1,3,0.31567395201192333,1,1,1,0,0,0,0,0,0,0,3,1.1391228155554576
57,10,1,3,0.1819980556293458,1,1,1,1,0,0,0,0,0,0,4,1.0830959370244844
58,10,1,3,0.1881759805808213,1,1,1,1,1,0,0,0,0,0,5,1.0989765369653421
59,10,1,3,0.274009065126632,1,1,1,1,0,0,0,0,0,0,4,1.3642049258944873
60,10,1,3,0.2771534969305948,1,1,1,0,0,0,0,0,0,0,3,0.7853205651759336
61,10,1,3,0.24194614026166045,1,1,1,1,0,0,0,0,0,0,4,0.5541657856411834
62,10,1,3,0.18904082388623555,1,1,1,1,0,0,0,1,0,0,5,1.573322401673575
63,10,1,3,0.14664467908743345,1,1,1,1,1,1,0,0,0,0,6,0.8625587495434867
64,10,1,3,0.19259528645660284,1,1,1,1,1,1,0,0,0,0,6,1.3857279476225692
65,10,1,3,0.2982704001995439,1,1,1,1,1,0,0,0,0,0,5,1.2505442565208904
66,10,1,3,0.20628193814610707,1,1,1,0,1,0,0,0,0,0,4,1.4638947717327078
67,10,1,3,0.17249543053518157,1,1,1,1,1,0,0,0,0,0,5,1.3674957451030538
68,10,1,3,0.2586953861689799,1,1,1,1,1,0,0,0,0,0,5,1.3668678700325663
69,10,1,3,0.14932539229917877,1,1,1,1,1,0,0,0,0,0,5,0.6403207033996673
70,10,1,3,0.3039708414084844,1,1,1,0,0,0,0,0,0,0,3,1.4996933519748206
71,10,1,3,0.21123001394924446,1,1,1,1,0,1,0,0,0,0,5,1.210194945509789
72,10,1,3,0.26820103904540515,1,1,1,1,1,1,1,0,0,0,7,1.2561055830585102
73,10,1,3,0.2737118027915963,1,1,1,1,0,0,0,0,0,0,4,0.9449876648373667
74,10,1,3,0.24348384080052188,1,1,1,1,0,0,0,1,0,0,5,1.658249158430263
75,10,1,3,0.1929758099230224,1,1,1,1,1,0,0,0,0,0,5,1.1040958700386752
76,10,1,3,0.27070853651621085,1,1,1,0,0,0,0,0,0,0,3,1.6398653180944542
77,10,1,3,0.22497355964348306,1,1,1,1,0,0,0,0,0,0,4,0.6663801457714278
78,10,1,3,0.242349912191032,1,1,1,1,1,0,0,0,0,0,5,0.8726354217264873
79,10,1,3,0.19579266328942802,1,1,1,1,1,1,0,0,0,0,6,1.7308681666224892
80,10,1,3,0.18669257331085712,1,1,1,1,1,0,0,0,0,0,5,1.1491337606719956
81,10,1,3,0.2749232246505477,1,1,1,1,1,0,0,1,0,0,6,1.5634317862764604
82,10,1,3,0.11951870720921917,1,1,1,1,1,0,0,0,0,0,5,0.5686652912504844
83,10,1,3,0.13858851350814833,1,1,1,1,1,0,0,0,0,0,5,0.9656460205920527
84,10,1,3,0.17711695249538786,1,1,1,1,1,1,0,0,0,0,6,1.1031669900029262
85,10,1,3,0.2617140072498405,1,1,1,0,0,1,0,0,0,0,4,1.030054874323544
86,10,1,3,0.27385115370455504,1,1,1,1,0,0,0,0,0,0,4,1.1687220903730162
87,10,1,3,0.11680523569236695,1,1,1,1,1,0,0,0,0,0,5,1.0878977747575238
88,10,1,3,0.14980559692830023,1,1,1,1,1,1,0,0,0,0,6,1.329424132120543
89,10,1,3,0.2601250275177307,1,1,1,1,0,0,0,0,0,0,4,1.1030604234946433
90,10,1,3,0.14720137341792836,1,1,1,1,1,1,1,1,0,1,9,2.9788273753542143
91,10,1,3,0.2758295135314405,1,1,1,1,1,0,0,0,0,0,5,1.7878506008972546
92,10,1,3,0.2708386597121462,1,1,1,1,1,1,0,0,0,0,6,1.5911325044918685
93,10,1,3,0.20657168994639766,1,1,1,0,0,0,0,0,0,0,3,0.6484606174209694
94,10,1,3,0.1543789780927979,1,1,1,1,1,1,0,0,0,0,6,0.8594403453159479
95,10,1,3,0.3247558073071458,1,1,1,1,1,0,0,0,0,0,5,1.6189659964086471
96,10,1,3,0.16091496028071944,1,1,1,1,1,0,0,0,0,0,5,0.49623132409954784
97,10,1,3,0.2620642987519521,1,1,1,1,0,0,0,0,0,0,4,1.0149179637131713
98,10,1,3,0.143536306199326,1,1,1,1,1,1,0,0,0,0,6,1.3328969780013893
99,10,1,3,0.20067286398214562,1,1,1,1,0,1,0,0,0,0,5,0.8105057503151022
