Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,3,3,0.445878939435209,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1.868274232584163
1,20,3,3,0.4083426350586798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.5432501394569065
2,20,3,3,0.49964153622962504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2.215148047341728
3,20,3,3,0.4334215316446356,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.7401082201861673
4,20,3,3,0.31210696398417537,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1.789735062819764
5,20,3,3,0.3102267043808804,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.419277143917013
6,20,3,3,0.40219908280646244,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1.5991732660747882
7,20,3,3,0.6705962484826692,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.1207583695910532
8,20,3,3,0.3903213858924262,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,3.225113788192306
9,20,3,3,0.3876822819475213,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.3883254313168485
10,20,3,3,0.5727653471060018,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.7144805359602917
11,20,3,3,0.44061201393985505,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2.3949033503274
12,20,3,3,0.357243920707152,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.6000837031976307
13,20,3,3,0.32775316545956507,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2.621444489976309
14,20,3,3,0.44218862292868,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2.588286090406428
15,20,3,3,0.5267399239139541,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.768517956857013
16,20,3,3,0.47524286833438145,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.9603665995366093
17,20,3,3,0.38577415196313436,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.7272132808069058
18,20,3,3,0.5672168064514196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2.952388977506936
19,20,3,3,0.35747642121659273,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.7413998350914102
20,20,3,3,0.4384827415211925,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.225177898657328
21,20,3,3,0.492327658927862,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3.4952581670371417
22,20,3,3,0.6089610519704018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.099309372483953
23,20,3,3,0.3915017185158657,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.1917900777991854
24,20,3,3,0.354527200667583,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.1258285163615676
25,20,3,3,0.43269213540822865,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3.173057290151373
26,20,3,3,0.4654960879855953,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2.0702364991131534
27,20,3,3,0.6302990186784571,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.1950626564110665
28,20,3,3,0.41754859504781494,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.6151680292592143
29,20,3,3,0.5703156403791113,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8819090489496373
