Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
0,5,3,3,0.2566399428478929,1,1,1,0,0,3,1.4647721075623414
1,5,3,3,0.32787175165800253,1,1,1,1,0,4,1.9180630387225757
2,5,3,3,0.24481309147879585,1,1,1,1,0,4,2.1863347377812197
3,5,3,3,0.22593003730917538,1,1,1,0,0,3,1.1347876189343171
4,5,3,3,0.2873420035977954,1,1,1,0,0,3,1.2960497872560968
5,5,3,3,0.2855360749586141,1,1,1,0,0,3,2.585267700272221
6,5,3,3,0.2822955291638378,1,1,1,1,0,4,3.5270638684284297
7,5,3,3,0.10540693445998954,1,1,1,1,0,4,2.5004752242593806
8,5,3,3,0.23038202509360506,1,1,1,0,0,3,2.374731043451179
9,5,3,3,0.10957904489743192,1,1,1,1,0,4,1.9303652057865515
10,5,3,3,0.14783018952143823,1,1,1,1,0,4,1.9311379658576824
11,5,3,3,0.35803725367048933,1,1,1,1,0,4,3.738383040195284
12,5,3,3,0.2057037511105273,1,1,1,1,0,4,1.8367889639680441
13,5,3,3,0.23807668826937267,1,1,1,1,0,4,2.712286110173523
14,5,3,3,0.3918121634847052,1,1,1,0,0,3,1.531549402973886
15,5,3,3,0.39720179947140855,1,0,1,0,0,2,2.0283783447053594
16,5,3,3,0.4579138111434236,1,1,1,0,0,3,2.799736507099411
17,5,3,3,0.46504481681157883,1,1,0,1,0,3,3.5058185843987184
18,5,3,3,0.2354766460027397,1,1,1,0,0,3,1.653505107615974
19,5,3,3,0.3409605068575599,1,1,1,0,0,3,1.9191113165126312
20,5,3,3,0.2909476760202562,1,1,1,0,0,3,2.4842564598860646
21,5,3,3,0.2656984464325395,1,1,1,1,0,4,2.0740380013148325
22,5,3,3,0.15999681132247967,1,1,1,0,0,3,0.9346751304100135
23,5,3,3,0.20358034857042015,1,1,1,1,0,4,3.348940467726996
24,5,3,3,0.2054151819678568,1,1,1,1,0,4,2.5406970982058357
25,5,3,3,0.23300894892791124,1,1,1,1,0,4,3.652910651071018
26,5,3,3,0.29366352881195285,1,1,1,1,0,4,2.3465410145138015
27,5,3,3,0.5179950508975913,1,1,0,1,0,3,2.676743273759864
28,5,3,3,0.10652749334299075,1,1,1,0,0,3,1.689890891834742
29,5,3,3,0.4055228714111736,1,1,1,1,0,4,2.5523073608364046
30,5,3,3,0.49324163272607807,1,1,0,1,0,3,4.1340742454899395
31,5,3,3,0.45590359515819817,1,1,0,1,0,3,2.6667280363782666
32,5,3,3,0.09383863538537764,1,1,1,1,0,4,2.0620820093594454
33,5,3,3,0.267709665677127,1,1,1,1,0,4,2.4726487292614134
34,5,3,3,0.29403089974192176,1,1,1,0,0,3,1.923322601319193
35,5,3,3,0.2619327392480753,1,1,0,1,0,3,1.4300595899284316
36,5,3,3,0.09088214580683256,1,1,1,1,0,4,2.3778807801979958
37,5,3,3,0.31949427261175634,1,1,1,0,0,3,2.1457380036217466
38,5,3,3,0.2707741572891239,1,1,0,1,0,3,4.254603030943302
39,5,3,3,0.37629827253794595,1,1,0,0,0,2,1.8733582828764916
40,5,3,3,0.3905055262195864,1,1,0,1,0,3,1.4721006608204887
41,5,3,3,0.3177144092330131,1,1,1,1,0,4,2.9685841843077108
42,5,3,3,0.25377930066094506,1,1,0,0,0,2,1.7876918570314873
43,5,3,3,0.3008146322211695,1,1,1,1,0,4,2.047193907945235
44,5,3,3,0.2758086990512419,1,1,1,0,0,3,1.6704968713938952
45,5,3,3,0.1257069930962144,1,1,1,0,0,3,2.034675490239808
46,5,3,3,0.27850434113134015,1,1,1,0,0,3,4.6860714991777686
47,5,3,3,0.24781436607403323,1,1,1,1,0,4,2.2445186006443643
48,5,3,3,0.21339248197801455,1,1,0,0,0,2,1.9980164047335636
49,5,3,3,0.4161330212841783,1,0,0,1,0,2,2.01430587251514
50,5,3,3,0.35663779581983035,1,1,1,0,0,3,1.646777423375981
51,5,3,3,0.22359615294150623,1,1,1,1,0,4,3.115870675439826
52,5,3,3,0.21673120479619118,1,1,0,1,0,3,1.9900042762912986
53,5,3,3,0.5573169407028712,1,0,1,0,0,2,1.5847121866795226
54,5,3,3,0.25183728200973454,1,1,1,1,0,4,1.8326799678376282
55,5,3,3,0.3752088795402867,1,1,1,0,0,3,2.1727235710160633
56,5,3,3,0.31599603195171383,1,1,0,1,0,3,4.950786418221084
57,5,3,3,0.4592862503723367,1,1,0,1,0,3,2.598816363600011
58,5,3,3,0.30852337071984237,1,1,1,1,0,4,2.4408248088882103
59,5,3,3,0.7014560665960523,1,0,0,1,0,2,3.1531203505143424
60,5,3,3,0.6737104935345578,1,0,0,1,0,2,2.5247538477871285
61,5,3,3,0.3589333978429333,1,1,1,1,0,4,1.9355735865721284
62,5,3,3,0.3753868294465669,1,1,0,1,0,3,1.9717850164046726
63,5,3,3,0.1533382457756973,1,1,1,1,0,4,2.078019756496479
64,5,3,3,0.2532176719057634,1,1,1,1,0,4,3.5355719639879233
65,5,3,3,0.10376004883548039,1,1,1,1,0,4,2.695320338590682
66,5,3,3,0.13238002363872362,1,1,0,0,0,2,1.2071616814130197
67,5,3,3,0.4739945524860519,1,1,1,0,0,3,2.107564241052959
68,5,3,3,0.6467838447252844,1,1,0,1,0,3,3.1729738553294435
69,5,3,3,0.21911972877756222,1,1,1,0,0,3,1.3096881995720326
70,5,3,3,0.4074962834020646,1,1,0,0,0,2,1.6334792463601033
71,5,3,3,0.296112827860811,1,1,0,1,0,3,3.602142883449876
72,5,3,3,0.1808256025491995,1,1,1,0,0,3,1.7494980535535705
73,5,3,3,0.39525803965793577,1,1,1,0,0,3,2.723421682711124
74,5,3,3,0.5006932861270131,1,1,0,1,0,3,2.402266608179405
75,5,3,3,0.414070758604893,1,1,1,0,0,3,2.7111339909678045
76,5,3,3,0.287862761197302,1,1,1,1,0,4,2.459250573182768
77,5,3,3,0.26304571306871694,1,1,1,1,0,4,3.3171774132066987
78,5,3,3,0.40796462710904424,1,0,0,1,0,2,2.0896247294046977
79,5,3,3,0.4933396764017173,1,1,0,0,0,2,2.9691722008434027
80,5,3,3,0.17919630873988884,1,1,1,0,0,3,0.9560376915539334
81,5,3,3,0.37824952214909985,1,0,1,0,0,2,1.8987937840929674
