Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,1,3,0.1824543621329138,1,1,1,1,1,1,0,1,0,0,7,2.089053556274492
1,10,1,3,0.2918937000688824,1,1,1,1,1,0,0,0,0,0,5,1.2739847088260745
2,10,1,3,0.22419970016399593,1,1,1,1,1,1,0,1,0,0,7,2.1640997293480124
3,10,1,3,0.28363124940915235,1,1,1,1,1,1,1,0,0,0,7,1.7833286075717487
4,10,1,3,0.27749026280144357,1,1,1,1,1,0,0,0,0,0,5,1.5240105696711035
5,10,1,3,0.20414444300114173,1,1,1,1,1,0,0,0,0,0,5,0.9223100088702797
6,10,1,3,0.23698508361009468,1,1,1,1,1,0,0,0,0,0,5,1.206415173970199
7,10,1,3,0.2149348579417959,1,1,1,0,1,0,0,0,0,0,4,0.7895840718441332
8,10,1,3,0.16536004327423584,1,1,1,1,1,1,0,0,0,0,6,1.0901010538403597
9,10,1,3,0.18253075623604337,1,1,1,1,0,0,1,0,0,0,5,0.5919609288246058
10,10,1,3,0.17312479788935503,1,1,1,1,1,1,0,0,0,0,6,1.2633435581462467
11,10,1,3,0.26526037143427766,1,1,1,1,1,0,1,0,0,0,6,1.753236923140971
12,10,1,3,0.23741051496348142,1,1,1,1,0,1,0,0,0,0,5,1.5811147221327442
13,10,1,3,0.17556937200797687,1,1,1,1,1,0,0,1,0,0,6,1.8967520044919395
14,10,1,3,0.20842734128136275,1,1,1,1,0,0,0,0,0,0,4,2.062981283412911
15,10,1,3,0.36393216258124594,1,1,1,1,1,0,0,0,0,0,5,1.7065126780174906
16,10,1,3,0.23808764260317325,1,1,1,1,1,1,0,0,0,0,6,1.460255156114334
17,10,1,3,0.19117580866668096,1,1,1,1,0,0,1,0,0,0,5,1.6245612259825493
18,10,1,3,0.16708066440151292,1,1,1,1,1,1,0,0,0,0,6,0.6748069376956125
19,10,1,3,0.25968017311815234,1,1,1,1,1,1,0,0,0,0,6,1.7745886878462942
20,10,1,3,0.19465728415137612,1,1,1,1,1,1,0,0,0,0,6,1.6240848456223604
21,10,1,3,0.28627791690902804,1,1,1,1,1,1,1,0,0,0,7,1.7177883913609753
22,10,1,3,0.3146488474770881,1,1,1,1,1,0,0,0,0,0,5,1.4566482045222868
23,10,1,3,0.1941186499356558,1,1,1,1,1,0,1,0,0,0,6,1.8695355050798916
24,10,1,3,0.2437578604556363,1,1,1,1,1,1,0,0,0,0,6,1.256762578144563
25,10,1,3,0.19917819490666283,1,1,1,1,1,1,1,0,0,0,7,1.5555199841334337
26,10,1,3,0.1791990787045242,1,1,1,1,1,1,1,1,0,0,8,1.1823571412735838
27,10,1,3,0.3073656396812088,1,1,1,1,1,0,0,0,0,0,5,1.2095194305257062
28,10,1,3,0.2886027526850618,1,1,1,1,1,0,0,0,0,0,5,1.8185256101836522
29,10,1,3,0.3628581132881416,1,1,1,0,0,0,0,0,0,0,3,0.729094060309845
30,10,1,3,0.1581653352767852,1,1,1,1,0,0,0,0,0,0,4,0.8428633590446558
31,10,1,3,0.1681182340217344,1,1,1,1,0,0,0,0,0,0,4,0.6634458355013474
32,10,1,3,0.24999449050011974,1,1,1,1,0,0,0,0,0,0,4,1.4266568391274521
33,10,1,3,0.20270514950876473,1,1,1,1,1,1,0,0,0,0,6,2.081329918389998
34,10,1,3,0.3390532763793381,1,1,1,1,0,0,0,0,0,0,4,1.1681349102796037
35,10,1,3,0.19257202832406883,1,1,1,1,0,0,0,0,1,0,5,1.4680605697837732
36,10,1,3,0.24147501720641126,1,1,1,1,0,0,0,1,0,0,5,1.3302663674642683
37,10,1,3,0.18519337689869136,1,1,1,1,1,0,0,0,0,0,5,1.597311162477904
38,10,1,3,0.3171214729282566,1,1,1,1,0,0,0,1,0,0,5,1.351627623256544
39,10,1,3,0.2717223228547596,1,1,1,1,1,0,0,0,0,0,5,1.1074289202306125
40,10,1,3,0.21538651731720543,1,1,1,1,1,0,0,0,0,0,5,1.6175784122313428
41,10,1,3,0.18144940695504191,1,1,1,1,1,1,0,0,0,0,6,1.3937349062672697
42,10,1,3,0.20729692210960818,1,1,1,1,1,1,1,0,0,0,7,2.076009829882619
43,10,1,3,0.23550994502943223,1,1,1,1,0,1,0,0,0,0,5,1.698193389644883
44,10,1,3,0.24721710145230189,1,1,1,1,1,1,1,0,0,0,7,1.2481632746226885
45,10,1,3,0.28839055069490727,1,1,1,1,1,1,0,1,0,0,7,1.8209128317069674
46,10,1,3,0.27579267657340945,1,1,1,0,0,0,1,0,0,0,4,1.4001157930795758
47,10,1,3,0.26852123620034263,1,1,1,1,1,1,1,0,1,0,8,2.0514838107787656
48,10,1,3,0.20960042583744992,1,1,1,1,1,0,0,0,0,0,5,1.4990162242308562
49,10,1,3,0.3121659427691815,1,1,1,1,1,0,0,1,0,0,6,2.458681382097648
50,10,1,3,0.21196892152621571,1,1,1,1,1,0,0,1,0,0,6,1.4656607204911363
51,10,1,3,0.1897868158088228,1,1,1,0,0,0,0,0,0,0,3,0.5815149621232675
52,10,1,3,0.21454232979072269,1,1,1,1,1,1,0,0,0,0,6,1.0594622122869364
53,10,1,3,0.29619586814053533,1,1,1,1,0,0,0,0,0,0,4,1.2111741684806405
54,10,1,3,0.18688776567950008,1,1,1,1,1,1,0,0,0,0,6,1.0477475454401777
55,10,1,3,0.2277311966785611,1,1,1,1,1,1,0,0,0,0,6,1.015759134318599
56,10,1,3,0.31567395201192333,1,1,1,0,0,0,0,0,0,0,3,1.1391228155554576
57,10,1,3,0.1801612026096857,1,1,1,1,1,0,0,0,0,0,5,1.1939695665398502
58,10,1,3,0.1881759805808213,1,1,1,1,1,0,0,0,0,0,5,1.0989765369653421
59,10,1,3,0.274009065126632,1,1,1,1,0,0,0,0,0,0,4,1.3642049258944873
60,10,1,3,0.25742280198939244,1,1,1,1,1,0,0,0,0,0,5,1.663100073824532
61,10,1,3,0.23020868642984413,1,1,1,1,0,1,0,0,0,0,5,1.0702512774634358
62,10,1,3,0.18904082388623555,1,1,1,1,0,0,0,1,0,0,5,1.573322401673575
63,10,1,3,0.14629330606124236,1,1,1,1,1,0,0,0,0,0,5,0.762965809718766
64,10,1,3,0.19259528645660284,1,1,1,1,1,1,0,0,0,0,6,1.3857279476225692
65,10,1,3,0.2982704001995439,1,1,1,1,1,0,0,0,0,0,5,1.2505442565208904
66,10,1,3,0.2057340329035173,1,1,1,1,1,0,0,0,0,0,5,1.5551542208273696
67,10,1,3,0.1668137492950741,1,1,1,1,1,0,1,0,0,0,6,1.609929089005992
68,10,1,3,0.2586953861689799,1,1,1,1,1,0,0,0,0,0,5,1.3668678700325663
69,10,1,3,0.14932539229917877,1,1,1,1,1,0,0,0,0,0,5,0.6403207033996673
70,10,1,3,0.30324207914041373,1,1,1,1,0,0,0,0,0,0,4,1.7024565319005398
71,10,1,3,0.20882449658043162,1,1,1,1,1,1,0,0,0,0,6,1.451253399918512
72,10,1,3,0.26662205843552783,1,1,1,1,1,1,1,1,0,0,8,1.346853631240538
73,10,1,3,0.2737118027915963,1,1,1,1,0,0,0,0,0,0,4,0.9449876648373667
74,10,1,3,0.24348384080052188,1,1,1,1,0,0,0,1,0,0,5,1.658249158430263
75,10,1,3,0.1929758099230224,1,1,1,1,1,0,0,0,0,0,5,1.1040958700386752
76,10,1,3,0.27070853651621085,1,1,1,0,0,0,0,0,0,0,3,1.6398653180944542
77,10,1,3,0.22138381046342673,1,1,1,1,1,0,0,0,0,0,5,0.9803357725668074
78,10,1,3,0.24222685214019707,1,1,1,1,1,0,0,1,0,0,6,1.753045653986597
79,10,1,3,0.19579266328942802,1,1,1,1,1,1,0,0,0,0,6,1.7308681666224892
80,10,1,3,0.18669257331085712,1,1,1,1,1,0,0,0,0,0,5,1.1491337606719956
81,10,1,3,0.2749232246505477,1,1,1,1,1,0,0,1,0,0,6,1.5634317862764604
82,10,1,3,0.11951870720921917,1,1,1,1,1,0,0,0,0,0,5,0.5686652912504844
83,10,1,3,0.13810037990044774,1,1,1,1,1,1,0,0,0,0,6,1.0678546066549843
84,10,1,3,0.17711695249538786,1,1,1,1,1,1,0,0,0,0,6,1.1031669900029262
85,10,1,3,0.2591042023697712,1,1,1,1,0,1,0,0,0,0,5,1.282104095092389
86,10,1,3,0.27385115370455504,1,1,1,1,0,0,0,0,0,0,4,1.1687220903730162
87,10,1,3,0.11680523569236695,1,1,1,1,1,0,0,0,0,0,5,1.0878977747575238
88,10,1,3,0.14980559692830023,1,1,1,1,1,1,0,0,0,0,6,1.329424132120543
89,10,1,3,0.2402087299851844,1,1,1,1,1,0,0,1,0,0,6,1.7204680500441496
90,10,1,3,0.14382798205878383,1,1,1,1,1,1,1,1,0,0,8,0.9514586253808733
91,10,1,3,0.2758295135314405,1,1,1,1,1,0,0,0,0,0,5,1.7878506008972546
92,10,1,3,0.26855127534379003,1,1,1,1,1,1,1,0,0,0,7,1.707403867695154
93,10,1,3,0.20657168994639766,1,1,1,0,0,0,0,0,0,0,3,0.6484606174209694
94,10,1,3,0.1543789780927979,1,1,1,1,1,1,0,0,0,0,6,0.8594403453159479
95,10,1,3,0.3247558073071458,1,1,1,1,1,0,0,0,0,0,5,1.6189659964086471
96,10,1,3,0.16091496028071944,1,1,1,1,1,0,0,0,0,0,5,0.49623132409954784
97,10,1,3,0.26028681264231496,1,1,1,1,1,0,0,0,0,0,5,1.1743057896647346
98,10,1,3,0.143536306199326,1,1,1,1,1,1,0,0,0,0,6,1.3328969780013893
99,10,1,3,0.20067286398214562,1,1,1,1,0,1,0,0,0,0,5,0.8105057503151022
