Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
0,5,5,3,0.5022027891248502,1,1,0,1,0,3,6.389507389668189
1,5,5,3,0.4587686739941262,1,0,0,1,0,2,3.102939909887337
2,5,5,3,0.6921583082429601,1,0,0,1,0,2,3.244733763263971
3,5,5,3,0.2697961466608249,1,0,1,0,0,2,4.5188482405842185
4,5,5,3,0.30231671759101514,1,1,0,0,0,2,1.1190191993476082
5,5,5,3,0.2190751487595947,1,1,1,0,0,3,2.2066638032228263
6,5,5,3,0.25254721483985654,1,1,1,0,0,3,3.5531399599991187
7,5,5,3,0.475257320732325,1,1,0,0,0,2,3.722078549976354
8,5,5,3,0.24624445281781954,1,1,1,0,0,3,3.445467079045334
9,5,5,3,0.2322050150354592,1,1,1,0,0,3,3.7303820242886694
10,5,5,3,0.17334894527168762,1,1,0,0,0,2,1.6715999688503893
11,5,5,3,0.07897516738475173,1,1,1,1,0,4,3.947118655842967
12,5,5,3,0.24864584383548247,1,1,1,0,0,3,5.352558952301401
13,5,5,3,0.5879197853430841,1,0,0,1,0,2,2.095517978891392
14,5,5,3,0.2996646910591621,1,1,0,1,0,3,6.803530205479437
15,5,5,3,0.3958168026784188,1,1,1,1,0,4,2.9045265239289835
16,5,5,3,0.27013871757109853,1,1,0,1,0,3,1.2766957103825645
17,5,5,3,0.4788835493660051,1,0,1,0,0,2,3.2430158021848285
18,5,5,3,0.519942260013569,1,1,1,0,0,3,6.443990608000801
19,5,5,3,0.24713251312016887,1,1,1,1,0,4,2.6718280388471194
20,5,5,3,0.32309749236109486,1,1,0,1,0,3,6.509629111773372
21,5,5,3,0.19198151319999193,1,1,1,0,0,3,1.0554768083956971
22,5,5,3,0.3776397134596061,1,1,1,1,0,4,4.183276176187114
23,5,5,3,0.4562166521348878,1,1,1,0,0,3,2.5385058507186287
24,5,5,3,0.23596699902615914,1,1,0,1,0,3,3.700102646485624
