Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,5,3,0.4495903013460351,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.2330218082820155
1,20,5,3,0.46692219567377924,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.1959211902498166
2,20,5,3,0.4483293073640411,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3.164952066182312
3,20,5,3,0.6006780821880161,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,5.5332076294484445
4,20,5,3,0.6480211510533253,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5.2335598290763725
5,20,5,3,0.48657831529091744,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,3.687803308284703
6,20,5,3,0.43598338048938823,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.32725125495589
7,20,5,3,0.556440706423735,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6.098942889432374
8,20,5,3,0.6383091663783637,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3.88474583636653
9,20,5,3,0.5537127025888873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.6878952444718465
10,20,5,3,0.6668354488566742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.5381415175532016
11,20,5,3,0.6838717376293036,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.9002859586262426
12,20,5,3,0.6954461555464438,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4.922888208364926
13,20,5,3,0.6896183649707183,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.208065814816783
14,20,5,3,0.47284669097979637,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2.6544255887349935
15,20,5,3,0.6755593857224583,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.562410670826451
16,20,5,3,0.4046879518227078,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4.148696867622452
17,20,5,3,0.6617409179939813,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2.698803540989204
18,20,5,3,0.4992095103068356,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6.727856476336132
19,20,5,3,0.6520292249712195,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.476280270499831
20,20,5,3,0.7345701712472378,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5.068286155790255
21,20,5,3,0.5594786865466326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5.048782283152244
22,20,5,3,0.4138044926465031,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.0774113202534217
23,20,5,3,0.5556163927344092,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3.7518885046417427
24,20,5,3,0.5980878859266737,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.7416984377884845
25,20,5,3,0.6643551785829446,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4.892122814967939
26,20,5,3,0.5082149974851626,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,6.027119475647706
27,20,5,3,0.6397955119789955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4.089878227903077
28,20,5,3,0.41087455477383417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6.533072251047959
29,20,5,3,0.44411749783977755,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4.840125486155196
30,20,5,3,0.6929527422615995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4.63286558773006
31,20,5,3,0.6068834943764385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6.575044899027649
32,20,5,3,0.5387303530647088,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.1689451642869693
33,20,5,3,0.48480797522568786,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4.369139230502679
34,20,5,3,0.5468465463835733,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.579297448256483
35,20,5,3,0.6279143340807908,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.9652345189621
36,20,5,3,0.4757383389532661,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.0554725768085107
37,20,5,3,0.6968685356204026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5.429851175602359
38,20,5,3,0.5660286170445992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3.333357262810001
39,20,5,3,0.4859918741033363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3.79766633813717
40,20,5,3,0.6968647079884992,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,7.0357312617476335
41,20,5,3,0.6806129891991202,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.7504653539431345
42,20,5,3,0.6106937093933769,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.055149440969805
43,20,5,3,0.41702527981939386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.632922824330187
44,20,5,3,0.6525054250709789,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5.629917523507478
45,20,5,3,0.45027724437555183,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5.420616765870289
46,20,5,3,0.5066091401870432,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,6.048736444871918
47,20,5,3,0.6831982883897451,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.809419103514655
48,20,5,3,0.6812722636540444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.7950790372626995
49,20,5,3,0.6909553076586277,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7.167659803992107
50,20,5,3,0.6914281359075585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4.399190399104961
51,20,5,3,0.5097359142513374,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5.000700146529951
52,20,5,3,0.41013879478519844,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3.4840915953973335
53,20,5,3,0.5231571788536787,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.4108588547541823
54,20,5,3,0.5567040765038428,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5.424276644897577
55,20,5,3,0.5882867282602451,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5128749807578425
56,20,5,3,0.6072572637196167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7.165540470200636
57,20,5,3,0.48365546596417736,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.382903295415448
58,20,5,3,0.49436688776077997,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.826233029144809
59,20,5,3,0.5590915618556555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6.385106480139623
60,20,5,3,0.41935596065526165,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.8300672548514851
61,20,5,3,0.5214047799290562,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.023267456850311
62,20,5,3,0.6904073083091209,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.320528739418288
63,20,5,3,0.6089253101685278,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.195201671768538
64,20,5,3,0.5579588234358203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5.51152965150774
65,20,5,3,0.594958180973647,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3.3331103437385603
66,20,5,3,0.6405062112900051,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.106913748172843
67,20,5,3,0.6071588612500508,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.2606886282678156
68,20,5,3,0.6162495062626832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.3742197361611033
69,20,5,3,0.6562235118496265,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.360433035043247
70,20,5,3,0.556920536928416,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.762580821724276
71,20,5,3,0.4719510286760898,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.928673576568493
72,20,5,3,0.44768996682041423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4.0147500829524585
73,20,5,3,0.648335426394535,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.5263369081443345
74,20,5,3,0.7005947192332346,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6.322218280448425
75,20,5,3,0.6498935634500664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5.11054386779885
76,20,5,3,0.3706950919100886,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.989910774621853
77,20,5,3,0.5779952022666344,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,4.823629477128042
78,20,5,3,0.6415010799345986,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5.006997074996363
79,20,5,3,0.7196481454738513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3.7051484360717906
80,20,5,3,0.6655340931383086,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.5620380496684465
81,20,5,3,0.7308079980088532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.283948998164616
82,20,5,3,0.5245252845076116,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,5.640066964956391
83,20,5,3,0.4682436093036705,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2.711728686098389
84,20,5,3,0.5312299664620584,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.7095266285687902
85,20,5,3,0.4778549423575653,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4.440814917303418
86,20,5,3,0.6651423440916937,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.2502022861504476
87,20,5,3,0.6902851322654023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5.763682920998881
88,20,5,3,0.49911822660006167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3.857271472051276
89,20,5,3,0.5107543656259006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.684986449496957
90,20,5,3,0.4060312556263597,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3.9480100596685066
91,20,5,3,0.6036239928998062,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6.985292797003244
92,20,5,3,0.44720818480081087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4.608339886309146
93,20,5,3,0.4998501102496787,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4.402585991904449
94,20,5,3,0.5582818404843768,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7.032254649837526
95,20,5,3,0.6979864951468756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5.2854643494513756
96,20,5,3,0.67295345409739,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.492129124131284
97,20,5,3,0.6050720194015663,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.417508056052697
98,20,5,3,0.6317515289755034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.9894196736822725
99,20,5,3,0.47630023507847097,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.4669116463441316
