Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,5,3,0.3916926216435123,1,1,0,0,0,0,1,0,0,0,3,5.096069695471322
1,10,5,3,0.24018380387355717,1,1,0,1,0,1,0,0,0,0,4,3.5564037233878247
2,10,5,3,0.41024173375384176,1,1,1,0,0,1,0,0,0,0,4,2.7673465639014085
3,10,5,3,0.4698089298331807,1,1,1,0,1,0,0,0,0,0,4,2.436356686559737
4,10,5,3,0.38119687629475607,1,0,0,1,0,0,0,0,1,0,3,4.342896715684092
5,10,5,3,0.7370789571247647,1,0,0,0,0,1,0,0,0,0,2,4.557915323043212
6,10,5,3,0.38782311990442103,1,1,0,0,0,1,0,0,0,0,3,4.273194125851204
7,10,5,3,0.6309150246593208,1,1,0,0,0,0,1,0,0,0,3,2.667332042369849
8,10,5,3,0.396534649230402,1,1,1,1,1,0,0,1,0,0,6,4.529988144125516
9,10,5,3,0.5550875340797892,1,1,0,0,0,0,0,0,1,0,3,2.234773288752811
10,10,5,3,0.44957354529523413,1,0,1,0,0,0,0,1,0,0,3,2.753364636131746
11,10,5,3,0.34631383878461797,1,1,1,0,1,0,1,0,0,0,5,2.5187988850844474
12,10,5,3,0.5073999547086754,1,1,0,0,0,0,0,0,1,0,3,4.199566928687552
13,10,5,3,0.47387077519619475,1,1,0,0,0,0,0,1,0,0,3,2.9245196111925753
14,10,5,3,0.6390030327056404,1,0,0,0,0,0,1,0,0,0,2,4.478414927285681
15,10,5,3,0.7249623372857029,1,0,0,0,0,0,1,0,0,0,2,4.035265674346993
16,10,5,3,0.5855419937202215,1,0,0,0,0,0,0,0,1,0,2,2.757388388219495
17,10,5,3,0.2990793348993514,1,1,0,0,0,1,0,0,1,0,4,3.456260318337097
18,10,5,3,0.3993684660209731,1,1,1,1,1,0,0,0,0,0,5,2.412240877019591
19,10,5,3,0.34376611446963184,1,1,0,1,0,0,0,0,0,0,3,2.2544484619565752
20,10,5,3,0.3814087005855055,1,1,1,1,1,0,0,0,0,0,5,2.1087144834597225
21,10,5,3,0.41293482262428094,1,1,0,0,0,1,0,0,0,0,3,3.1219140042739277
22,10,5,3,0.36471950396326686,1,1,1,0,1,0,0,0,0,0,4,1.6287190128157005
23,10,5,3,0.4717592520192383,1,1,0,0,0,1,0,0,0,0,3,2.9524087637137186
24,10,5,3,0.44638467820280064,1,1,0,0,0,0,1,0,0,0,3,2.9423997407730713
25,10,5,3,0.25850071111127915,1,1,1,1,0,0,0,0,0,0,4,2.876482857525759
26,10,5,3,0.43012765660951496,1,1,1,0,0,0,1,0,0,0,4,3.5062278710485795
27,10,5,3,0.5883860369634504,1,0,0,0,1,0,1,0,0,0,3,4.172242247664271
28,10,5,3,0.5426737503871091,1,1,0,0,0,0,0,0,0,0,2,4.525240241628418
29,10,5,3,0.29336136794577794,1,1,0,0,0,1,0,0,1,0,4,2.394807069887537
30,10,5,3,0.31697234068510916,1,1,1,1,0,0,0,0,0,0,4,1.652375702010595
31,10,5,3,0.529583064846975,1,1,0,1,0,0,0,0,0,0,3,1.7671617455263102
32,10,5,3,0.39462389466083386,1,1,1,0,1,0,0,0,0,0,4,4.666810885393022
33,10,5,3,0.3765447901233473,1,1,1,0,0,1,1,0,0,0,5,3.517744316819889
34,10,5,3,0.42705147092871565,1,1,1,0,0,0,0,0,0,0,3,3.0673397361085333
35,10,5,3,0.41643235673509016,1,1,1,0,0,0,1,0,0,0,4,2.629398088897833
36,10,5,3,0.3546038359071294,1,1,1,0,0,1,0,0,0,0,4,4.7552304600274775
