Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,3,3,0.5021231871839189,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2.403149020178622
1,20,3,3,0.4508286889762468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3.888677689049757
2,20,3,3,0.562069016063933,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2.3548993842159662
3,20,3,3,0.4421106673392382,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.786058775196355
4,20,3,3,0.34182880140388616,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2.301776954759846
5,20,3,3,0.3488553520726584,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.9525681187982704
6,20,3,3,0.43538820392320754,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2.0745254477362614
7,20,3,3,0.6960544699328917,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.4495302102234757
8,20,3,3,0.4950192468409357,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,3.2360008869501073
9,20,3,3,0.4412663105318119,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.0895326026523957
10,20,3,3,0.6231986913776775,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.18455465678257
11,20,3,3,0.46888678481984736,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.092550585579123
12,20,3,3,0.4178059396700523,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.4223384713256824
13,20,3,3,0.37578339029508967,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.389853948843182
14,20,3,3,0.5368481685278547,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.4612828078035554
15,20,3,3,0.574929842691321,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2.651658810145612
16,20,3,3,0.5230823187300184,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.949291609711239
17,20,3,3,0.4371615390368605,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.7355006605999734
18,20,3,3,0.5881650808598372,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.4264952964767024
19,20,3,3,0.4419190062422795,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7001518606761936
20,20,3,3,0.46901340905934247,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8846924062264585
