Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
0,5,1,3,0.07012570789951572,1,1,1,1,0,4,0.972122027678593
1,5,1,3,0.14793050181371192,1,1,0,1,0,3,0.504586440293402
2,5,1,3,0.07967316325239887,1,1,1,1,1,5,3.1141824866166545
3,5,1,3,0.11129336346563294,1,1,1,1,0,4,1.020061502213264
4,5,1,3,0.06463479591502656,1,1,1,1,0,4,1.1754191067108914
5,5,1,3,0.10210345373361354,1,1,1,0,0,3,0.9533112080124205
6,5,1,3,0.13721716502016146,1,1,1,0,0,3,0.5871929226091646
7,5,1,3,0.12425444058829674,1,1,1,1,0,4,1.0197613341251093
8,5,1,3,0.14078515630810376,1,1,1,1,0,4,1.2094167248438885
9,5,1,3,0.1268339711080162,1,1,1,1,0,4,0.4982927277845795
10,5,1,3,0.1748055202065354,1,1,1,1,0,4,1.1041945181986808
11,5,1,3,0.14733412169300206,1,1,1,1,0,4,1.2301543960962642
12,5,1,3,0.10051759240600662,1,1,1,0,0,3,0.9618623704962922
13,5,1,3,0.2638410876064252,1,1,1,0,0,3,1.4362961952762967
14,5,1,3,0.19319893909603875,1,1,1,0,0,3,0.8046360355325175
15,5,1,3,0.20349281379865702,1,1,1,0,0,3,0.6183835501001265
16,5,1,3,0.10340716866304545,1,1,1,0,0,3,1.7370636977007463
17,5,1,3,0.2822307694135634,1,1,1,1,0,4,1.7831154010526096
18,5,1,3,0.20795774806350512,1,1,1,1,0,4,0.8768084645498522
19,5,1,3,0.21981609960614018,1,1,1,0,0,3,0.6843926227674971
20,5,1,3,0.17802313854145307,1,1,1,0,0,3,1.0183091201762873
21,5,1,3,0.2528410338493676,1,1,1,0,0,3,0.7395312309492403
22,5,1,3,0.16437216453645803,1,1,0,0,0,2,0.9209001852908969
23,5,1,3,0.3219974669260467,1,1,1,1,0,4,1.5437328381275202
24,5,1,3,0.13548132809485278,1,1,1,0,0,3,0.6176559637681791
25,5,1,3,0.18176271579503853,1,1,1,1,0,4,1.5750072551414276
26,5,1,3,0.14362784728127553,1,1,1,0,0,3,0.8052721816000279
27,5,1,3,0.07858873989618817,1,1,1,1,0,4,0.9294633319048956
28,5,1,3,0.1101204122470549,1,1,0,0,0,2,0.3061805016562204
29,5,1,3,0.08201906364178335,1,1,1,1,0,4,0.7448420223805536
30,5,1,3,0.17447724022218625,1,1,1,1,0,4,1.3205072773521327
31,5,1,3,0.16495846863231312,1,1,1,1,0,4,0.6699194560031672
32,5,1,3,0.1074915931064836,1,1,1,0,0,3,0.4024019275143155
33,5,1,3,0.2211096820373282,1,1,1,1,0,4,1.3619580814995975
34,5,1,3,0.10424745144494639,1,1,1,1,0,4,1.9569413169406866
35,5,1,3,0.14914359112524225,1,1,1,0,0,3,0.5566364813868665
36,5,1,3,0.24150468221553523,1,1,0,1,0,3,0.814454645862157
37,5,1,3,0.1807070711572946,1,1,1,0,0,3,0.8204147805324699
38,5,1,3,0.10645390164316551,1,1,1,0,0,3,0.7368820181505835
39,5,1,3,0.14552260734331623,1,0,0,1,0,2,0.5988456271530748
40,5,1,3,0.16364474527144005,1,1,1,0,0,3,0.8887531016186426
41,5,1,3,0.09928157046495538,1,1,1,1,0,4,2.1316803405124585
42,5,1,3,0.21130598809096984,1,1,1,1,0,4,1.5359015020026165
43,5,1,3,0.22293004631818797,1,1,1,1,0,4,1.0031479128095102
44,5,1,3,0.2299312671432436,1,1,1,1,0,4,1.258898258526008
