Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,1,3,0.24050207293964587,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.8027151330052524
1,20,1,3,0.2894736134526669,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1.4566678429888884
2,20,1,3,0.24910954363987853,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.06412747445162
3,20,1,3,0.3423688640319223,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.268066291216902
4,20,1,3,0.3684029498188788,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.4911799696411865
5,20,1,3,0.2757223653166747,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8922126557614818
6,20,1,3,0.2298502284457847,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.5520075420808364
7,20,1,3,0.4454577504517552,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1.2591038406341657
8,20,1,3,0.27686348996842486,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.442550704209281
9,20,1,3,0.26981470197053203,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.30951626512723
10,20,1,3,0.32335308739973695,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0471924263507384
11,20,1,3,0.2837657089086727,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.1798650205261807
12,20,1,3,0.1965623239129085,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.9410119522790095
13,20,1,3,0.2590323878821412,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,1.3817160314294588
14,20,1,3,0.29050443323829284,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.2157603498985619
15,20,1,3,0.23637334035253313,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.7546426650896239
16,20,1,3,0.2869152087183342,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.517809255427113
17,20,1,3,0.2603278578075736,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,10,1.317503102946301
18,20,1,3,0.2711623759046697,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.1190336337360673
19,20,1,3,0.28432499954938784,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.4756077303440494
20,20,1,3,0.25161719363533885,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.577574049857379
21,20,1,3,0.3266809861938229,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3371406322979782
22,20,1,3,0.23697107893118322,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8889879928315219
23,20,1,3,0.24213533382568486,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1.820426924501813
24,20,1,3,0.20122735820820603,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.2442394632474971
25,20,1,3,0.29273949389414466,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5346283174901256
26,20,1,3,0.30025627782433423,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.1484936436547157
27,20,1,3,0.26232662764541004,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1.5127583467115262
28,20,1,3,0.2750360248785204,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5176496508851507
29,20,1,3,0.2792047801508726,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.51472638264736
30,20,1,3,0.31793711213841813,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1.581787901689917
31,20,1,3,0.29985808695232685,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5660544732372002
32,20,1,3,0.28987820106637874,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.1928627455642054
33,20,1,3,0.28392836811560546,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.2368526777397872
34,20,1,3,0.30529159490923996,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.4283074548443702
35,20,1,3,0.3170444128609174,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.8274080713324246
36,20,1,3,0.30207909980465064,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.4394638889204014
37,20,1,3,0.27366537730204915,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.878461827235789
38,20,1,3,0.2752983172378568,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0053576813558305
39,20,1,3,0.3533341486215874,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1.5968944700432286
