Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,1,3,0.2539753774353155,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.2426774344638896
1,20,1,3,0.3027347082223458,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1.5333506999293085
2,20,1,3,0.2536620246926018,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.0960743499366101
3,20,1,3,0.3447644451641385,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.3667110946778602
4,20,1,3,0.3673037001047915,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.5893924225182867
5,20,1,3,0.2828371253274778,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.9473410491396892
6,20,1,3,0.23221987498454055,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.6677439515562262
7,20,1,3,0.46640351580464845,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1.4104548903126384
8,20,1,3,0.28919515344209135,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3072345658131657
9,20,1,3,0.2837356806301663,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.2912328597132516
10,20,1,3,0.32194606928213554,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.4678038962201312
11,20,1,3,0.30483139770305123,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3156879470018217
12,20,1,3,0.19881961206851678,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.963761556945708
13,20,1,3,0.27662986089975705,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,1.4964153438095225
14,20,1,3,0.2955392006761708,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.3151786790931153
15,20,1,3,0.23768337142117624,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.7565959479468711
16,20,1,3,0.2854867825685797,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.499371450304703
17,20,1,3,0.2677065635090241,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,10,1.3692421447806369
18,20,1,3,0.2694840197230914,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.1578126481876543
19,20,1,3,0.2829033189026596,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.4617510206363993
20,20,1,3,0.25300152372945023,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.6354995689110277
21,20,1,3,0.3233451425471062,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.326939321451284
22,20,1,3,0.270148187833137,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8291644622281857
23,20,1,3,0.2509035323557418,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1.921790193216957
24,20,1,3,0.21158236177472586,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.3457589246169892
25,20,1,3,0.29880734487996774,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5764884230088263
26,20,1,3,0.3189385687194095,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.189712339770799
27,20,1,3,0.2700492641668504,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1.5391184040565504
28,20,1,3,0.28830209380253913,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.2116263861259258
29,20,1,3,0.28368538357679096,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.587419604940384
30,20,1,3,0.3312047292647484,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1.4020700633878496
31,20,1,3,0.3012519869270971,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5783948103818992
