Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,1,3,0.17504387661033288,1,1,1,1,1,1,0,1,0,0,7,1.8571709694364713
1,10,1,3,0.28839735454320553,1,1,1,1,1,0,0,0,0,0,5,1.1606793954207484
2,10,1,3,0.21013852631433666,1,1,1,1,0,0,0,1,0,0,5,1.338002168029791
3,10,1,3,0.27328871932339294,1,1,1,1,1,1,1,0,0,0,7,1.5016909162892096
4,10,1,3,0.2614291423849561,1,1,1,1,1,0,0,0,0,0,5,1.4374566748036646
5,10,1,3,0.1750221940108744,1,1,1,1,1,0,0,0,0,0,5,0.7604511956795592
6,10,1,3,0.2209534003473715,1,1,1,1,1,0,0,0,0,0,5,1.0576643916986486
7,10,1,3,0.21332897544731083,1,1,1,0,1,0,0,0,0,0,4,0.7629715452121432
8,10,1,3,0.15841442046172877,1,1,1,1,1,1,0,0,0,0,6,1.0604930474047716
9,10,1,3,0.18895399561453405,1,1,1,1,0,0,1,0,0,0,5,0.5866444217101623
10,10,1,3,0.15629551506487582,1,1,1,1,0,0,0,0,0,0,4,0.863288702987199
11,10,1,3,0.2551216647464271,1,1,1,1,1,0,1,0,0,0,6,1.6829723655503515
12,10,1,3,0.2207239346227731,1,1,1,1,0,1,0,0,0,0,5,1.40170360291447
13,10,1,3,0.1628218307103974,1,1,1,1,1,0,0,1,0,0,6,1.6867526983814447
14,10,1,3,0.20749714606752154,1,1,1,0,0,0,0,0,0,0,3,0.6065637491765344
15,10,1,3,0.3565675550348222,1,1,1,1,1,0,0,0,0,0,5,1.4698861604726077
16,10,1,3,0.22682774886926532,1,1,1,1,1,1,0,0,0,0,6,1.3295266571885018
17,10,1,3,0.16868138133631577,1,1,1,1,0,0,1,0,0,0,5,1.3902219749861866
18,10,1,3,0.15771083646082865,1,1,1,1,1,1,0,0,0,0,6,0.5921690509634017
19,10,1,3,0.23794434487498056,1,1,1,1,1,1,0,0,0,0,6,1.5323353067539907
20,10,1,3,0.1853578812707949,1,1,1,1,1,1,0,0,0,0,6,1.378142257214628
21,10,1,3,0.28103873447857997,1,1,1,1,1,1,1,0,0,0,7,1.5924765111916637
22,10,1,3,0.2895094622947708,1,1,1,1,1,0,0,0,0,0,5,1.3377775245106351
23,10,1,3,0.18978226015202893,1,1,1,1,1,0,1,0,0,0,6,1.7947674309714554
24,10,1,3,0.23402558885578234,1,1,1,1,1,1,0,0,0,0,6,1.1264814544157593
25,10,1,3,0.1847392257889903,1,1,1,1,1,1,1,0,0,0,7,1.371066975757516
26,10,1,3,0.17264788330355924,1,1,1,1,1,1,1,1,0,0,8,1.1015389634291735
27,10,1,3,0.29203487237592063,1,1,1,1,1,0,0,0,0,0,5,1.123106286230651
28,10,1,3,0.28962952521870855,1,1,1,1,1,0,0,0,0,0,5,1.744528443914148
29,10,1,3,0.3352963480987083,1,1,1,0,0,0,0,0,0,0,3,0.6672254792806132
30,10,1,3,0.15760357869025587,1,1,1,1,0,0,0,0,0,0,4,0.8353670508580278
31,10,1,3,0.14230216549858002,1,1,1,0,0,0,0,0,0,0,3,0.37186327542625636
32,10,1,3,0.2508591119563106,1,1,1,1,0,0,0,0,0,0,4,1.430039060881542
33,10,1,3,0.19882659645757,1,1,1,1,1,0,0,0,0,0,5,1.06722311862394
34,10,1,3,0.319439383983636,1,1,1,1,0,0,0,0,0,0,4,1.0994174561614867
35,10,1,3,0.1709852116121044,1,1,1,1,0,0,0,0,1,0,5,1.2688581637304595
36,10,1,3,0.241104026304714,1,1,1,1,0,0,0,1,0,0,5,1.1394776506748356
37,10,1,3,0.18219083046707651,1,1,1,1,1,0,0,0,0,0,5,1.593076417269336
38,10,1,3,0.28961335809255445,1,1,1,1,0,0,0,1,0,0,5,1.275567010935141
39,10,1,3,0.2777014408127487,1,1,1,1,1,0,0,0,0,0,5,1.1595966315034258
40,10,1,3,0.2000180507840544,1,1,1,0,1,0,0,0,0,0,4,1.2125902842365497
41,10,1,3,0.16047004206082033,1,1,1,1,0,1,0,0,0,0,5,0.9641627227573234
42,10,1,3,0.2010441160025907,1,1,1,1,1,1,0,0,0,0,6,1.1177567832915771
43,10,1,3,0.2338482616242198,1,1,1,1,0,1,0,0,0,0,5,1.685595113558158
44,10,1,3,0.2227945436185299,1,1,1,1,1,1,1,0,0,0,7,1.0519058150127663
45,10,1,3,0.2634868631412734,1,1,1,1,1,0,0,1,0,0,6,1.3554666886603954
46,10,1,3,0.24083366144602125,1,1,1,0,0,0,1,0,0,0,4,1.1115172551894803
47,10,1,3,0.24787351266859972,1,1,1,1,1,1,1,0,1,0,8,1.8265476724528593
48,10,1,3,0.19541646520765793,1,1,1,1,1,0,0,0,0,0,5,1.3118215649772245
49,10,1,3,0.286433773160695,1,1,1,1,1,0,0,1,0,0,6,2.138432255397766
50,10,1,3,0.18881991884821103,1,1,1,1,1,0,0,1,0,0,6,1.2927638932035255
51,10,1,3,0.1978041123379955,1,1,1,0,0,0,0,0,0,0,3,0.6193602502439065
52,10,1,3,0.18970484614267244,1,1,1,1,1,0,0,0,0,0,5,0.6881480072764202
53,10,1,3,0.26947260145523166,1,1,1,1,0,0,0,0,0,0,4,1.0215594746348537
54,10,1,3,0.1761776419166085,1,1,1,1,1,1,0,0,0,0,6,0.948242551037711
55,10,1,3,0.20903811350214957,1,1,1,1,1,0,0,0,0,0,5,0.5911788873490743
56,10,1,3,0.30814704353323097,1,1,1,0,0,0,0,0,0,0,3,1.0764048318163772
57,10,1,3,0.17026738817999126,1,1,1,1,1,0,0,0,0,0,5,1.0503933060724333
58,10,1,3,0.18194162348815132,1,1,1,1,1,0,0,0,0,0,5,1.0876742198868032
59,10,1,3,0.27284287027475546,1,1,1,1,0,0,0,0,0,0,4,1.3319586543378474
60,10,1,3,0.2387065797660914,1,1,1,1,1,0,0,0,0,0,5,1.5943931767563273
61,10,1,3,0.23194616693181785,1,1,1,1,0,1,0,0,0,0,5,1.042930568977392
62,10,1,3,0.18427729807678855,1,1,1,1,0,0,0,1,0,0,5,1.508440890800271
63,10,1,3,0.14881698322834852,1,1,1,1,1,1,0,0,0,0,6,0.8864632002450261
64,10,1,3,0.1802666145611422,1,1,1,1,1,1,0,0,0,0,6,1.2268004889786803
65,10,1,3,0.2906169806259166,1,1,1,1,1,0,0,0,0,0,5,1.1858099882472828
66,10,1,3,0.19065951548109344,1,1,1,1,1,0,0,0,0,0,5,1.344726617133701
67,10,1,3,0.16405796608394255,1,1,1,1,1,0,1,0,0,0,6,1.64008553755331
