Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,3,3,0.4370433076642987,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.1135890577618337
1,20,3,3,0.40812952619002385,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2.614964143931407
2,20,3,3,0.4940344428211429,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2.3962326186761858
3,20,3,3,0.431810080452291,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.7991746741712307
4,20,3,3,0.3115760203173419,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2.199061353002146
5,20,3,3,0.2978440135506986,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.197061990397285
6,20,3,3,0.3962011091247466,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1.911130042497122
7,20,3,3,0.6705962484826692,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.1207583695910532
8,20,3,3,0.3847028062722628,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,3.4971797078659184
9,20,3,3,0.38071683853866,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,3.207289375725791
10,20,3,3,0.5722294032379411,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.759257977629417
11,20,3,3,0.44061201393985505,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2.3949033503274
12,20,3,3,0.32352972923091683,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,2.402211426946843
13,20,3,3,0.32657808485322337,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2.9622344814299204
14,20,3,3,0.42970146233910206,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3.3335405823524513
