Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,1,3,0.24768794559057639,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.1452972161530712
1,20,1,3,0.3065140761915771,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1.5551884650324603
2,20,1,3,0.25494665704005925,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.1052978976475303
3,20,1,3,0.34530067740842774,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.394508555632076
4,20,1,3,0.3646424974931753,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.4555081230066997
5,20,1,3,0.28490058402697316,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.9634016759478088
6,20,1,3,0.23251544670340252,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.8170603385294597
7,20,1,3,0.47195261886610945,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1.454233519071545
8,20,1,3,0.28741976011799725,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.589572360994033
9,20,1,3,0.28552302911517363,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4642509224406668
10,20,1,3,0.32141113036873337,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0867641914787238
11,20,1,3,0.31058791830854593,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3531260308557802
12,20,1,3,0.19935010157541344,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.9698268256549298
13,20,1,3,0.28146053055282305,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,11,1.529997716733718
