Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,3,3,0.504166389801123,1,1,0,0,0,0,0,0,0,0,2,2.5148090900649884
1,10,3,3,0.3141069690222389,1,1,0,0,0,0,0,0,1,0,3,2.6145452738006685
2,10,3,3,0.40975326279450325,1,1,0,1,0,1,0,0,0,0,4,3.0527184336372177
3,10,3,3,0.43157149198219147,1,0,0,0,0,0,0,1,0,0,2,1.4916639788660089
4,10,3,3,0.3628533818991711,1,1,1,1,0,0,0,0,0,0,4,1.7195943472316002
5,10,3,3,0.40434089845387194,1,1,1,0,0,0,0,0,1,0,4,1.931659488146938
6,10,3,3,0.30516367960705615,1,0,0,0,0,0,1,0,0,0,2,1.8870009575546935
7,10,3,3,0.2732178804358215,1,1,1,1,0,0,0,0,0,0,4,1.8025280313008514
8,10,3,3,0.3006927672045361,1,1,1,0,1,0,0,0,0,0,4,1.8008369856890876
9,10,3,3,0.27280997176964916,1,1,1,0,0,0,0,1,0,0,4,2.3105418008872056
10,10,3,3,0.29195761546434895,1,1,1,1,1,0,1,0,0,0,6,2.738558703732627
11,10,3,3,0.2903543477372361,1,1,0,0,0,0,0,1,0,0,3,1.075591932741666
12,10,3,3,0.2695007485613335,1,1,0,0,1,0,0,0,0,0,3,2.681104926049966
13,10,3,3,0.3076951869644365,1,1,1,0,0,0,0,0,1,0,4,1.9066494804437297
14,10,3,3,0.5266857740666647,1,0,0,0,0,0,0,0,1,0,2,1.5335489002632579
15,10,3,3,0.45167369709552163,1,1,1,0,0,0,1,0,0,0,4,2.9464779155041727
16,10,3,3,0.28622312413079887,1,1,1,1,0,1,0,0,0,0,5,2.4864965530329903
17,10,3,3,0.5380788116160351,1,1,0,1,0,0,0,0,0,0,3,2.085003811084856
18,10,3,3,0.4146120862008167,1,1,1,1,1,0,0,0,0,0,5,1.9398235429129107
19,10,3,3,0.49648867433902205,1,1,1,0,0,0,0,0,1,0,4,2.3627052317588157
20,10,3,3,0.29748263393900226,1,1,1,0,0,0,1,0,0,0,4,3.360327783421989
21,10,3,3,0.3756197182798256,1,1,1,0,1,0,0,0,0,0,4,2.37934639906349
22,10,3,3,0.2514684623267478,1,1,1,1,0,1,0,0,0,0,5,1.5699320638701875
23,10,3,3,0.3719954501422913,1,1,0,0,1,0,0,0,0,0,3,1.3114955355863862
24,10,3,3,0.24780847829339808,1,1,1,1,0,0,0,0,0,0,4,1.3521623165956564
25,10,3,3,0.42080706982608296,1,1,0,0,0,0,0,0,1,0,3,1.6325348885779782
26,10,3,3,0.4442265595191309,1,0,0,0,0,1,0,0,0,0,2,2.022716299213743
27,10,3,3,0.31564872856250104,1,1,1,0,1,0,0,0,0,0,4,2.3640750615516417
28,10,3,3,0.44921152175459556,1,1,0,0,0,0,1,0,0,0,3,1.943773786544975
29,10,3,3,0.32852655195075253,1,0,1,0,0,0,0,0,0,0,2,0.8610947230463398
30,10,3,3,0.4699000052136062,1,0,0,1,0,0,0,0,0,0,2,1.9588682629090284
31,10,3,3,0.47579996910462036,1,1,0,0,0,0,1,0,0,0,3,1.7113063932709822
32,10,3,3,0.27738403250219357,1,1,1,0,1,0,0,0,0,0,4,2.7503760075938364
33,10,3,3,0.5495144944431832,1,1,0,1,0,0,0,0,0,0,3,1.4620607385312392
34,10,3,3,0.2273441539893113,1,1,1,0,0,0,0,0,0,0,3,2.0174923096987727
35,10,3,3,0.2739910148749347,1,1,0,0,0,0,0,0,0,0,2,1.0321991631121887
36,10,3,3,0.3919621877977483,1,1,1,0,0,1,0,0,0,0,4,2.3302832192748006
37,10,3,3,0.32441750315627615,1,1,1,0,1,0,0,0,0,0,4,1.3711632942183631
38,10,3,3,0.2746912300672225,1,1,0,1,0,0,0,0,0,0,3,1.2658579485835242
39,10,3,3,0.450219342874756,1,1,0,1,0,0,0,0,0,0,3,1.212764789024729
40,10,3,3,0.24507198829709778,1,1,1,1,0,0,0,1,0,0,5,3.3247960652905886
41,10,3,3,0.3915038726239487,1,1,1,0,0,0,1,0,0,0,4,1.206847382485136
42,10,3,3,0.4165010595605225,1,1,1,0,0,1,0,0,0,0,4,2.5212256095539156
43,10,3,3,0.292230211295035,1,1,1,1,0,0,0,1,0,0,5,2.694188601701639
44,10,3,3,0.2917774167679671,1,1,1,1,0,0,0,0,1,0,5,2.1331369042733477
45,10,3,3,0.36416053033182966,1,1,0,1,0,0,1,0,0,0,4,2.210623991220787
46,10,3,3,0.22658609170990354,1,1,1,1,1,0,0,0,0,0,5,1.4452741627867112
47,10,3,3,0.2297977425028448,1,1,1,1,1,0,1,0,0,0,6,1.4881259847043253
48,10,3,3,0.5264728927564033,1,1,1,1,0,0,0,0,0,0,4,3.261959846555299
49,10,3,3,0.3820616248706778,1,1,0,0,1,0,0,0,0,0,3,2.343052922160677
50,10,3,3,0.3329658720253006,1,1,0,0,0,0,0,0,1,0,3,1.1725024153269057
51,10,3,3,0.450049191584481,1,1,1,0,0,1,0,0,0,0,4,2.2197252956462075
52,10,3,3,0.24299307645127555,1,1,1,1,0,0,0,0,1,0,5,2.198539754544169
53,10,3,3,0.4005510918396925,1,1,0,0,0,1,0,0,0,0,3,1.4825691303278268
54,10,3,3,0.2430394204487885,1,1,1,1,1,1,0,1,0,0,7,2.329989564719487
55,10,3,3,0.46263511503874133,1,0,0,1,0,1,0,0,0,0,3,3.059193356847376
56,10,3,3,0.22995670919924094,1,1,1,1,1,0,0,0,0,0,5,0.987562194084648
57,10,3,3,0.2207412760588984,1,1,1,0,0,1,1,0,0,0,5,1.5803581220330096
58,10,3,3,0.46386154039437716,1,1,1,0,1,0,0,0,0,0,4,1.7903390320920785
59,10,3,3,0.4605274687636819,1,1,1,0,0,0,1,0,0,0,4,1.7631787123869382
60,10,3,3,0.4272595062517421,1,0,0,0,1,0,0,1,0,0,3,2.569893498510825
61,10,3,3,0.4001101528583647,1,0,0,1,0,0,0,0,0,0,2,1.249268558022063
62,10,3,3,0.2990407595885994,1,1,1,0,0,0,0,0,0,0,3,1.2280740473600977
63,10,3,3,0.33381477544928584,1,1,0,1,0,0,0,0,0,0,3,1.0936730012033018
64,10,3,3,0.3684870492400438,1,1,1,0,0,0,1,0,0,0,4,1.9849379898459272
65,10,3,3,0.14538627249922742,1,1,1,1,1,0,0,0,0,0,5,1.5963288148624637
66,10,3,3,0.29557282192432094,1,0,0,0,1,0,0,0,0,0,2,2.475261917598177
67,10,3,3,0.4982642816300405,1,1,0,0,0,1,0,0,0,0,3,3.2625739480771574
68,10,3,3,0.3479894497872679,1,1,1,1,0,0,0,1,0,0,5,3.462722803295819
69,10,3,3,0.4215375453146617,1,1,0,0,0,0,0,0,1,0,3,2.606064320525608
70,10,3,3,0.3705984877938212,1,1,1,0,0,0,0,0,1,0,4,1.996875320279718
71,10,3,3,0.3469076181810313,1,1,0,0,0,1,0,0,0,0,3,3.8559859609114113
72,10,3,3,0.4256371379765943,1,1,0,0,0,0,0,1,0,0,3,1.7661184310087774
73,10,3,3,0.3568614962698204,1,1,1,0,0,0,0,0,1,0,4,1.8154780868139881
74,10,3,3,0.4001382521725883,1,0,0,0,0,1,0,0,0,0,2,1.3329487910117106
75,10,3,3,0.24037829970984073,1,1,1,1,1,0,0,0,0,0,5,1.9936631724211973
76,10,3,3,0.3205376517198478,1,1,0,0,0,0,0,0,1,0,3,2.665158823208585
77,10,3,3,0.5291071949213727,1,1,0,0,0,0,0,0,1,0,3,2.0107628564774442
78,10,3,3,0.3875164787514766,1,1,1,1,0,1,0,0,0,0,5,2.228388091096406
79,10,3,3,0.5205622327627525,1,1,0,0,0,0,1,0,0,0,3,1.7841518483222005
80,10,3,3,0.334629301744138,1,1,0,1,0,0,0,0,0,0,3,2.11277124854633
