Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,1,3,0.16819053950120602,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.4965024571764147
1,20,1,3,0.22368796417167403,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.3894201867987923
2,20,1,3,0.16684740146380753,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.5104589882560582
3,20,1,3,0.1552323673323996,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.6407132757020455
4,20,1,3,0.1750239204423567,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4137590153666142
5,20,1,3,0.15226366203319952,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.7346651424815382
6,20,1,3,0.2192841221086926,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4074137752421305
7,20,1,3,0.12851586331729173,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.4378465370555045
8,20,1,3,0.1947443724935461,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.6541143125101803
9,20,1,3,0.09609029626656056,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.4045587145785166
10,20,1,3,0.17204075834178803,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.5643218678077604
11,20,1,3,0.16146590431263397,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.5298597144101875
12,20,1,3,0.18925125007248683,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.6650282560688345
13,20,1,3,0.20333554504197093,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.6929386963242354
14,20,1,3,0.1764704968989099,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.6620478482387635
15,20,1,3,0.16821706616196302,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.5079073310396318
16,20,1,3,0.1755211766039802,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.331739017319568
17,20,1,3,0.15765478781005082,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.5455760746587826
18,20,1,3,0.15350732418964658,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.5728112826942109
19,20,1,3,0.18636874279700916,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.3967044038219114
20,20,1,3,0.16807849680276848,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.514049713944658
21,20,1,3,0.184097833051941,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.5243170235682566
22,20,1,3,0.18753990538353071,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.496214354763808
23,20,1,3,0.19304682714599042,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.4070508585052166
24,20,1,3,0.1934768987622526,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.9035089994771255
25,20,1,3,0.19455727821215918,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.471699071467505
26,20,1,3,0.1332600192666451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,1.4893719983244873
27,20,1,3,0.1741956502212406,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.564694848311373
28,20,1,3,0.1444544278801821,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.623281990757374
29,20,1,3,0.19698599990714666,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.526822105307354
30,20,1,3,0.18503004141688592,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.6816804830616743
31,20,1,3,0.140475264602885,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.7347941231650759
32,20,1,3,0.13284954290936207,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.5725615788345002
33,20,1,3,0.14250314618066168,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.4660559051147954
34,20,1,3,0.2269758233711961,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.690401555588401
35,20,1,3,0.1948940662811358,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.5332497159402516
36,20,1,3,0.13633451750884262,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.3921475387681341
37,20,1,3,0.2087570880762935,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.6067412774631942
38,20,1,3,0.16607251968409203,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.790011478029088
39,20,1,3,0.2346293424090318,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.6932636582850158
40,20,1,3,0.1521534942608269,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.2790356819754
41,20,1,3,0.1828118936445864,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.6573443340544212
42,20,1,3,0.1752178858342495,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.7589249570140457
43,20,1,3,0.1430436384398531,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.308537389475898
44,20,1,3,0.20250421123058654,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.5915004961626238
45,20,1,3,0.207664827904747,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.33640872004605
46,20,1,3,0.1510352165119614,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.7545137058936588
47,20,1,3,0.17017704652366755,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.3710652165813715
48,20,1,3,0.16245560643189028,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.4554954393704005
49,20,1,3,0.1359605575084178,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.656421378310954
50,20,1,3,0.19062917703446575,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.388302783115772
51,20,1,3,0.15151869352706485,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.533861667100687
52,20,1,3,0.1488955334323465,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.681095902126645
53,20,1,3,0.18504440461962923,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4877115328971033
54,20,1,3,0.17763714385119062,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4746869514366217
55,20,1,3,0.16529778472790066,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.3894317808639165
56,20,1,3,0.13825445873317466,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.5966265709735672
57,20,1,3,0.21706808848860515,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.7851848577884293
58,20,1,3,0.20146607050791307,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.557167317151763
59,20,1,3,0.20408364403775903,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.6024854716608208
60,20,1,3,0.1582203974927222,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4903002104179217
61,20,1,3,0.14781704674066576,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.32131164547899
62,20,1,3,0.145702915510301,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.4859878320610127
63,20,1,3,0.15037766924612367,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.5925338512931337
64,20,1,3,0.17675768454316448,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.547047212442129
65,20,1,3,0.16189566788694104,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.5478192365717496
66,20,1,3,0.1868211417602922,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.34863551422176
67,20,1,3,0.16335448424337376,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4747890041189342
68,20,1,3,0.1539059135938978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,1.7726228265350978
69,20,1,3,0.16670814743602635,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.4153437922802978
70,20,1,3,0.18104866262823732,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.6855344768385958
71,20,1,3,0.17397891619325676,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.685839639568282
72,20,1,3,0.18984156202229735,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.679299357379024
73,20,1,3,0.17178921238820483,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.5802460973144838
74,20,1,3,0.21236760638600133,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.777940404815551
75,20,1,3,0.22867153822257894,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.476695749116863
76,20,1,3,0.18786485217570714,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5001683305199132
77,20,1,3,0.186336644820223,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.6688907037703182
78,20,1,3,0.1926023898981654,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.2705807428652718
79,20,1,3,0.20713499662640528,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.7690072444625522
80,20,1,3,0.18544037248722015,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.3618564557679065
81,20,1,3,0.18463209382435494,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4505573982125077
82,20,1,3,0.19295255465018799,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.7044588042123459
83,20,1,3,0.1809504616126496,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.3806901468274422
84,20,1,3,0.19330968965472256,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.5749117629864502
85,20,1,3,0.17578253198201865,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.5955561336889645
86,20,1,3,0.18923992455685312,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.5046835074808085
87,20,1,3,0.1479474006085511,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.6166734465867765
88,20,1,3,0.13317705090281184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,1.6241615652238535
89,20,1,3,0.1430788834815105,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.5037409687532461
90,20,1,3,0.16920903948653204,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.6611268880274466
91,20,1,3,0.1566222538632549,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.2353251625895016
92,20,1,3,0.16910357961610198,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.6186996340775184
93,20,1,3,0.15515037941378834,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.6366279933891015
94,20,1,3,0.1361352665207326,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.6959788781596319
95,20,1,3,0.1829973484799861,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.6953326942154638
96,20,1,3,0.20288100508121207,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.6810705449961199
