Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
0,10,5,3,0.12943281605809653,1,1,1,1,1,1,1,0,0,0,7,1.508112320430283
1,10,5,3,0.1928620945952447,1,1,1,1,1,1,0,0,0,0,6,1.5780885618379727
2,10,5,3,0.15148561951205894,1,1,1,1,1,1,0,0,0,0,6,1.4940587324105719
3,10,5,3,0.20457318093852522,1,1,1,1,0,0,0,0,0,0,4,1.3331461577511279
4,10,5,3,0.18981084052188882,1,1,1,1,1,0,0,0,0,0,5,1.3001170369017396
5,10,5,3,0.15480660500924953,1,1,1,1,1,1,0,0,0,0,6,1.4517885977854361
6,10,5,3,0.18646128272883167,1,1,1,1,1,0,0,0,0,0,5,1.6494566781760764
7,10,5,3,0.15546513958799374,1,1,1,1,1,1,1,1,0,0,8,1.587461237638585
8,10,5,3,0.1583785810225862,1,1,1,1,0,0,0,0,0,0,4,1.3123946355931433
9,10,5,3,0.25047096345810155,1,1,1,1,1,0,0,0,0,0,5,1.7204345437188002
10,10,5,3,0.19193327193644166,1,1,1,1,1,1,1,0,0,0,7,1.5318187773638785
11,10,5,3,0.21694920650165433,1,1,1,1,1,1,0,0,0,0,6,1.7722547253327714
12,10,5,3,0.19523173069276586,1,1,1,1,1,1,0,0,0,0,6,1.3748395121157189
13,10,5,3,0.12644763461219508,1,1,1,1,0,0,0,0,0,0,4,1.13951607828233
14,10,5,3,0.11891336256205305,1,1,1,0,0,0,0,0,0,0,3,0.8036784945556877
15,10,5,3,0.12490465991209912,1,1,1,1,1,1,1,0,0,0,7,1.291114586466478
16,10,5,3,0.25826344768631976,1,1,1,1,0,0,0,0,0,0,4,1.5571888987690037
17,10,5,3,0.0817699776343974,1,1,1,1,1,1,0,0,0,0,6,1.0672776491084701
18,10,5,3,0.11085679891661972,1,1,1,1,1,0,0,0,0,0,5,1.2506226911664036
19,10,5,3,0.19081976714163168,1,1,1,1,0,0,0,0,0,0,4,1.1878047408066092
20,10,5,3,0.14553096721743503,1,1,1,1,1,1,1,0,0,0,7,1.5431689660625911
