Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
0,20,1,3,0.23269862084067056,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1.725245978547906
1,20,1,3,0.19691588216093464,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.4502895347871503
2,20,1,3,0.2147537090114784,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.597009921621967
3,20,1,3,0.11198292347102318,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0158398878442672
4,20,1,3,0.21722575084008727,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.6722957288206346
5,20,1,3,0.2279621638213595,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.5530447501399092
6,20,1,3,0.17034251317234433,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.6141143532096338
7,20,1,3,0.16950091338274714,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4792429352790533
8,20,1,3,0.222328321955449,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.473614147144986
9,20,1,3,0.2020127311836665,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13,1.7753728481481987
10,20,1,3,0.25562264668631407,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.661377654835848
11,20,1,3,0.1230204900304529,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.189754723644255
12,20,1,3,0.22491838932224367,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.6044354639681906
13,20,1,3,0.19529251329357422,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.4369317920175189
14,20,1,3,0.16731394769504465,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.4600551552726446
15,20,1,3,0.2078948133550276,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.2743619874820973
16,20,1,3,0.18354375759339103,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.5870008773033004
