"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","surplus"
1,10,5,3,1.48615206956899,2.0617750541831,2.094666347693,1.8415357616091,2.15843651065308,2.08595808832498,1.68696946855016,1.89221391725517,1.59520036190691,2.10631350056037,1.70980941818967,2.92982609217845
2,10,5,3,0.834988886569378,1.27895310538663,1.43460979002016,1.35251793469961,1.21452992911034,1.74127582641466,1.42944170800078,1.32087823763922,1.17983188612303,1.28317602091731,1.08686085644749,1.70714201040632
3,10,5,3,0.857269194459276,1.34370008178832,1.1113121727553,1.41698274025258,1.28095279803339,1.11293613532673,1.44985620335214,1.05176087587905,0.998858578838447,1.1349733929464,0.970693142579511,3.0474746619686
4,10,5,3,0.999044005647476,1.50464913517394,1.4208922822361,1.34824166852404,1.27212528784231,1.24493146317426,1.44260273981329,1.87642281788093,1.23933507412488,1.16686518109659,1.37659990140026,2.3029816188746
5,10,5,3,1.31308530721565,1.56579436849815,1.52987898350093,1.59176262597121,1.90028746845413,1.40969945133472,1.57137504366021,1.69605285493602,2.22198339733632,1.44363660024409,1.41672212850553,4.36475158146848
6,10,5,3,0.441518652819064,1.55576023680733,1.25236531499431,1.16557628253385,1.45155305494547,1.19727250218345,1.11437781438235,1.74535942953707,1.67814425552318,1.01688653316433,1.12929126849147,0.598799714143614
7,10,5,3,1.93582262403065,2.22445311146717,2.41231320860628,2.67173106615527,2.29169811362936,2.63242258827703,2.25862975024348,2.2242824003175,2.09553282116875,2.05273414888066,2.25373846791104,3.43925171018475
8,10,5,3,0.848000953528956,1.37972377599233,1.52536340552605,1.36521515262142,1.55236466479834,1.18596822087563,1.36350248037053,1.10645222476332,1.50807099425516,1.22194435016808,1.04071315352713,2.00475787280855
9,10,5,3,1.11319245823867,1.64074155800166,1.33033321280812,1.24196413143974,1.48648233204463,1.59913308446216,1.23434858684422,1.88685468340437,1.20954013787076,1.81547722816021,1.21982127320649,3.75010028445509
10,10,5,3,0.724895533206255,1.07333601832118,1.0325750798668,0.99625223823413,1.53692371302968,1.20122429187043,1.00686416695688,0.950528902453742,0.871853031320559,1.22321047386615,0.830903635576836,2.49603978425716
11,10,5,3,0.813200114344339,1.19585334885758,1.21159313313265,1.5112712441083,1.18041857232445,1.31640704711587,1.15844478882334,1.16459564354777,1.26791035060001,1.06840139251405,0.996475746947885,2.07472249472916
12,10,5,3,0.915032793817444,1.77964091281403,1.79733058169659,2.06558866471068,1.8804944266755,1.79013468802652,2.03641328663186,1.7429303560244,1.67645998657619,1.54100562864977,1.65827267074157,0.931358641441833
13,10,5,3,1.00251953003215,1.69655239939367,1.52604910651798,1.35594526200518,1.45668399625905,1.69841694624449,1.24007039791981,1.20838327551608,1.4436606516286,1.05024320441173,1.15377579659912,4.90540998989628
14,10,5,3,0.624323240691001,1.07902893143954,1.52549447641597,1.44367742349399,1.37559009328907,1.66778259149588,1.1708844651738,1.27859697586498,0.935733633730832,1.0427549447115,1.15243543164231,1.18316574587714
15,10,5,3,1.11415579352488,1.37310583528788,1.52772570116909,1.36522600099892,1.29846525130973,1.23266706910495,1.88722822152707,1.21150251095393,1.24592575137372,1.57975348806955,1.21530727526074,4.26716900027725
16,10,5,3,0.762114354662205,1.48879082017015,1.32373712737786,1.54376785265767,1.40309044200062,1.31906893566412,1.41737495939782,1.18826874921688,1.41525664976243,1.32886844821046,1.15172061171006,1.24568549479517
17,10,5,3,0.912094510656344,1.48514293066334,1.48925713168646,2.01628234853249,1.93627992666279,1.66821501441231,1.81011108943829,1.51555350758706,1.40278505238873,1.51903909288237,1.35778032675971,1.26650322415185
18,10,5,3,0.7383196285033,1.40608967343772,1.46250128308667,1.30782402848325,1.75115980281799,1.5233945581527,1.14010690580756,1.35540524272896,1.09375764946002,1.31266094082544,1.06072147508927,1.36954502775213
19,10,5,3,1.70662640819686,2.02368455191633,2.07262507710311,1.91448834882179,2.11704741107907,2.04990678138539,1.87721612761367,2.39592688114716,2.02012747586661,1.86869726585844,1.8295974653246,3.49575299991081
20,10,5,3,1.10291669948416,1.3424906476042,1.78682099892728,1.65039974719537,1.75093555474918,1.25274464163574,1.55378246679428,1.42854626190747,1.55936252330837,1.28453701069157,1.18518140239023,4.18298255596447
21,10,5,3,1.79054631221622,2.38319588637771,2.39163192714901,2.30762474099574,2.8176342305926,2.62742677421371,3.04633390556135,2.25633075858036,2.35927080695643,2.58062520694225,2.2266186767088,1.76583810567234
22,10,5,3,1.32053175153779,1.9563604807127,1.8686539896182,1.7470366113501,1.92505488316838,1.57020290465228,1.78301814519156,1.91372570035086,1.64541220363785,1.57545804454724,1.50789317777619,2.56979518442802
23,10,5,3,1.06163548750758,1.53684068026064,1.83182154527467,1.30084851856866,1.53770251698001,1.76144417393956,1.49671749760741,1.22397766998293,1.72668828316738,1.35436732780186,1.19361747255413,2.46749519049258
24,10,5,3,1.05829138555288,1.46547855600268,1.4308184491323,1.39526989859122,1.96363645719463,1.40228162682993,1.82987250422117,1.94772660748158,1.36822624311583,1.33987671878,1.24273112724198,2.13630389736964
25,10,5,3,1.05041203066299,1.49673490982794,1.43044868135248,1.27460077650303,1.21868044602019,1.84253724726479,1.46339933898781,1.7126776557716,1.23465634505614,1.21102934844733,1.15206717954443,4.00049835901393
26,10,5,3,0.732694798594589,1.45360235878641,1.21046402999432,1.33666985638142,1.22488006220048,1.21483962485532,1.20713254062742,1.18468471917108,1.80039499900557,1.14283895413316,1.06163874973142,1.31936419697155
27,10,5,3,1.01665473205928,1.46974417343348,1.76491169554945,2.03989270248687,1.46448650519797,1.57262808145086,1.38655392111404,1.89840054106585,1.71968728887874,1.33316972511647,1.25003805532936,1.83389809489584
28,10,5,3,0.958360121936669,1.30580870089687,1.26318859547439,1.28222467048258,1.25362441934728,1.36913330091418,1.19198503081518,1.0941141308318,1.9010573336761,1.08880061174625,1.29404341465783,2.54465814778466
29,10,5,3,1.12829210723732,1.46318559756591,1.35374966452267,1.81043180162166,1.65800321050903,1.97994101195228,1.27710395015632,1.61092208045482,1.5220516732675,1.25990052310203,1.46471696781631,2.81747601385677
30,10,5,3,0.712889681964435,1.10587352114562,1.2231986955249,1.06994171787002,1.15651039353186,0.966251962611111,1.27018193503404,1.07478070655355,0.922510489845612,1.57887108538625,0.926191728734479,1.76574962109826
31,10,5,3,1.04695780448514,1.66437409163347,1.92871180119294,1.53546005508645,1.63658951669785,1.54128528080196,1.9750749915862,2.08527775975957,1.91545884529266,1.44744407071072,1.55397915202214,1.35682591477508
32,10,5,3,1.3782231381084,1.63670182569475,1.96645450782842,1.74522929267029,1.6231940301731,2.17493356552048,1.78826905315473,1.9136279174172,1.6364227120419,1.55233593964466,1.4815171737693,3.52606950758929
33,10,5,3,0.588302858470446,1.07201355435942,1.58072052630235,0.964460856041118,1.25364234104314,1.65739268854341,1.56780969861844,1.47793325657008,1.22141998034215,1.04333289273611,0.943910977517642,1.10420582999676
34,10,5,3,0.214065052376793,1.93566940474196,1.7575490128513,1.85891610745817,1.48341704297101,1.76560776308559,1.73051859756917,1.40106190884898,1.62825483149125,1.53005449981208,1.43823961672936,0.172648538207239
35,10,5,3,0.972618195991157,1.47106452073351,1.28197087929076,1.21715298807852,1.19055151976536,1.76479720265061,1.18007451382042,1.10005297278022,1.52819228695616,1.45005056002018,1.07263246938295,3.29652154763365
36,10,5,3,1.8352407454859,2.14783006841926,2.12718875426869,2.35109275248901,2.55383714872717,2.06831640171783,2.29399135712063,1.99633207097049,2.29552017807792,1.99703940164583,1.96435013921985,3.73772882770003
37,10,5,3,0.759545384926028,1.45336631119609,1.66145489777622,1.36489825720249,1.47778568617475,1.3362328608304,1.25994048173668,1.23957234190388,1.24291045511218,1.07348636509853,1.17888445762326,1.3944278830744
38,10,5,3,0.907521148527817,1.43112967601163,1.53970275352324,1.25618934001023,1.17322645588723,1.11991312103981,0.992590568024206,1.60911874384349,1.34861127251039,1.18431002182311,1.00984527014619,3.72260965352207
39,10,5,3,0.951163995681729,1.19964657203663,1.22167367931935,1.66371876122178,1.59353472268986,1.21784877791171,1.36583363303196,1.09253223271151,1.91723650190215,1.23944150987835,1.07427632055058,2.69583097964291
40,10,5,3,0.834033377753822,1.41403596803005,1.32894247946974,1.45707860070229,1.76000888665881,1.19747744182298,1.86301742059078,1.17719603959475,1.51570618467998,1.41653166233174,1.16264217050425,1.36520886571284
41,10,5,3,0.458837413481363,1.24049128529334,1.34203612086079,1.1812980997381,1.58456654306903,1.06681858461556,1.79365944725662,1.39796554509272,1.21827578265112,0.95656455531174,1.08674695331828,0.701616822714925
42,10,5,3,0.891941181519107,1.17118531776633,1.17549509665739,1.24824550204475,1.24773442492545,1.7705274768731,1.17250361551631,1.08130520223145,0.995989432469464,1.55632681035099,0.967317419533083,3.19605176835305
43,10,5,3,1.34629940061274,1.80377735292696,1.7059011610406,1.54252541995883,1.65341362374731,1.52730461941118,1.48076243799943,2.11300871212944,1.56578093516125,1.45384432763799,1.5587341697004,3.71232315497904
44,10,5,3,0.855785776122572,1.17923948366278,1.35720925573261,1.00765125880221,1.63794531528842,0.999323937375031,1.62268521265753,1.33692142496749,0.971204429424305,1.31496009476061,0.950057431465552,3.01334821882785
