"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
1,5,5,3,0.583158598376268,0.914724224339533,1.53202682694168,1.08303359864172,0.876412863581288,0.805534649780658,1.66042860916061
2,5,5,3,0.178729964012603,1.0955758388127,1.5902433696095,0.986763672232929,1.22720052237886,0.844505657999845,0.260249774931333
3,5,5,3,0.550711288597936,1.39911816903074,1.40300660612789,1.26403628157524,1.08362859871187,1.07117936798645,0.800089588077958
4,5,5,3,1.10324021879714,1.52216328369783,1.47023095277666,1.93684841292462,1.28978336988864,1.19380784250607,5.10112477121603
5,5,5,3,0.713078226635035,1.33591153204049,1.6346782919533,1.27023049638026,1.2763487898003,1.14447548005068,1.07956764637782
6,5,5,3,0.783983001690074,1.56155307862204,1.54341305724428,1.39741630219278,1.18239507677419,1.10485158881687,1.37298523299083
7,5,5,3,0.96858498717364,1.49117211806075,1.47192370960498,1.70496159857458,1.25515194097659,1.03668133798871,3.19406216608187
8,5,5,3,1.00023961804914,1.96651767035145,1.52911559542895,1.80329644622386,1.48467624109826,1.42008377326273,1.29029829813964
9,5,5,3,0.392471924112197,1.02895141591639,1.53689212542851,1.35951818637688,0.991654881065829,0.839098414662176,0.699505619610886
10,5,5,3,0.148317811346709,1.24739151434669,1.47885697239334,1.82200196555591,1.16188836380159,1.05925979266135,0.157133011355521
11,5,5,3,0.602438989104791,1.63372082230945,1.48356229180638,1.1705672686204,1.47150592267822,1.07589796514246,0.852732577533731
12,5,5,3,0.70948400904277,1.62679148527585,1.20509013021165,1.07203771004529,1.67902203252252,1.05058046619635,1.26107421103065
13,5,5,3,0.889124201780606,1.50775571914139,1.74838399944108,2.12340054475824,1.50231033684308,1.36644900925379,1.10417102212673
14,5,5,3,0.736423263460407,1.53773634296527,1.10576943064573,1.08444042032037,1.53641637642842,0.896267340356485,2.0930891380034
15,5,5,3,0.635028557575583,1.67009704525208,1.25965229934953,1.26773216111284,1.72110678009992,1.11826724763083,0.958500616595866
16,5,5,3,0.262966271989901,1.41754243784128,0.86474300296962,1.10260023987067,1.33109955708171,0.841747667335838,0.424660546286956
