"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","surplus"
1,10,1,3,0.46243747059044,0.913553839707658,0.818293286225001,1.01969505105584,0.970405151354635,0.847211897755029,1.37053108068394,0.791458792566929,0.772988135688074,0.803973736665789,0.728263994713134,1.24286008289039
2,10,1,3,0.592874522391215,1.0793044575181,1.27960781005979,1.06645816794156,0.9350644553891,1.14571635217145,1.02704129972761,0.943963661265433,1.45850606140279,0.922633883197063,0.843461950510059,1.3165588234126
3,10,1,3,0.266874761352961,0.862853390142499,0.88541898488554,1.28737773020227,0.727605185707873,0.912813333817319,1.23656810551144,0.758512241461106,1.19800442405347,0.707231711251414,0.658741076860065,0.588411143907435
4,10,1,3,0.307227360584454,0.866265867169531,1.09851147884441,0.943914589311078,1.32014241525034,0.962271558329773,0.798915534385831,0.904723764671483,0.816285994500647,0.683629875006517,0.829970961224172,0.639904994358604
5,10,1,3,0.410798808906195,0.956031992530917,1.12382539168974,1.24649803141448,0.876636830716922,0.834715853377849,1.1804807288173,1.28784181348818,0.989135453260839,0.793233317872863,0.771365469198142,0.827222937076861
6,10,1,3,0.252274379247779,0.711160073112199,1.06055353781644,1.01473182143831,1.18703996754075,0.898886297574997,0.800062245053457,0.621078835239984,0.814888600752377,0.671017288013244,0.583526938823944,0.646243355948208
7,10,1,3,0.465444927933328,0.897746064002771,0.78264819762427,1.19251618501697,0.893383168505444,1.2007126752818,0.723226728428689,0.982487841491173,0.914963095691329,0.753491439920704,0.661338295886558,1.62197241743114
8,10,1,3,0.366215236960802,0.827536814241414,0.905400026634616,1.11830549719096,0.775758118288958,0.97297885884443,0.573954422418332,0.777511094174328,1.19918172178784,0.748007380175401,0.587774245106076,1.31837583584353
9,10,1,3,0.226824008316775,0.831870617919807,0.865085474232228,0.731935115425357,1.05615878215772,1.20423377604007,0.91404855951459,0.715139165389,0.654163962904639,1.06343448195599,0.652314770841515,0.507392949964661
10,10,1,3,0.461657981178148,1.23888833669007,1.22177864660998,1.16356140229734,1.18962832144983,0.95268002723523,0.8901446146207,1.22135574883121,0.838676078519184,1.15750655318517,0.817011519236562,0.955925865638712
11,10,1,3,0.285333403569556,0.936653600160104,0.853740741310849,1.12274892966991,0.758638239769583,1.01758757795201,1.12164981662004,0.743089300842492,0.962156850072558,0.717870142068913,0.658566593703727,0.63066015852629
12,10,1,3,0.136081362192602,1.18471994572785,1.40333367200013,1.50937493525701,1.36512961804727,1.07657650810428,1.20686461566765,1.05559243257045,0.977209512875165,0.911180687910091,0.822684059382873,0.203210702953907
13,10,1,3,0.371980228075615,1.0503770722582,0.686213600435418,0.914688167741215,0.628588983367637,0.542764595188934,0.849704634539816,1.26860767695548,1.18033411245193,0.780802661187882,0.517475941833397,1.42355322199417
14,10,1,3,0.405570802921413,0.894456306607483,0.906998417307942,0.828639284461809,1.20011130395616,0.973443161158727,0.918650543975472,1.02302156291168,0.747013796964543,0.84937568234502,0.682049805029025,1.00431456549245
15,10,1,3,0.197112968217444,1.12255635145482,1.10708153996683,0.968132310905808,1.11140069126868,0.85395177733742,1.00979281890958,0.839191599714279,1.56306418759198,0.840070043701995,0.780193740945964,0.319885771692391
16,10,1,3,0.28213913983935,0.880885887535843,0.847341067233629,0.829886595416401,1.10690660329627,0.819181449281205,0.725291602136712,1.02556329412938,0.633379898525284,1.03446855206725,0.741396273987144,0.650474608722356
17,10,1,3,0.442030225035527,1.168767088445,0.835086366063193,1.05218419821945,1.16360316870671,0.816901126528246,1.05767298583481,0.84604915723729,0.797118396508748,0.729736277784439,0.682147248523091,1.28967490487577
18,10,1,3,0.174580921428493,0.947491099748783,0.978363870023191,0.881844929013474,1.0623864682494,0.873903294223249,1.3059218641257,0.795640796515733,0.72290522445749,1.02863568796562,0.747148917562989,0.301873684622961
19,10,1,3,0.376065251491799,0.908812393626352,1.37864440720596,1.30864121407976,0.848552598005654,0.970161792258986,1.47371853412681,0.78249611014697,1.11059251767317,1.31186996959114,0.770670344381234,0.723931964246853
