"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
1,5,1,3,0.343137031839098,1.1888089220824,0.949485561301047,1.18923273519732,0.768961617049665,0.602737835632423,1.07845357002375
2,5,1,3,0.473246630979507,0.855199365504821,1.34564391106179,0.783211877913238,1.28574400517638,0.695858832391631,1.44096606204424
3,5,1,3,0.195122277819143,0.787143500653902,1.3359089649601,0.738997894071835,1.2455020284457,0.656362209148232,0.419036462216314
4,5,1,3,0.351143551744156,1.14109191606563,0.943260007771853,0.809692434378725,0.678707516887756,0.655020162461275,0.929933160058901
5,5,1,3,0.326793813380686,0.786330744650821,1.28192756601101,0.878563483093014,0.807093069239931,0.606598666671967,0.901822330275025
6,5,1,3,0.186245359863933,0.74255009896941,0.657391046369978,1.0168590391693,0.665651246935915,0.490402296274077,0.518994258227347
7,5,1,3,0.0888826754564193,0.893119958414531,0.820789685251051,0.769303665426721,0.719159514371789,0.499046635260454,0.214708238206669
8,5,1,3,0.181290455749232,0.934233641264513,0.609184608023528,1.29013308752801,0.841858744989481,0.486053016024358,0.531068745278447
9,5,1,3,0.194610010663065,1.05620369914068,0.956772679298825,1.18376253495744,0.743537728484404,0.577769616064509,0.493018485032347
10,5,1,3,0.186616370820622,1.1934092898342,1.01523375381164,0.838445181536648,0.647008798342352,0.530902255674566,0.535635947325276
11,5,1,3,0.391123605207452,1.07722948790227,0.896786583273119,1.13185449590795,0.756655752183826,0.687192973720823,0.89798805993307
12,5,1,3,0.243044850102114,0.734444750638822,0.966467895487748,0.580805994084851,1.3128508215093,0.502866933149891,0.751535839802673
13,5,1,3,0.262823350180831,0.847086024843479,0.812228218631692,0.660272635931802,1.12282269704447,0.475831182993262,0.877194760372752
14,5,1,3,0.332086370125094,0.647565154946811,0.947642223631114,0.720219365676731,0.591275778069782,0.505449689078344,1.40544354311792
15,5,1,3,0.150853606477302,1.02193054474629,0.92356145979313,0.728033339425032,0.596718557054418,0.581923860038432,0.359116798489817
16,5,1,3,0.300796227438908,0.87401882901471,0.69784747895785,1.24069660301014,0.835048822864525,0.628663254735532,0.770322264723149
17,5,1,3,0.0895767556638352,0.950711806286867,0.797893769474216,1.2492416388077,1.07301933495179,0.688519037740284,0.153367201019238
18,5,1,3,0.237573804503458,1.36223642820327,0.91555799795565,1.16995357877002,0.775158963256515,0.607071817451291,0.565550011354695
19,5,1,3,0.258467313602408,0.718253129610246,1.07413808773897,1.31477985383208,0.545123655109824,0.790156735513328,0.687269540097527
20,5,1,3,0.119035584285634,1.10243805804439,0.967300159703649,0.844797655554619,0.898806006527833,0.675266708501036,0.217087305085969
21,5,1,3,0.269483009381045,0.697676281181891,1.16362053300932,1.12605983149414,0.756464637670818,0.619126227855788,0.656274721646851
