"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
1,5,3,3,0.400259441042096,0.974161558654898,0.881763014344044,0.843529972033644,0.784670876435434,0.719004167133955,0.981910842060406
2,5,3,3,0.115151898592323,1.12931606365465,1.42582517545655,1.01797878618676,0.888166817316806,0.825783004918575,0.155414663765632
3,5,3,3,0.556631381381816,1.27806106257753,1.22891136805505,1.12246958735135,1.36990706047885,0.927800309935148,1.00112900085019
4,5,3,3,0.481547634602401,1.01630188647785,1.24429119494215,1.03169031215282,0.842837747819753,0.657464479715712,1.773455272359
5,5,3,3,0.377602880894051,1.0990559405025,1.22345936173882,0.910115242734904,1.15427300019476,0.794557443123172,0.743279981603995
6,5,3,3,0.521235172226911,0.908056547454465,0.853207902329435,1.16724717464865,0.740385936788077,0.696558292762373,1.92746846926746
7,5,3,3,0.279776825131737,1.11678534871076,1.39172231130613,0.956912254339155,0.779196743230154,0.555625562460424,0.819966635038091
8,5,3,3,0.0667366627723611,1.08271581959811,1.65458579038165,1.46787917551054,1.02340137611005,0.936289389724177,0.0779453408992851
9,5,3,3,0.470628638838704,1.02010588113586,0.917838772016569,1.42017185446915,0.79001491782312,0.729535431023008,1.32937446886908
10,5,3,3,0.290854524084239,1.23703819531051,1.08831695481655,0.91896119395898,0.793161150865731,0.708179443216476,0.581049024999414
11,5,3,3,0.60086136749765,1.11319243824413,1.36145440592262,0.847362634625722,1.1295396680432,0.738000383722377,2.41235544392147
12,5,3,3,0.30004591781272,0.959493819948382,0.988647123991323,1.51596461801573,0.865663125401656,0.754786294577345,0.559730589056619
13,5,3,3,0.253408115619662,0.938562958040168,1.07259019480354,0.993497389449753,0.881054936194163,0.698828101868043,0.504098602090728
14,5,3,3,0.681339765202823,1.779166457209,1.77014410936333,1.60671527524352,1.39599171885839,1.22654738966512,0.88518426030388
15,5,3,3,0.347516630856255,1.15755021595037,0.997048284166503,0.667096067936461,1.02868730167372,0.615739218386974,0.999260522737796
16,5,3,3,0.230292411535064,0.869774255889868,1.23378845902265,0.818128992309742,0.775178708809449,0.623182407450841,0.517551147186404
17,5,3,3,0.466244638589586,1.00505917903031,1.00311881403242,0.895092752860882,1.16673522862385,0.727123364665212,1.09680523062251
18,5,3,3,0.330035642100338,1.29596136081776,1.12075521404017,1.41856862492584,1.04772933067888,0.847046019476829,0.569616116633655
19,5,3,3,0.244167718660475,1.46012912396725,0.906782520290789,1.26750433308328,1.49498508865774,0.845444925628223,0.364145131190584
20,5,3,3,0.428414396260099,1.076043456165,1.16704589494646,1.63671850181096,0.84648798591944,1.07248652778018,0.766832462759921
21,5,3,3,0.306850591763035,0.822269624670608,0.65087074092116,0.912247653321342,1.18865772685161,0.564610828142358,0.865035467336539
22,5,3,3,0.532266052134815,1.1403555387453,1.20566964495007,1.04761311231964,0.715536113880284,0.949954136260329,1.58195380206649
23,5,3,3,0.466121171967639,1.07111004605143,0.988902448503328,0.939733109494875,0.737083975860017,0.62961775304274,1.98914284747761
24,5,3,3,0.172400845025724,1.06785783847613,1.03835378982734,0.930560734848029,0.901169875121229,0.702588116273674,0.308200570129698
25,5,3,3,0.695263564736377,1.0967491305822,1.4026901677149,1.63196917108411,1.17282299911081,1.01700716864963,1.37672125348301
26,5,3,3,0.46202821530372,1.43112520877749,1.03772125021799,1.29662215120797,1.04187752942208,0.867950430683022,0.844912849638012
27,5,3,3,0.352190779941667,1.21618615325545,1.13757409356625,1.02954058097253,0.849745253869539,0.644720964065709,0.861239102917268
28,5,3,3,0.361047637319339,0.788617145735203,1.33079603372161,1.24667365077299,0.889515482580033,0.674071638111563,0.851185545872563
29,5,3,3,0.174258317481625,0.846070831778733,0.795904393755881,1.19666185764309,0.760148212900436,0.576245880611304,0.381016385518072
30,5,3,3,0.479912040157971,1.26382051712196,1.28018235006136,1.11248562411588,1.44268813442718,1.01672056425365,0.703542158800535
31,5,3,3,0.338672277856908,1.17854251546922,1.14349391270533,0.717555077739569,0.967537958874971,0.631479035601828,0.876872250881455
32,5,3,3,0.21360613037791,0.852484436674284,0.76145694352193,1.39473384513462,0.908449252510656,0.709404045075415,0.422396666479951
33,5,3,3,0.228748179857532,1.1313559479027,0.950388129404149,0.919807622722596,0.822404023652178,0.671160157412771,0.469998855112953
34,5,3,3,0.118625798075221,1.22242238511191,1.20387258144939,0.817770058105043,1.10928487737371,0.69946937159914,0.201505878117706
35,5,3,3,0.379262154583416,1.00388148508012,1.43025214771787,1.15351646811354,0.954646068571477,0.801455699713869,0.718498681650763
36,5,3,3,0.207162713136338,0.92275617007192,1.24785257344061,0.863350847724583,0.704954366577576,0.597622556946519,0.508145606480163
37,5,3,3,0.299964847745701,1.17031442781067,1.14117071880012,0.969728571368517,1.06605495127443,0.866877133549536,0.455407930478599
38,5,3,3,0.458911474124151,1.09916935794453,0.993369598891996,1.34371913106245,0.824360277600936,1.05143735379735,0.86964715606634
39,5,3,3,0.794955332624001,1.29438521592229,1.37837188479338,1.21106851310082,1.25897463259599,1.08367064160775,1.4455354823878
40,5,3,3,0.654490718703907,1.06676738809428,1.07070218419956,1.31307970191814,0.930788779269994,0.876675637446575,1.70437185411423
41,5,3,3,0.247746428247211,0.977301841743554,0.709563101014537,0.524441904437013,1.05906434550506,0.465410252405618,0.965917181004719
42,5,3,3,0.453224733882212,1.11958378738535,0.9517109588669,1.26544850497647,0.891661365304795,0.759767883751749,1.09813328818163
43,5,3,3,0.228737690487735,1.24342454518887,1.49259180174913,1.28433565494955,1.09314942214361,0.872292704184208,0.327044581197817
44,5,3,3,0.371694661235351,1.12336464606906,0.734875414454555,0.757727583421489,1.24865628343028,0.661364166010748,0.994227817551987
45,5,3,3,0.50765140822252,1.19891787529105,1.52146070943581,1.06898106736367,1.30365286258913,0.919397500437549,0.909406857325838
46,5,3,3,0.355964863809577,0.93644341062496,1.35588258784637,0.933342148509261,0.85618846865434,0.671178433098754,0.832463486947204
47,5,3,3,0.347968885294441,0.997667565759195,1.40865188074307,0.991325898764728,0.794545287153086,0.73847914478248,0.687360769301949
48,5,3,3,0.377041765096272,1.1644927610478,0.987115555960517,0.807823374831663,1.33229210458121,0.688944081636801,0.846940528113695
49,5,3,3,0.710230804788061,1.09764609748621,0.99600282693762,1.37983951572053,1.0408191216606,0.890212161499715,1.86764444075699
50,5,3,3,0.693655190428172,1.16533590645783,1.01598751352711,1.49305742883072,0.969508733235953,0.80534477880419,2.58858308081357
51,5,3,3,0.69502902185831,1.83935512935053,1.82246265379055,1.73849325840492,1.67246392708172,1.4578817184086,0.693188939501348
52,5,3,3,0.320339968124571,1.45739526314718,1.20176639688779,1.66765249337341,1.28820240662783,1.06445077364695,0.376963357959566
53,5,3,3,0.374201504353964,0.896701631541881,0.972945315690525,0.726852228871866,0.956941653845587,0.543312828191589,1.37992671252595
54,5,3,3,0.504368632079244,1.42836954905055,1.28545907518175,1.55911428196805,1.31380736837639,1.21551487978714,0.584164756274829
55,5,3,3,0.449771535420737,1.57188436465379,1.47497295624063,1.54085691320608,1.41131566151885,1.24598871476777,0.479912267103587
56,5,3,3,0.251027317226768,0.966011890329726,1.27256727188501,1.53777540367906,1.02191305616633,0.852777837788399,0.370933643731885
57,5,3,3,0.822059215451338,1.24521115285486,1.18432549543283,1.20654121811821,1.03330204863779,0.986184623055583,2.00489444843052
58,5,3,3,0.241558001262257,0.990306000417475,0.776140802833594,0.711465752461935,0.755885715447171,0.572745331244227,0.608382985046709
59,5,3,3,0.368564934579545,1.12717754669204,1.60737084419553,1.41115246707486,1.03162001997414,0.985166855931009,0.511849580039648
60,5,3,3,0.68706830133766,1.10671786748716,1.59904091675052,0.973290252954439,1.22271325435629,0.899312676314109,1.8854053419558
61,5,3,3,0.262282183182647,0.920731822319474,0.837784099006156,1.52044405928099,1.32447690264805,0.729871260112411,0.527320775872427
62,5,3,3,0.834539098344427,1.26510948895655,1.28409033732182,1.76713252159041,1.27040955674209,1.05784272889165,1.66195371333083
63,5,3,3,0.190338672096105,1.03283959486278,0.701433808605336,1.43662138157362,1.1035159786549,0.662476910575098,0.366722189204693
64,5,3,3,0.210923633418706,0.896317613524124,1.37106371499703,0.946035982616326,0.819407417034156,0.648932266817506,0.452024525407412
65,5,3,3,0.429907336939477,1.47614537350087,1.32911061042119,0.970472363915895,1.35785825344072,0.939665953253983,0.670468427993798
66,5,3,3,0.209253047381089,0.967966464248605,1.38565643366437,0.967413816061214,0.840937137889114,0.647275505952618,0.411742140214622
67,5,3,3,0.378009081268976,1.1390406623775,0.951762742427867,0.932061107522102,0.802941258004773,0.669970515694003,0.940819278491427
68,5,3,3,0.173397782930038,1.04218903461928,1.00334683685813,0.947255916446721,0.916094001724575,0.755072525667146,0.294366684240338
69,5,3,3,0.537263110651719,1.11697898718296,1.47003867356211,1.12926913568654,1.81607366523524,1.00475699535484,0.833651666445948
70,5,3,3,0.666990223170657,1.1196158229653,1.34546074486646,1.15014001955437,1.01150742219939,0.882969366184017,1.62761552123452
71,5,3,3,0.354702171305919,0.964033438631542,1.33895948947543,0.963317709841046,0.802086059445519,0.756163415810952,0.737351639493077
72,5,3,3,0.334413694945454,0.736405565033197,0.995625511947166,1.36977011254438,0.811807905677496,0.589930226735778,0.936556961364331
