"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
1,5,1,3,0.454791275470825,1.49,1.4,1.49,1.4,1.4,0.656131949338886
2,5,1,3,0.597469063699034,1.25,1.65,1.25,1.59,1.25,0.853283777204588
3,5,1,3,0.210551782752122,0.63,1.18,0.62,1.09,0.62,0.631233759567264
4,5,1,3,0.382827809434811,1.26,1.06,0.98,0.98,0.98,0.676603626376665
5,5,1,3,0.332623107928393,0.84,1.34,0.93,0.86,0.73,0.765783645646323
6,5,1,3,0.196671545947783,0.66,0.6,0.93,0.6,0.6,0.663081418888681
7,5,1,3,0.102541932618307,0.71,0.64,0.59,0.54,0.42,0.392116461516779
8,5,1,3,0.188996691774537,0.96,0.67,1.31,0.86,0.67,0.444012442249002
9,5,1,3,0.201323127433828,0.99,0.89,1.12,0.71,0.71,0.54924309558297
10,5,1,3,0.195099030221247,1.18,1,0.82,0.76,0.76,0.508470971923756
11,5,1,3,0.407190446739507,1.12,0.96,1.17,0.96,0.96,0.770878851341108
12,5,1,3,0.260860520008025,0.79,1.02,0.74,1.36,0.74,0.595456054108404
13,5,1,3,0.308977349773521,1.08,1.04,0.9,1.35,0.9,0.551866195196079
14,5,1,3,0.441285167630153,1,1.27,1.04,1,1,0.781029638768868
15,5,1,3,0.163835557718963,0.87,0.77,0.58,0.48,0.48,0.565204106163087
16,5,1,3,0.320757962904991,0.9,0.9,1.26,0.9,0.9,0.674668789386893
17,5,1,3,0.140508419555899,0.64,0.49,0.94,0.77,0.46,0.531320086225334
18,5,1,3,0.244774013165058,1.33,0.88,1.14,0.77,0.77,0.573736630242283
19,5,1,3,0.264968970421566,0.75,1.1,1.34,0.75,0.81,0.613004627923944
20,5,1,3,0.155350019396488,0.85,0.72,0.59,0.65,0.47,0.542937038947577
21,5,1,3,0.275160482825495,0.69,1.11,1.07,0.7,0.69,0.704705545769164
22,5,1,3,0.190107287961627,1.02,0.82,1.06,0.62,0.51,0.568222017156129
23,5,1,3,0.192832306516283,1.02,1.01,0.93,0.71,0.57,0.513520493095573
24,5,1,3,0.43951757687306,0.96,1.42,1.24,0.94,0.94,0.806504715850055
25,5,1,3,0.145150584705693,0.62,0.77,0.65,0.51,0.51,0.530373970722705
26,5,1,3,0.19360825730225,0.82,1.11,0.56,0.85,0.56,0.58058123108566
27,5,1,3,0.147748405940841,0.64,0.63,0.63,0.61,0.61,0.541165790855985
28,5,1,3,0.183494889469823,0.76,0.65,0.51,0.83,0.51,0.651922647587904
29,5,1,3,0.148611296549028,0.56,1.05,0.49,0.74,0.43,0.537933998973102
30,5,1,3,0.114013861687452,0.88,0.81,0.38,0.8,0.59,0.435826063884199
31,5,1,3,0.159980276216043,1.13,1.03,0.63,0.88,0.63,0.427496625439134
32,5,1,3,0.146241662153891,0.53,1.01,0.58,1.26,0.48,0.470569318130424
33,5,1,3,0.21427804888276,0.85,0.77,1.11,0.77,0.77,0.547211871519006
34,5,1,3,0.448504106158351,1.37,1.36,1.11,1.24,1.11,0.687211926160502
35,5,1,3,0.418685213014896,1.51,1.07,0.99,1.47,0.99,0.689894043984252
36,5,1,3,0.480345736761126,1.18,1.25,1.75,1.19,1.18,0.715811893378434
37,5,1,3,0.475871002684066,1.11,1.11,1.66,1.11,1.11,0.674013443898154
38,5,1,3,0.137451855264269,0.73,1.06,0.81,0.62,0.47,0.448759537648322
39,5,1,3,0.216873958676343,0.8,1.18,0.78,0.91,0.78,0.527480312657781
40,5,1,3,0.158367701546124,0.67,0.69,0.64,1.09,0.48,0.481397929470619
41,5,1,3,0.342023761378798,0.8,1.22,0.87,0.78,0.78,0.795549491186016
42,5,1,3,0.25216765102637,0.77,0.87,0.78,0.65,0.65,0.618488220016401
43,5,1,3,0.306920166236124,0.99,0.7,1.16,0.97,0.68,0.690606185910661
44,5,1,3,0.195289822034298,0.7,0.65,0.65,0.66,0.65,0.576567317256955
45,5,1,3,0.238892191010241,0.78,0.96,0.78,0.71,0.56,0.696561027964038
46,5,1,3,0.154169232351431,0.9,0.76,0.47,0.71,0.47,0.560289315973741
47,5,1,3,0.504413290124551,1.32,1.07,1.52,1.09,1.07,0.791617192382709
48,5,1,3,0.216843658578015,0.77,0.73,1.19,0.71,0.71,0.534606015495267
49,5,1,3,0.330071978320797,0.87,1.12,0.87,0.87,0.9,0.674851560882173
50,5,1,3,0.192648404664185,0.91,0.95,0.62,0.88,0.53,0.57436601947155
51,5,1,3,0.114411004619676,0.68,0.93,0.76,0.56,0.38,0.43794732693931
52,5,1,3,0.201405248106245,0.85,0.6,0.87,0.68,0.6,0.586488592309153
53,5,1,3,0.308475791003712,1.04,1.34,1.04,1.04,1.04,0.537063849316438
54,5,1,3,0.372944508812873,1.04,1.12,0.96,0.96,0.96,0.722610620469719
55,5,1,3,0.140890099804006,0.6,0.48,0.88,0.71,0.48,0.49968671159092
56,5,1,3,0.142858465322359,1.14,0.7,0.59,1.05,0.51,0.458139285845104
57,5,1,3,0.197131937137298,0.75,1.23,1.02,0.58,0.58,0.540290932171468
58,5,1,3,0.420212009459947,1.03,1.03,1.51,1.03,1.03,0.741833338688431
59,5,1,3,0.220457768535405,0.92,0.57,1.3,0.92,0.57,0.609737286364498
60,5,1,3,0.16075816629741,0.6,0.51,1.19,1,0.45,0.578502087034731
61,5,1,3,0.252843996498884,0.86,0.9,0.69,0.62,0.61,0.747590975149465
62,5,1,3,0.223981329296956,0.76,0.87,0.71,0.66,0.66,0.627087387868632
63,5,1,3,0.308886793171619,0.88,0.77,1.09,0.77,0.77,0.700693547165274
64,5,1,3,0.280047397053405,0.85,0.74,1.16,0.74,0.74,0.642383057897878
65,5,1,3,0.224349437435359,0.67,1.02,0.61,0.59,0.59,0.627558008158297
66,5,1,3,0.295817568411736,1.24,1.11,1.08,0.95,0.95,0.547481393420936
67,5,1,3,0.327241504957443,1.39,1.31,0.97,1.12,0.97,0.54235143589025
68,5,1,3,0.096528602048048,0.79,0.96,0.75,0.53,0.34,0.384845900137643
69,5,1,3,0.182093463351151,0.83,0.74,0.54,0.99,0.54,0.55185935846092
70,5,1,3,0.12717049108,0.71,0.55,0.57,0.5,0.5,0.486689869184967
71,5,1,3,0.200100506662615,0.73,1.1,0.69,0.64,0.64,0.537943533579311
72,5,1,3,0.201544160472191,0.98,0.82,0.6,0.86,0.6,0.641189944719161
73,5,1,3,0.283188802795646,1.07,0.87,0.69,1.01,0.69,0.679556351376905
74,5,1,3,0.238355485504526,0.88,0.74,0.67,1.08,0.67,0.568015512562258
75,5,1,3,0.346283383884109,1.01,1.28,1.09,0.89,0.82,0.708802176742596
76,5,1,3,0.22704114452946,0.9,0.75,0.6,0.84,0.6,0.595869238711105
77,5,1,3,0.195374395472155,0.84,0.7,1.07,0.46,0.68,0.664984994535976
78,5,1,3,0.136725150105848,0.77,0.69,1.22,0.57,0.55,0.431105848624111
79,5,1,3,0.308156197876746,1.16,0.94,0.85,0.82,0.78,0.634686920741747
80,5,1,3,0.333521047403632,0.95,1.27,0.95,1.05,0.95,0.590785521780705
81,5,1,3,0.247716944049375,0.96,0.8,0.66,1.17,0.66,0.707967790283646
82,5,1,3,0.306245038335114,1.29,0.84,0.74,1.14,0.74,0.686482412865659
83,5,1,3,0.207599502311088,0.91,0.77,0.72,0.62,0.51,0.632154953848348
84,5,1,3,0.244584405316394,1.19,0.65,1.11,0.92,0.5,0.764909104555677
85,5,1,3,0.207001902625289,1.01,0.63,1.03,0.67,0.63,0.579667238945043
86,5,1,3,0.196311712251454,0.67,0.54,0.78,0.56,0.45,0.688807427514039
87,5,1,3,0.508636332750732,1.59,1.2,1.54,1.31,1.2,0.709740817125705
